account_id,recovered_account,recovery_amount,total_calls,total_attempts,call_exposure_group,attempt_exposure_group
ACC0000497,1,23200.74,7.0,0.0,High,Low
ACC0000498,0,0.0,5.0,6.0,High,High
ACC0000499,0,0.0,0.0,3.0,Low,Medium
ACC0000500,1,193746.22999999998,4.0,1.0,Medium,Low
ACC0000501,0,0.0,2.0,4.0,Low,Medium
ACC0000502,0,0.0,5.0,3.0,High,Medium
ACC0000503,0,0.0,3.0,2.0,Medium,Low
ACC0000504,0,0.0,3.0,1.0,Medium,Low
ACC0000505,1,60113.72,1.0,4.0,Low,Medium
ACC0000506,1,139600.33,1.0,3.0,Low,Medium
ACC0000507,0,0.0,4.0,4.0,Medium,Medium
ACC0000508,0,0.0,1.0,1.0,Low,Low
ACC0000509,0,0.0,2.0,4.0,Low,Medium
ACC0000510,0,0.0,2.0,5.0,Low,Medium
ACC0000511,1,15617.35,2.0,5.0,Low,Medium
ACC0000512,1,85017.47,3.0,3.0,Medium,Medium
ACC0000513,1,33859.11,5.0,7.0,High,High
ACC0000514,0,0.0,4.0,4.0,Medium,Medium
ACC0000515,1,59050.96,4.0,6.0,Medium,High
ACC0000516,1,54336.01,1.0,3.0,Low,Medium
ACC0000517,0,0.0,3.0,1.0,Medium,Low
ACC0000518,1,105754.16,6.0,5.0,High,Medium
ACC0000519,0,0.0,3.0,6.0,Medium,High
ACC0000520,1,16380.96,2.0,3.0,Low,Medium
ACC0000521,0,0.0,5.0,5.0,High,Medium
ACC0000522,0,0.0,2.0,6.0,Low,High
ACC0000523,0,0.0,4.0,7.0,Medium,High
ACC0000524,0,0.0,3.0,4.0,Medium,Medium
ACC0000525,1,135634.6,4.0,3.0,Medium,Medium
ACC0000526,1,235246.68,2.0,3.0,Low,Medium
ACC0000527,1,36508.36,4.0,4.0,Medium,Medium
ACC0000528,0,0.0,4.0,6.0,Medium,High
ACC0000529,1,138136.82,2.0,3.0,Low,Medium
ACC0000530,0,0.0,1.0,6.0,Low,High
ACC0000531,1,62415.99,2.0,2.0,Low,Low
ACC0000532,0,0.0,5.0,4.0,High,Medium
ACC0000533,0,0.0,2.0,5.0,Low,Medium
ACC0000534,0,0.0,2.0,9.0,Low,High
ACC0000535,0,0.0,1.0,4.0,Low,Medium
ACC0000536,1,189882.5,0.0,3.0,Low,Medium
ACC0000537,0,0.0,1.0,2.0,Low,Low
ACC0000538,1,38953.82,2.0,2.0,Low,Low
ACC0000539,0,0.0,1.0,3.0,Low,Medium
ACC0000540,0,0.0,0.0,4.0,Low,Medium
ACC0000541,0,0.0,4.0,3.0,Medium,Medium
ACC0000542,1,100017.73,3.0,2.0,Medium,Low
ACC0000543,0,0.0,4.0,1.0,Medium,Low
ACC0000544,1,90140.58,4.0,6.0,Medium,High
ACC0000545,0,0.0,1.0,3.0,Low,Medium
ACC0000546,0,0.0,4.0,7.0,Medium,High
ACC0000547,0,0.0,5.0,2.0,High,Low
ACC0000548,1,199777.06,3.0,6.0,Medium,High
ACC0000549,0,0.0,3.0,6.0,Medium,High
ACC0000550,0,0.0,0.0,9.0,Low,High
ACC0000551,0,0.0,3.0,4.0,Medium,Medium
ACC0000552,0,0.0,4.0,5.0,Medium,Medium
ACC0000553,0,0.0,5.0,4.0,High,Medium
ACC0000554,0,0.0,3.0,5.0,Medium,Medium
ACC0000555,1,148793.53,4.0,6.0,Medium,High
ACC0000556,1,132205.97,8.0,2.0,High,Low
ACC0000557,0,0.0,2.0,3.0,Low,Medium
ACC0000558,0,0.0,3.0,4.0,Medium,Medium
ACC0000559,0,0.0,4.0,4.0,Medium,Medium
ACC0000560,0,0.0,6.0,3.0,High,Medium
ACC0000561,0,0.0,4.0,2.0,Medium,Low
ACC0000562,1,88679.97,1.0,6.0,Low,High
ACC0000563,1,32631.52,1.0,3.0,Low,Medium
ACC0000564,0,0.0,7.0,0.0,High,Low
ACC0000565,1,112859.27,3.0,5.0,Medium,Medium
ACC0000566,1,37751.99,3.0,8.0,Medium,High
ACC0000567,1,22015.4,6.0,2.0,High,Low
ACC0000568,0,0.0,3.0,10.0,Medium,High
ACC0000569,0,0.0,4.0,2.0,Medium,Low
ACC0000570,1,124243.94,3.0,4.0,Medium,Medium
ACC0000571,0,0.0,2.0,5.0,Low,Medium
ACC0000572,0,0.0,3.0,5.0,Medium,Medium
ACC0000573,1,96493.38,3.0,7.0,Medium,High
ACC0000574,1,244192.29,2.0,2.0,Low,Low
ACC0000575,1,12052.560000000001,1.0,3.0,Low,Medium
ACC0000576,0,0.0,3.0,2.0,Medium,Low
ACC0000577,1,12866.92,3.0,6.0,Medium,High
ACC0000578,1,241844.11,1.0,0.0,Low,Low
ACC0000579,1,103139.43999999999,3.0,4.0,Medium,Medium
ACC0000580,1,5721.7,4.0,1.0,Medium,Low
ACC0000581,0,0.0,0.0,7.0,Low,High
ACC0000582,1,268463.71,4.0,3.0,Medium,Medium
ACC0000583,0,0.0,4.0,1.0,Medium,Low
ACC0000584,1,67058.17,1.0,1.0,Low,Low
ACC0000585,0,0.0,4.0,2.0,Medium,Low
ACC0000586,1,8094.15,1.0,4.0,Low,Medium
ACC0000587,0,0.0,5.0,5.0,High,Medium
ACC0000588,0,0.0,3.0,5.0,Medium,Medium
ACC0000589,0,0.0,5.0,3.0,High,Medium
ACC0000590,1,152874.7,3.0,4.0,Medium,Medium
ACC0000591,0,0.0,4.0,4.0,Medium,Medium
ACC0000592,1,117030.35,2.0,3.0,Low,Medium
ACC0000593,0,0.0,3.0,7.0,Medium,High
ACC0000594,0,0.0,5.0,3.0,High,Medium
ACC0000595,0,0.0,7.0,3.0,High,Medium
ACC0000596,0,0.0,3.0,7.0,Medium,High
ACC0000597,0,0.0,4.0,6.0,Medium,High
ACC0000598,1,89464.6,6.0,5.0,High,Medium
ACC0000599,1,269947.76,3.0,4.0,Medium,Medium
ACC0000600,0,0.0,2.0,4.0,Low,Medium
ACC0000601,1,107958.89,2.0,5.0,Low,Medium
ACC0000602,0,0.0,2.0,4.0,Low,Medium
ACC0000603,0,0.0,4.0,5.0,Medium,Medium
ACC0000604,0,0.0,2.0,1.0,Low,Low
ACC0000605,0,0.0,2.0,4.0,Low,Medium
ACC0000606,1,97898.65,8.0,7.0,High,High
ACC0000607,1,129717.84,4.0,3.0,Medium,Medium
ACC0000608,0,0.0,3.0,3.0,Medium,Medium
ACC0000609,0,0.0,1.0,4.0,Low,Medium
ACC0000610,1,60209.48,2.0,2.0,Low,Low
ACC0000611,0,0.0,5.0,5.0,High,Medium
ACC0000612,1,26077.97,4.0,9.0,Medium,High
ACC0000613,1,46494.28,4.0,5.0,Medium,Medium
ACC0000614,0,0.0,3.0,3.0,Medium,Medium
ACC0000615,0,0.0,1.0,3.0,Low,Medium
ACC0000616,1,233165.48,3.0,4.0,Medium,Medium
ACC0000617,0,0.0,1.0,3.0,Low,Medium
ACC0000618,0,0.0,4.0,4.0,Medium,Medium
ACC0000619,0,0.0,4.0,5.0,Medium,Medium
ACC0000620,1,117373.63,2.0,4.0,Low,Medium
ACC0000621,1,23210.7,1.0,4.0,Low,Medium
ACC0000622,0,0.0,2.0,3.0,Low,Medium
ACC0000623,0,0.0,3.0,7.0,Medium,High
ACC0000624,0,0.0,1.0,3.0,Low,Medium
ACC0000625,0,0.0,1.0,7.0,Low,High
ACC0000626,0,0.0,2.0,4.0,Low,Medium
ACC0000627,0,0.0,2.0,5.0,Low,Medium
ACC0000628,0,0.0,2.0,7.0,Low,High
ACC0000629,0,0.0,6.0,4.0,High,Medium
ACC0000630,1,88928.54,3.0,4.0,Medium,Medium
ACC0000631,0,0.0,6.0,3.0,High,Medium
ACC0000632,1,90265.2,0.0,7.0,Low,High
ACC0000633,0,0.0,2.0,1.0,Low,Low
ACC0000634,0,0.0,2.0,3.0,Low,Medium
ACC0000635,1,149439.56,1.0,2.0,Low,Low
ACC0000636,1,116180.38,2.0,3.0,Low,Medium
ACC0000637,1,27977.24,3.0,5.0,Medium,Medium
ACC0000638,0,0.0,5.0,4.0,High,Medium
ACC0000639,1,93876.14,1.0,4.0,Low,Medium
ACC0000640,0,0.0,0.0,2.0,Low,Low
ACC0000641,1,41461.21,1.0,2.0,Low,Low
ACC0000642,1,113368.36,2.0,2.0,Low,Low
ACC0000643,1,33331.64,0.0,4.0,Low,Medium
ACC0000644,0,0.0,3.0,4.0,Medium,Medium
ACC0000645,0,0.0,3.0,1.0,Medium,Low
ACC0000646,0,0.0,5.0,3.0,High,Medium
ACC0000647,0,0.0,2.0,1.0,Low,Low
ACC0000648,0,0.0,3.0,3.0,Medium,Medium
ACC0000649,1,47364.83,7.0,4.0,High,Medium
ACC0000650,1,146054.34,1.0,9.0,Low,High
ACC0000651,0,0.0,3.0,5.0,Medium,Medium
ACC0000652,0,0.0,6.0,2.0,High,Low
ACC0000653,1,42743.25,6.0,2.0,High,Low
ACC0000654,1,57230.42,3.0,6.0,Medium,High
ACC0000655,0,0.0,4.0,4.0,Medium,Medium
ACC0000656,0,0.0,4.0,4.0,Medium,Medium
ACC0000657,0,0.0,2.0,4.0,Low,Medium
ACC0000658,1,226580.58999999997,4.0,6.0,Medium,High
ACC0000659,0,0.0,5.0,5.0,High,Medium
ACC0000660,0,0.0,6.0,5.0,High,Medium
ACC0000661,0,0.0,2.0,3.0,Low,Medium
ACC0000662,0,0.0,8.0,4.0,High,Medium
ACC0000663,1,92737.47,4.0,2.0,Medium,Low
ACC0000664,1,12120.36,3.0,3.0,Medium,Medium
ACC0000665,0,0.0,2.0,4.0,Low,Medium
ACC0000666,0,0.0,1.0,6.0,Low,High
ACC0000667,1,123932.25,4.0,6.0,Medium,High
ACC0000668,1,148724.74,3.0,4.0,Medium,Medium
ACC0000669,1,471386.39,0.0,3.0,Low,Medium
ACC0000670,0,0.0,4.0,7.0,Medium,High
ACC0000671,1,146736.26,2.0,7.0,Low,High
ACC0000672,0,0.0,3.0,4.0,Medium,Medium
ACC0000673,1,72374.53,2.0,2.0,Low,Low
ACC0000674,1,93536.84,4.0,5.0,Medium,Medium
ACC0000675,0,0.0,4.0,5.0,Medium,Medium
ACC0000676,1,52622.08,3.0,5.0,Medium,Medium
ACC0000677,1,189338.1,2.0,3.0,Low,Medium
ACC0000678,1,68996.82,2.0,4.0,Low,Medium
ACC0000679,0,0.0,2.0,3.0,Low,Medium
ACC0000680,0,0.0,4.0,5.0,Medium,Medium
ACC0000681,0,0.0,2.0,4.0,Low,Medium
ACC0000682,1,148789.18,2.0,2.0,Low,Low
ACC0000683,0,0.0,2.0,5.0,Low,Medium
ACC0000684,0,0.0,4.0,6.0,Medium,High
ACC0000685,0,0.0,0.0,2.0,Low,Low
ACC0000686,1,88779.0,2.0,2.0,Low,Low
ACC0000687,0,0.0,4.0,2.0,Medium,Low
ACC0000688,0,0.0,4.0,9.0,Medium,High
ACC0000689,0,0.0,3.0,8.0,Medium,High
ACC0000690,1,136998.71,4.0,5.0,Medium,Medium
ACC0000691,0,0.0,5.0,2.0,High,Low
ACC0000692,1,112186.01,5.0,3.0,High,Medium
ACC0000693,0,0.0,5.0,2.0,High,Low
ACC0000694,1,14438.32,0.0,3.0,Low,Medium
ACC0000695,1,72095.59,3.0,4.0,Medium,Medium
ACC0000696,1,138871.44,3.0,5.0,Medium,Medium
ACC0000697,1,86074.85,3.0,2.0,Medium,Low
ACC0000698,0,0.0,6.0,3.0,High,Medium
ACC0000699,0,0.0,3.0,4.0,Medium,Medium
ACC0000700,1,19326.9,2.0,5.0,Low,Medium
ACC0000701,1,175543.28999999998,4.0,7.0,Medium,High
ACC0000702,0,0.0,6.0,3.0,High,Medium
ACC0000703,1,91464.32,2.0,2.0,Low,Low
ACC0000704,0,0.0,1.0,3.0,Low,Medium
ACC0000705,0,0.0,3.0,6.0,Medium,High
ACC0000706,0,0.0,5.0,10.0,High,High
ACC0000707,0,0.0,4.0,2.0,Medium,Low
ACC0000708,0,0.0,1.0,2.0,Low,Low
ACC0000709,1,123131.92,1.0,4.0,Low,Medium
ACC0000710,1,106345.09,4.0,4.0,Medium,Medium
ACC0000711,0,0.0,3.0,3.0,Medium,Medium
ACC0000712,0,0.0,3.0,5.0,Medium,Medium
ACC0000713,0,0.0,4.0,6.0,Medium,High
ACC0000714,1,114016.93,3.0,5.0,Medium,Medium
ACC0000715,1,352214.83999999997,2.0,4.0,Low,Medium
ACC0000716,0,0.0,3.0,2.0,Medium,Low
ACC0000717,0,0.0,2.0,5.0,Low,Medium
ACC0000718,0,0.0,5.0,6.0,High,High
ACC0000719,0,0.0,4.0,2.0,Medium,Low
ACC0000720,1,121339.74,2.0,0.0,Low,Low
ACC0000721,0,0.0,4.0,4.0,Medium,Medium
ACC0000722,0,0.0,1.0,5.0,Low,Medium
ACC0000723,0,0.0,4.0,3.0,Medium,Medium
ACC0000724,0,0.0,4.0,5.0,Medium,Medium
ACC0000725,0,0.0,4.0,2.0,Medium,Low
ACC0000726,1,74664.92,4.0,2.0,Medium,Low
ACC0000727,0,0.0,3.0,2.0,Medium,Low
ACC0000728,1,16093.27,2.0,8.0,Low,High
ACC0000729,0,0.0,3.0,4.0,Medium,Medium
ACC0000730,0,0.0,3.0,4.0,Medium,Medium
ACC0000731,0,0.0,2.0,3.0,Low,Medium
ACC0000732,0,0.0,1.0,9.0,Low,High
ACC0000733,1,42284.87,2.0,5.0,Low,Medium
ACC0000734,1,25006.68,4.0,1.0,Medium,Low
ACC0000735,1,22024.92,1.0,1.0,Low,Low
ACC0000736,1,275205.04,4.0,3.0,Medium,Medium
ACC0000737,0,0.0,4.0,1.0,Medium,Low
ACC0000738,0,0.0,4.0,4.0,Medium,Medium
ACC0000739,1,170014.12,1.0,4.0,Low,Medium
ACC0000740,0,0.0,6.0,7.0,High,High
ACC0000741,0,0.0,7.0,9.0,High,High
ACC0000742,1,118703.84000000001,3.0,2.0,Medium,Low
ACC0000743,0,0.0,7.0,5.0,High,Medium
ACC0000744,1,161547.58000000002,1.0,3.0,Low,Medium
ACC0000745,1,17617.51,2.0,3.0,Low,Medium
ACC0000746,0,0.0,2.0,7.0,Low,High
ACC0000747,0,0.0,4.0,2.0,Medium,Low
ACC0000748,1,124147.39,3.0,4.0,Medium,Medium
ACC0000749,0,0.0,4.0,3.0,Medium,Medium
ACC0000750,1,34680.03,2.0,4.0,Low,Medium
ACC0000751,1,70867.58,3.0,2.0,Medium,Low
ACC0000752,0,0.0,1.0,2.0,Low,Low
ACC0000753,1,63423.32,4.0,2.0,Medium,Low
ACC0000754,1,29452.95,1.0,3.0,Low,Medium
ACC0000755,0,0.0,2.0,8.0,Low,High
ACC0000756,0,0.0,5.0,3.0,High,Medium
ACC0000757,0,0.0,3.0,1.0,Medium,Low
ACC0000758,0,0.0,1.0,3.0,Low,Medium
ACC0000759,0,0.0,4.0,5.0,Medium,Medium
ACC0000760,1,93427.04000000001,2.0,6.0,Low,High
ACC0000761,0,0.0,2.0,5.0,Low,Medium
ACC0000762,1,22877.32,1.0,1.0,Low,Low
ACC0000763,0,0.0,3.0,3.0,Medium,Medium
ACC0000764,0,0.0,5.0,5.0,High,Medium
ACC0000765,0,0.0,3.0,3.0,Medium,Medium
ACC0000766,0,0.0,4.0,5.0,Medium,Medium
ACC0000767,0,0.0,3.0,7.0,Medium,High
ACC0000768,1,135878.93,0.0,5.0,Low,Medium
ACC0000769,1,27004.8,2.0,4.0,Low,Medium
ACC0000770,0,0.0,6.0,3.0,High,Medium
ACC0000771,1,97090.08,3.0,6.0,Medium,High
ACC0000772,0,0.0,4.0,6.0,Medium,High
ACC0000773,0,0.0,4.0,7.0,Medium,High
ACC0000774,0,0.0,2.0,2.0,Low,Low
ACC0000775,0,0.0,2.0,7.0,Low,High
ACC0000776,1,27562.26,3.0,4.0,Medium,Medium
ACC0000777,1,288834.32000000007,3.0,4.0,Medium,Medium
ACC0000778,1,88299.48,3.0,5.0,Medium,Medium
ACC0000779,1,68701.23,4.0,5.0,Medium,Medium
ACC0000780,1,31273.99,4.0,7.0,Medium,High
ACC0000781,1,142463.54,2.0,3.0,Low,Medium
ACC0000782,1,50773.61,3.0,1.0,Medium,Low
ACC0000783,0,0.0,5.0,1.0,High,Low
ACC0000784,0,0.0,4.0,4.0,Medium,Medium
ACC0000785,0,0.0,5.0,9.0,High,High
ACC0000786,0,0.0,4.0,2.0,Medium,Low
ACC0000787,1,82155.45,3.0,1.0,Medium,Low
ACC0000788,0,0.0,3.0,2.0,Medium,Low
ACC0000789,1,100516.45,2.0,4.0,Low,Medium
ACC0000790,1,21793.72,2.0,2.0,Low,Low
ACC0000791,1,61480.08,3.0,3.0,Medium,Medium
ACC0000792,0,0.0,3.0,4.0,Medium,Medium
ACC0000793,1,78356.19,3.0,1.0,Medium,Low
ACC0000794,1,65878.6,4.0,0.0,Medium,Low
ACC0000795,1,92543.26,2.0,2.0,Low,Low
ACC0000796,1,90756.28,2.0,7.0,Low,High
ACC0000797,0,0.0,2.0,2.0,Low,Low
ACC0000798,1,68082.37,2.0,4.0,Low,Medium
ACC0000799,0,0.0,3.0,5.0,Medium,Medium
ACC0000800,1,183217.64,0.0,1.0,Low,Low
ACC0000801,0,0.0,4.0,3.0,Medium,Medium
ACC0000802,0,0.0,1.0,2.0,Low,Low
ACC0000803,0,0.0,2.0,12.0,Low,High
ACC0000804,1,20550.73,1.0,4.0,Low,Medium
ACC0000805,1,107761.79,7.0,1.0,High,Low
ACC0000806,0,0.0,5.0,4.0,High,Medium
ACC0000807,0,0.0,0.0,1.0,Low,Low
ACC0000808,1,106556.83,5.0,2.0,High,Low
ACC0000809,0,0.0,2.0,3.0,Low,Medium
ACC0000810,1,42828.97,2.0,4.0,Low,Medium
ACC0000811,0,0.0,2.0,6.0,Low,High
ACC0000812,1,83330.67,3.0,4.0,Medium,Medium
ACC0000813,1,259858.94,2.0,5.0,Low,Medium
ACC0000814,0,0.0,5.0,2.0,High,Low
ACC0000815,0,0.0,0.0,2.0,Low,Low
ACC0000816,0,0.0,2.0,5.0,Low,Medium
ACC0000817,1,99206.75,2.0,5.0,Low,Medium
ACC0000818,0,0.0,1.0,4.0,Low,Medium
ACC0000819,0,0.0,4.0,2.0,Medium,Low
ACC0000820,0,0.0,5.0,5.0,High,Medium
ACC0000821,0,0.0,3.0,7.0,Medium,High
ACC0000822,1,117124.82,2.0,5.0,Low,Medium
ACC0000823,0,0.0,5.0,4.0,High,Medium
ACC0000824,0,0.0,0.0,3.0,Low,Medium
ACC0000825,0,0.0,2.0,2.0,Low,Low
ACC0000826,0,0.0,3.0,6.0,Medium,High
ACC0000827,1,13937.22,4.0,1.0,Medium,Low
ACC0000828,0,0.0,2.0,2.0,Low,Low
ACC0000829,0,0.0,1.0,4.0,Low,Medium
ACC0000830,0,0.0,2.0,7.0,Low,High
ACC0000831,1,29946.76,1.0,5.0,Low,Medium
ACC0000832,0,0.0,6.0,6.0,High,High
ACC0000833,1,18212.88,1.0,3.0,Low,Medium
ACC0000834,0,0.0,5.0,3.0,High,Medium
ACC0000835,1,146149.87,4.0,3.0,Medium,Medium
ACC0000836,0,0.0,6.0,5.0,High,Medium
ACC0000837,0,0.0,0.0,3.0,Low,Medium
ACC0000838,0,0.0,5.0,5.0,High,Medium
ACC0000839,0,0.0,2.0,3.0,Low,Medium
ACC0000840,0,0.0,0.0,2.0,Low,Low
ACC0000841,0,0.0,5.0,1.0,High,Low
ACC0000842,1,205743.73,5.0,2.0,High,Low
ACC0000843,1,138455.28,5.0,5.0,High,Medium
ACC0000844,0,0.0,6.0,2.0,High,Low
ACC0000845,1,23594.17,1.0,7.0,Low,High
ACC0000846,1,5506.18,6.0,8.0,High,High
ACC0000847,1,137462.04,5.0,4.0,High,Medium
ACC0000848,1,55332.75,1.0,5.0,Low,Medium
ACC0000849,1,190275.88,2.0,5.0,Low,Medium
ACC0000850,0,0.0,4.0,4.0,Medium,Medium
ACC0000851,1,129613.8,6.0,1.0,High,Low
ACC0000852,1,157035.53,3.0,6.0,Medium,High
ACC0000853,1,132500.16,4.0,5.0,Medium,Medium
ACC0000854,0,0.0,4.0,3.0,Medium,Medium
ACC0000855,1,61508.61,3.0,0.0,Medium,Low
ACC0000856,0,0.0,1.0,1.0,Low,Low
ACC0000857,1,89787.63,3.0,0.0,Medium,Low
ACC0000858,0,0.0,2.0,11.0,Low,High
ACC0000859,1,37009.2,4.0,2.0,Medium,Low
ACC0000860,1,59414.4,2.0,2.0,Low,Low
ACC0000861,0,0.0,4.0,8.0,Medium,High
ACC0000862,0,0.0,3.0,3.0,Medium,Medium
ACC0000863,1,56681.4,3.0,5.0,Medium,Medium
ACC0000864,1,29440.38,2.0,8.0,Low,High
ACC0000865,0,0.0,3.0,4.0,Medium,Medium
ACC0000866,0,0.0,1.0,4.0,Low,Medium
ACC0000867,0,0.0,4.0,6.0,Medium,High
ACC0000868,0,0.0,3.0,5.0,Medium,Medium
ACC0000869,0,0.0,5.0,2.0,High,Low
ACC0000870,1,61077.3,1.0,3.0,Low,Medium
ACC0000871,1,42857.44,2.0,4.0,Low,Medium
ACC0000872,0,0.0,3.0,4.0,Medium,Medium
ACC0000873,0,0.0,3.0,6.0,Medium,High
ACC0000874,1,45880.15,5.0,3.0,High,Medium
ACC0000875,0,0.0,4.0,3.0,Medium,Medium
ACC0000876,1,180095.01,4.0,4.0,Medium,Medium
ACC0000877,0,0.0,2.0,5.0,Low,Medium
ACC0000878,1,116852.83,6.0,3.0,High,Medium
ACC0000879,1,54642.91,2.0,8.0,Low,High
ACC0000880,1,34772.47,2.0,5.0,Low,Medium
ACC0000881,0,0.0,2.0,3.0,Low,Medium
ACC0000882,0,0.0,2.0,3.0,Low,Medium
ACC0000883,0,0.0,1.0,2.0,Low,Low
ACC0000884,1,152569.51,1.0,3.0,Low,Medium
ACC0000885,1,56513.92,4.0,2.0,Medium,Low
ACC0000886,1,48602.07,4.0,5.0,Medium,Medium
ACC0000887,1,72623.93,4.0,5.0,Medium,Medium
ACC0000888,0,0.0,4.0,4.0,Medium,Medium
ACC0000889,0,0.0,3.0,6.0,Medium,High
ACC0000890,1,57386.87,4.0,4.0,Medium,Medium
ACC0000891,1,28279.46,2.0,8.0,Low,High
ACC0000892,1,89492.75,2.0,9.0,Low,High
ACC0000893,1,138642.07,3.0,2.0,Medium,Low
ACC0000894,0,0.0,2.0,3.0,Low,Medium
ACC0000895,1,126913.41,2.0,4.0,Low,Medium
ACC0000896,1,283258.48,3.0,3.0,Medium,Medium
ACC0000897,0,0.0,1.0,3.0,Low,Medium
ACC0000898,1,100558.43,3.0,7.0,Medium,High
ACC0000899,0,0.0,2.0,3.0,Low,Medium
ACC0000900,0,0.0,2.0,3.0,Low,Medium
ACC0000901,1,56551.78,1.0,5.0,Low,Medium
ACC0000902,0,0.0,5.0,1.0,High,Low
ACC0000903,1,154750.87,4.0,4.0,Medium,Medium
ACC0000904,1,127941.84,1.0,6.0,Low,High
ACC0000905,0,0.0,4.0,5.0,Medium,Medium
ACC0000906,1,139361.24,5.0,6.0,High,High
ACC0000907,0,0.0,0.0,2.0,Low,Low
ACC0000908,0,0.0,4.0,2.0,Medium,Low
ACC0000909,0,0.0,2.0,4.0,Low,Medium
ACC0000910,0,0.0,0.0,4.0,Low,Medium
ACC0000911,0,0.0,8.0,5.0,High,Medium
ACC0000912,0,0.0,4.0,2.0,Medium,Low
ACC0000913,1,10681.16,1.0,5.0,Low,Medium
ACC0000914,1,147612.69,2.0,1.0,Low,Low
ACC0000915,0,0.0,3.0,6.0,Medium,High
ACC0000916,1,8307.12,5.0,4.0,High,Medium
ACC0000917,0,0.0,5.0,6.0,High,High
ACC0000918,1,23543.64,0.0,3.0,Low,Medium
ACC0000919,1,10182.5,3.0,0.0,Medium,Low
ACC0000920,1,177704.27000000002,3.0,5.0,Medium,Medium
ACC0000921,1,124784.04,2.0,3.0,Low,Medium
ACC0000922,1,103604.13,1.0,3.0,Low,Medium
ACC0000923,0,0.0,2.0,5.0,Low,Medium
ACC0000924,0,0.0,4.0,2.0,Medium,Low
ACC0000925,1,51526.27,4.0,3.0,Medium,Medium
ACC0000926,1,130047.16,5.0,5.0,High,Medium
ACC0000927,1,82991.18,2.0,2.0,Low,Low
ACC0000928,0,0.0,4.0,4.0,Medium,Medium
ACC0000929,0,0.0,1.0,6.0,Low,High
ACC0000930,0,0.0,0.0,6.0,Low,High
ACC0000931,1,30353.99,4.0,4.0,Medium,Medium
ACC0000932,1,139533.42,3.0,4.0,Medium,Medium
ACC0000933,1,146825.59,0.0,5.0,Low,Medium
ACC0000934,1,180574.88,1.0,0.0,Low,Low
ACC0000935,0,0.0,1.0,5.0,Low,Medium
ACC0000936,1,124826.31,5.0,1.0,High,Low
ACC0000937,1,119978.58,4.0,7.0,Medium,High
ACC0000938,1,61860.53,3.0,6.0,Medium,High
ACC0000939,0,0.0,4.0,5.0,Medium,Medium
ACC0000940,1,51706.5,3.0,3.0,Medium,Medium
ACC0000941,0,0.0,2.0,2.0,Low,Low
ACC0000942,1,111540.77,2.0,3.0,Low,Medium
ACC0000943,1,228482.62,4.0,1.0,Medium,Low
ACC0000944,1,35588.72,4.0,5.0,Medium,Medium
ACC0000945,0,0.0,3.0,2.0,Medium,Low
ACC0000946,0,0.0,1.0,4.0,Low,Medium
ACC0000947,1,26834.2,1.0,6.0,Low,High
ACC0000948,0,0.0,2.0,6.0,Low,High
ACC0000949,1,121514.04,1.0,7.0,Low,High
ACC0000950,1,110511.85,2.0,4.0,Low,Medium
ACC0000951,0,0.0,1.0,5.0,Low,Medium
ACC0000952,1,57811.12,7.0,3.0,High,Medium
ACC0000953,1,111699.70000000001,5.0,4.0,High,Medium
ACC0000954,0,0.0,3.0,6.0,Medium,High
ACC0000955,1,57551.44,2.0,5.0,Low,Medium
ACC0000956,1,105383.49,3.0,8.0,Medium,High
ACC0000957,0,0.0,0.0,3.0,Low,Medium
ACC0000958,0,0.0,1.0,3.0,Low,Medium
ACC0000959,0,0.0,1.0,2.0,Low,Low
ACC0000960,0,0.0,5.0,1.0,High,Low
ACC0000961,0,0.0,3.0,2.0,Medium,Low
ACC0000962,0,0.0,5.0,6.0,High,High
ACC0000963,0,0.0,2.0,7.0,Low,High
ACC0000964,1,24964.83,3.0,5.0,Medium,Medium
ACC0000965,1,88033.53,1.0,3.0,Low,Medium
ACC0000966,1,138572.9,4.0,8.0,Medium,High
ACC0000967,1,88273.51,2.0,2.0,Low,Low
ACC0000968,0,0.0,4.0,1.0,Medium,Low
ACC0000969,0,0.0,6.0,8.0,High,High
ACC0000970,1,174514.87,5.0,3.0,High,Medium
ACC0000971,1,220347.91999999998,2.0,4.0,Low,Medium
ACC0000972,1,59120.28,4.0,0.0,Medium,Low
ACC0000973,1,57206.02,3.0,2.0,Medium,Low
ACC0000974,0,0.0,2.0,3.0,Low,Medium
ACC0000975,1,137959.44,5.0,6.0,High,High
ACC0000976,0,0.0,3.0,5.0,Medium,Medium
ACC0000977,1,33268.97,1.0,3.0,Low,Medium
ACC0000978,0,0.0,2.0,3.0,Low,Medium
ACC0000979,1,76831.1,3.0,3.0,Medium,Medium
ACC0000980,1,121525.85,2.0,5.0,Low,Medium
ACC0000981,0,0.0,4.0,6.0,Medium,High
ACC0000982,0,0.0,1.0,2.0,Low,Low
ACC0000983,1,31433.0,3.0,1.0,Medium,Low
ACC0000984,0,0.0,0.0,3.0,Low,Medium
ACC0000985,0,0.0,4.0,4.0,Medium,Medium
ACC0000986,1,37903.89,3.0,2.0,Medium,Low
ACC0000987,0,0.0,1.0,4.0,Low,Medium
ACC0000988,1,111597.41,0.0,5.0,Low,Medium
ACC0000989,1,54329.9,5.0,7.0,High,High
ACC0000990,1,1009.62,4.0,4.0,Medium,Medium
ACC0000991,0,0.0,4.0,5.0,Medium,Medium
