payment_id,account_id,event_at_parsed,amount,payment_status,call_id,call_event_at,agent_id,campaign_id,vendor_id,call_status,hours_since_prior_call
PAYMENT0024083,ACC0001640,2026-01-03 11:50:35,39930.06,SUCCESS,,,,,,,
PAYMENT0011794,ACC0002111,2026-01-03 11:58:40,58438.08,SUCCESS,,,,,,,
PAYMENT0015959,ACC0017173,2026-01-03 12:00:54,109413.16,PENDING,,,,,,,
PAYMENT0022435,ACC0029560,2026-01-03 12:04:30,43887.48,SUCCESS,CALL0000874,2026-01-02 15:18:22,AGT0000197,CMP0000006,VND0000002,NO_ANSWER,20.76888888888889
PAYMENT0008517,ACC0023277,2026-01-03 12:19:29,31886.37,FAILED,,,,,,,
PAYMENT0020797,ACC0022359,2026-01-03 12:22:37,61673.29,SUCCESS,,,,,,,
PAYMENT0012058,ACC0023279,2026-01-03 12:28:32,94685.3,SUCCESS,,,,,,,
PAYMENT0022185,ACC0002992,2026-01-03 12:51:55,78099.41,PENDING,,,,,,,
PAYMENT0015205,ACC0016869,2026-01-03 13:17:11,117573.54,REVERSED,,,,,,,
PAYMENT0009155,ACC0008141,2026-01-03 13:19:41,129860.18,SUCCESS,,,,,,,
PAYMENT0005886,ACC0026019,2026-01-03 13:22:54,37471.64,PENDING,,,,,,,
PAYMENT0019009,ACC0020863,2026-01-03 13:43:05,107158.64,SUCCESS,,,,,,,
PAYMENT0020564,ACC0022139,2026-01-03 14:09:29,22627.13,PENDING,,,,,,,
PAYMENT0018355,ACC0016444,2026-01-03 14:33:51,12724.79,SUCCESS,,,,,,,
PAYMENT0004548,ACC0024794,2026-01-03 14:47:47,60649.24,FAILED,,,,,,,
PAYMENT0019342,ACC0010415,2026-01-03 15:03:37,9890.46,SUCCESS,,,,,,,
PAYMENT0018559,ACC0020458,2026-01-03 15:16:21,87971.45,PENDING,,,,,,,
PAYMENT0022958,ACC0014187,2026-01-03 15:18:00,69070.8,SUCCESS,,,,,,,
PAYMENT0006647,ACC0010118,2026-01-03 15:36:45,30011.08,SUCCESS,,,,,,,
PAYMENT0005060,ACC0017466,2026-01-03 15:39:05,21060.79,SUCCESS,,,,,,,
PAYMENT0002620,ACC0008725,2026-01-03 16:07:11,104104.37,SUCCESS,,,,,,,
PAYMENT0012850,ACC0009278,2026-01-03 16:17:34,20097.68,SUCCESS,,,,,,,
PAYMENT0023981,ACC0021233,2026-01-03 16:53:01,56546.16,SUCCESS,,,,,,,
PAYMENT0019577,ACC0024253,2026-01-03 17:10:41,55481.11,FAILED,,,,,,,
PAYMENT0024189,ACC0025526,2026-01-03 17:15:29,73738.38,REVERSED,,,,,,,
PAYMENT0017300,ACC0020493,2026-01-03 17:26:49,58586.86,SUCCESS,,,,,,,
PAYMENT0016566,ACC0006524,2026-01-03 18:30:07,40558.21,SUCCESS,,,,,,,
PAYMENT0013101,ACC0008047,2026-01-03 18:45:53,87191.03,FAILED,CALL0074018,2026-01-02 06:13:35,AGT0000685,CMP0000028,VND0000011,FAILED,36.538333333333334
PAYMENT0003355,ACC0013998,2026-01-03 19:40:50,26591.5,SUCCESS,,,,,,,
PAYMENT0011756,ACC0013065,2026-01-03 19:42:08,53926.81,FAILED,,,,,,,
PAYMENT0005094,ACC0028775,2026-01-03 19:42:45,3086.93,SUCCESS,,,,,,,
PAYMENT0016461,ACC0008194,2026-01-03 19:50:19,122480.76,SUCCESS,,,,,,,
PAYMENT0009333,ACC0002743,2026-01-03 20:18:08,92315.06,SUCCESS,,,,,,,
PAYMENT0014195,ACC0023301,2026-01-03 20:24:23,127302.8,SUCCESS,,,,,,,
PAYMENT0024197,ACC0004609,2026-01-03 20:47:11,42061.55,SUCCESS,,,,,,,
PAYMENT0023480,ACC0015684,2026-01-03 20:47:35,106472.34,SUCCESS,,,,,,,
PAYMENT0009711,ACC0015580,2026-01-03 20:47:39,116342.77,SUCCESS,,,,,,,
PAYMENT0009711,ACC0015580,2026-01-03 20:47:39,116342.77,SUCCESS,,,,,,,
PAYMENT0009373,ACC0014346,2026-01-03 21:08:57,108967.66,FAILED,,,,,,,
PAYMENT0005422,ACC0017576,2026-01-03 21:18:19,128759.45,SUCCESS,,,,,,,
PAYMENT0005925,ACC0004414,2026-01-03 21:30:02,88889.23,PENDING,,,,,,,
PAYMENT0001759,ACC0016279,2026-01-03 21:38:58,129513.7,SUCCESS,,,,,,,
PAYMENT0015277,ACC0027598,2026-01-03 21:39:00,59114.28,SUCCESS,,,,,,,
PAYMENT0007803,ACC0020136,2026-01-03 21:54:56,35286.98,SUCCESS,,,,,,,
PAYMENT0016058,ACC0007069,2026-01-03 21:56:05,57752.01,FAILED,,,,,,,
PAYMENT0011736,ACC0014970,2026-01-03 22:07:50,58243.63,SUCCESS,,,,,,,
PAYMENT0011736,ACC0014970,2026-01-03 22:07:50,58243.63,SUCCESS,,,,,,,
PAYMENT0011888,ACC0011402,2026-01-03 22:08:27,52529.95,PENDING,,,,,,,
PAYMENT0024224,ACC0023921,2026-01-03 22:33:12,56110.06,SUCCESS,,,,,,,
PAYMENT0008849,ACC0022529,2026-01-03 22:46:13,120799.63,SUCCESS,,,,,,,
PAYMENT0017301,ACC0019819,2026-01-03 22:46:45,27571.11,SUCCESS,,,,,,,
PAYMENT0001934,ACC0003063,2026-01-03 23:04:28,63047.0,SUCCESS,,,,,,,
PAYMENT0003386,ACC0027347,2026-01-03 23:11:06,144885.68,SUCCESS,,,,,,,
PAYMENT0022143,ACC0018087,2026-01-03 23:19:10,121335.41,SUCCESS,,,,,,,
PAYMENT0000395,ACC0008447,2026-01-03 23:22:54,40835.48,SUCCESS,,,,,,,
PAYMENT0003978,ACC0026056,2026-01-03 23:43:08,34727.48,SUCCESS,,,,,,,
PAYMENT0004771,ACC0005976,2026-01-03 23:52:51,72990.14,REVERSED,,,,,,,
PAYMENT0018793,ACC0022620,2026-01-04 00:08:10,101205.16,SUCCESS,,,,,,,
PAYMENT0017358,ACC0002025,2026-01-04 00:14:39,10440.52,REVERSED,,,,,,,
PAYMENT0015258,ACC0003850,2026-01-04 00:19:13,132961.01,SUCCESS,,,,,,,
PAYMENT0021405,ACC0009577,2026-01-04 00:26:20,17621.96,SUCCESS,,,,,,,
PAYMENT0002543,ACC0001906,2026-01-04 00:39:59,66764.59,FAILED,,,,,,,
PAYMENT0007705,ACC0015578,2026-01-04 01:04:19,56344.87,SUCCESS,,,,,,,
PAYMENT0018766,ACC0017880,2026-01-04 01:13:19,75406.1,PENDING,,,,,,,
PAYMENT0015385,ACC0027835,2026-01-04 01:47:05,111798.88,PENDING,,,,,,,
PAYMENT0019103,ACC0021545,2026-01-04 02:02:07,25466.38,SUCCESS,,,,,,,
PAYMENT0002906,ACC0014216,2026-01-04 02:03:51,83915.55,FAILED,,,,,,,
PAYMENT0016889,ACC0027593,2026-01-04 02:06:35,58543.75,SUCCESS,,,,,,,
PAYMENT0001551,ACC0018531,2026-01-04 02:22:48,50566.21,SUCCESS,,,,,,,
PAYMENT0015207,ACC0009707,2026-01-04 02:52:25,99115.05,SUCCESS,,,,,,,
PAYMENT0014311,ACC0018843,2026-01-04 02:52:37,475.39,SUCCESS,,,,,,,
PAYMENT0021012,ACC0020450,2026-01-04 02:53:19,74518.77,SUCCESS,,,,,,,
PAYMENT0024186,ACC0009097,2026-01-04 03:02:11,73424.18,SUCCESS,,,,,,,
PAYMENT0019395,ACC0013487,2026-01-04 03:12:55,132551.41,SUCCESS,,,,,,,
PAYMENT0022460,ACC0014898,2026-01-04 03:27:11,87680.65,FAILED,,,,,,,
PAYMENT0022888,ACC0014362,2026-01-04 03:30:16,148463.45,SUCCESS,CALL0008493,2026-01-01 05:30:15,AGT0000850,CMP0000006,VND0000003,VOICEMAIL,70.00027777777778
PAYMENT0015492,ACC0014090,2026-01-04 03:55:45,58310.51,PENDING,,,,,,,
PAYMENT0008182,ACC0023666,2026-01-04 04:05:14,40971.12,PENDING,,,,,,,
PAYMENT0013013,ACC0000360,2026-01-04 04:09:03,112385.93,FAILED,,,,,,,
PAYMENT0001637,ACC0018535,2026-01-04 04:27:47,36062.07,SUCCESS,,,,,,,
PAYMENT0009210,ACC0007799,2026-01-04 04:32:46,59545.59,REVERSED,,,,,,,
PAYMENT0004471,ACC0016267,2026-01-04 05:01:36,133426.14,SUCCESS,,,,,,,
PAYMENT0004471,ACC0016267,2026-01-04 05:01:36,133426.14,SUCCESS,,,,,,,
PAYMENT0015374,ACC0015555,2026-01-04 05:18:16,142282.72,FAILED,,,,,,,
PAYMENT0015836,ACC0012422,2026-01-04 05:18:54,61656.61,SUCCESS,,,,,,,
PAYMENT0007372,ACC0020779,2026-01-04 05:24:10,51522.27,SUCCESS,,,,,,,
PAYMENT0001603,ACC0024834,2026-01-04 05:32:39,93760.08,SUCCESS,,,,,,,
PAYMENT0008135,ACC0028542,2026-01-04 05:44:49,70396.81,FAILED,,,,,,,
PAYMENT0021148,ACC0029158,2026-01-04 06:11:08,30313.2,SUCCESS,,,,,,,
PAYMENT0009359,ACC0024469,2026-01-04 06:30:13,126223.37,FAILED,,,,,,,
PAYMENT0010544,ACC0020694,2026-01-04 06:33:40,128732.97,SUCCESS,,,,,,,
PAYMENT0004977,ACC0020971,2026-01-04 07:10:39,88593.04,FAILED,,,,,,,
PAYMENT0022934,ACC0027010,2026-01-04 07:33:02,93723.4,FAILED,,,,,,,
PAYMENT0018371,ACC0022059,2026-01-04 07:34:11,30813.23,SUCCESS,,,,,,,
PAYMENT0016313,ACC0026940,2026-01-04 07:40:44,145615.67,FAILED,,,,,,,
PAYMENT0011242,ACC0009564,2026-01-04 08:36:49,68830.75,SUCCESS,,,,,,,
PAYMENT0018830,ACC0010817,2026-01-04 09:20:57,8350.66,FAILED,,,,,,,
PAYMENT0011074,ACC0024692,2026-01-04 09:46:32,128175.91,SUCCESS,,,,,,,
PAYMENT0001995,ACC0019112,2026-01-04 10:11:39,66983.01,FAILED,,,,,,,
PAYMENT0005330,ACC0015077,2026-01-04 10:13:00,96827.12,SUCCESS,,,,,,,
PAYMENT0000437,ACC0001047,2026-01-04 10:18:44,138242.25,FAILED,,,,,,,
PAYMENT0019980,ACC0018434,2026-01-04 10:32:43,27772.72,SUCCESS,,,,,,,
PAYMENT0008733,ACC0024873,2026-01-04 10:36:17,38413.74,SUCCESS,,,,,,,
PAYMENT0004344,ACC0027151,2026-01-04 10:44:31,7067.62,SUCCESS,,,,,,,
PAYMENT0010055,ACC0022690,2026-01-04 11:42:35,35551.09,REVERSED,,,,,,,
PAYMENT0011543,ACC0001216,2026-01-04 12:07:38,17512.91,FAILED,,,,,,,
PAYMENT0021876,ACC0025783,2026-01-04 12:27:04,147701.81,SUCCESS,,,,,,,
PAYMENT0024956,ACC0016180,2026-01-04 12:39:51,73000.78,SUCCESS,,,,,,,
PAYMENT0010769,ACC0027404,2026-01-04 12:40:06,20070.63,SUCCESS,,,,,,,
PAYMENT0005461,ACC0026181,2026-01-04 13:13:08,125484.73,SUCCESS,,,,,,,
PAYMENT0019629,ACC0005232,2026-01-04 13:39:31,56424.49,SUCCESS,,,,,,,
PAYMENT0012989,ACC0025208,2026-01-04 14:18:59,103192.96,SUCCESS,,,,,,,
PAYMENT0023856,ACC0019301,2026-01-04 14:53:23,75031.53,SUCCESS,,,,,,,
PAYMENT0015608,ACC0013358,2026-01-04 15:05:48,28156.25,SUCCESS,,,,,,,
PAYMENT0006483,ACC0009900,2026-01-04 15:11:33,112576.01,FAILED,,,,,,,
PAYMENT0016025,ACC0027099,2026-01-04 15:34:29,8716.6,FAILED,,,,,,,
PAYMENT0018127,ACC0015073,2026-01-04 15:40:00,18003.62,SUCCESS,,,,,,,
PAYMENT0024387,ACC0007059,2026-01-04 15:45:01,83642.42,FAILED,,,,,,,
PAYMENT0024498,ACC0004872,2026-01-04 15:45:54,74879.07,SUCCESS,,,,,,,
PAYMENT0008196,ACC0005337,2026-01-04 16:28:32,31178.23,FAILED,,,,,,,
PAYMENT0010252,ACC0004563,2026-01-04 16:54:02,60787.01,SUCCESS,,,,,,,
PAYMENT0010252,ACC0004563,2026-01-04 16:54:02,60787.01,SUCCESS,,,,,,,
PAYMENT0009838,ACC0003171,2026-01-04 17:08:40,746.33,FAILED,,,,,,,
PAYMENT0007973,ACC0010164,2026-01-04 17:19:58,94087.39,SUCCESS,CALL0012550,2026-01-01 20:04:59,AGT0000179,CMP0000025,VND0000004,BUSY,69.24972222222222
PAYMENT0011158,ACC0001918,2026-01-04 17:24:49,75639.51,SUCCESS,,,,,,,
PAYMENT0006655,ACC0017591,2026-01-04 17:37:12,132748.82,SUCCESS,,,,,,,
PAYMENT0017261,ACC0019150,2026-01-04 17:53:32,25998.21,SUCCESS,,,,,,,
PAYMENT0013830,ACC0021171,2026-01-04 18:06:07,78488.98,SUCCESS,,,,,,,
PAYMENT0002557,ACC0016827,2026-01-04 18:22:51,112011.92,SUCCESS,,,,,,,
PAYMENT0000589,ACC0022945,2026-01-04 18:34:14,131069.21,SUCCESS,,,,,,,
PAYMENT0023283,ACC0002638,2026-01-04 18:39:08,16973.78,SUCCESS,,,,,,,
PAYMENT0010111,ACC0001589,2026-01-04 18:39:59,32163.13,FAILED,,,,,,,
PAYMENT0014616,ACC0027883,2026-01-04 19:01:07,2108.74,SUCCESS,,,,,,,
PAYMENT0023724,ACC0012173,2026-01-04 19:17:27,104267.65,SUCCESS,,,,,,,
PAYMENT0009417,ACC0022271,2026-01-04 19:20:34,123946.29,SUCCESS,,,,,,,
PAYMENT0010094,ACC0029673,2026-01-04 19:26:22,88396.2,SUCCESS,,,,,,,
PAYMENT0006386,ACC0009132,2026-01-04 19:52:46,49706.38,FAILED,,,,,,,
PAYMENT0013114,ACC0018245,2026-01-04 20:02:57,46244.07,SUCCESS,,,,,,,
PAYMENT0024380,ACC0014485,2026-01-04 20:24:19,146685.99,PENDING,,,,,,,
PAYMENT0009995,ACC0024017,2026-01-04 20:36:25,7876.63,SUCCESS,,,,,,,
PAYMENT0011502,ACC0025147,2026-01-04 21:01:57,84057.84,SUCCESS,,,,,,,
PAYMENT0001795,ACC0000024,2026-01-04 21:12:38,140549.35,FAILED,,,,,,,
PAYMENT0003085,ACC0017796,2026-01-04 21:20:28,88923.2,SUCCESS,,,,,,,
PAYMENT0009641,ACC0024048,2026-01-04 21:51:03,133201.33,FAILED,,,,,,,
PAYMENT0020850,ACC0011594,2026-01-04 22:05:24,125103.28,SUCCESS,,,,,,,
PAYMENT0004492,ACC0004365,2026-01-04 22:21:39,147282.36,FAILED,,,,,,,
PAYMENT0022760,ACC0008187,2026-01-04 22:37:26,29429.9,FAILED,,,,,,,
PAYMENT0016249,ACC0012717,2026-01-04 22:38:55,24199.06,SUCCESS,,,,,,,
PAYMENT0013492,ACC0027000,2026-01-04 23:06:14,132978.55,PENDING,,,,,,,
PAYMENT0010488,ACC0017120,2026-01-04 23:25:37,73070.92,SUCCESS,,,,,,,
PAYMENT0011121,ACC0026659,2026-01-04 23:29:23,43320.0,SUCCESS,,,,,,,
PAYMENT0017447,ACC0007655,2026-01-04 23:30:55,34931.06,SUCCESS,,,,,,,
PAYMENT0004710,ACC0014201,2026-01-04 23:40:26,126320.6,PENDING,,,,,,,
PAYMENT0000382,ACC0009266,2026-01-04 23:40:33,64852.77,SUCCESS,,,,,,,
PAYMENT0020878,ACC0009042,2026-01-05 00:05:21,28221.46,PENDING,,,,,,,
PAYMENT0010106,ACC0026567,2026-01-05 00:33:26,90124.55,SUCCESS,,,,,,,
PAYMENT0019261,ACC0017869,2026-01-05 00:33:29,116522.59,SUCCESS,,,,,,,
PAYMENT0011871,ACC0002248,2026-01-05 01:10:28,69499.07,FAILED,,,,,,,
PAYMENT0020115,ACC0025155,2026-01-05 01:40:32,70927.84,PENDING,,,,,,,
PAYMENT0011525,ACC0004810,2026-01-05 02:01:12,66118.4,FAILED,,,,,,,
PAYMENT0005494,ACC0007687,2026-01-05 02:14:32,148646.55,SUCCESS,,,,,,,
PAYMENT0011547,ACC0019886,2026-01-05 02:15:01,145407.25,SUCCESS,,,,,,,
PAYMENT0001072,ACC0012641,2026-01-05 02:25:34,90561.97,REVERSED,,,,,,,
PAYMENT0001069,ACC0009473,2026-01-05 02:31:27,123357.89,SUCCESS,,,,,,,
PAYMENT0017257,ACC0017056,2026-01-05 02:32:17,87716.76,FAILED,,,,,,,
PAYMENT0011637,ACC0000308,2026-01-05 02:32:40,116050.14,SUCCESS,,,,,,,
PAYMENT0005275,ACC0007087,2026-01-05 02:34:53,74102.95,FAILED,,,,,,,
PAYMENT0019380,ACC0004918,2026-01-05 02:36:38,125724.91,SUCCESS,,,,,,,
PAYMENT0008354,ACC0012955,2026-01-05 03:10:40,92840.04,REVERSED,,,,,,,
PAYMENT0007383,ACC0000243,2026-01-05 03:13:47,95483.52,SUCCESS,,,,,,,
PAYMENT0010185,ACC0005945,2026-01-05 03:31:19,62796.57,SUCCESS,CALL0061389,2026-01-01 14:21:36,AGT0000362,CMP0000036,VND0000015,BUSY,85.16194444444444
PAYMENT0005478,ACC0016265,2026-01-05 03:50:34,118340.24,FAILED,,,,,,,
PAYMENT0011017,ACC0023889,2026-01-05 03:55:05,29542.52,SUCCESS,CALL0038843,2026-01-01 10:43:17,AGT0000055,CMP0000049,VND0000014,NO_ANSWER,89.19666666666667
PAYMENT0019007,ACC0006809,2026-01-05 03:59:02,66456.51,SUCCESS,,,,,,,
PAYMENT0013462,ACC0019634,2026-01-05 04:04:20,118022.95,SUCCESS,,,,,,,
PAYMENT0003198,ACC0016149,2026-01-05 04:13:24,50313.15,FAILED,CALL0086777,2026-01-04 13:47:43,AGT0000817,CMP0000112,VND0000013,NO_ANSWER,14.428055555555556
PAYMENT0018899,ACC0016762,2026-01-05 04:17:03,140599.55,SUCCESS,,,,,,,
PAYMENT0017807,ACC0026715,2026-01-05 04:54:55,57800.72,PENDING,,,,,,,
PAYMENT0022501,ACC0011396,2026-01-05 05:51:34,109184.63,SUCCESS,,,,,,,
PAYMENT0016064,ACC0022791,2026-01-05 05:55:36,47278.0,SUCCESS,,,,,,,
PAYMENT0011131,ACC0002436,2026-01-05 05:55:38,93821.98,PENDING,,,,,,,
PAYMENT0010090,ACC0015274,2026-01-05 06:45:40,26315.31,SUCCESS,,,,,,,
PAYMENT0009539,ACC0020729,2026-01-05 07:07:33,126544.96,REVERSED,,,,,,,
PAYMENT0015683,ACC0015908,2026-01-05 07:11:29,51695.7,SUCCESS,,,,,,,
PAYMENT0015683,ACC0015908,2026-01-05 07:11:29,51695.7,SUCCESS,,,,,,,
PAYMENT0001118,ACC0026632,2026-01-05 07:37:39,107112.28,SUCCESS,,,,,,,
PAYMENT0020190,ACC0006444,2026-01-05 07:39:18,81973.46,SUCCESS,,,,,,,
PAYMENT0020190,ACC0006444,2026-01-05 07:39:18,81973.46,SUCCESS,,,,,,,
PAYMENT0008695,ACC0027600,2026-01-05 07:57:33,98828.0,SUCCESS,,,,,,,
PAYMENT0007497,ACC0022743,2026-01-05 08:26:35,88279.19,SUCCESS,,,,,,,
PAYMENT0008518,ACC0023868,2026-01-05 08:41:25,48751.0,SUCCESS,,,,,,,
PAYMENT0011967,ACC0000568,2026-01-05 09:21:03,73762.18,PENDING,,,,,,,
PAYMENT0003932,ACC0019371,2026-01-05 09:31:02,30880.22,SUCCESS,,,,,,,
PAYMENT0019014,ACC0022587,2026-01-05 09:31:40,121033.68,SUCCESS,,,,,,,
PAYMENT0014824,ACC0005337,2026-01-05 09:37:22,19791.87,SUCCESS,,,,,,,
PAYMENT0020928,ACC0018862,2026-01-05 09:39:24,130553.72,SUCCESS,CALL0024783,2026-01-03 19:47:00,AGT0000132,CMP0000106,VND0000010,NO_ANSWER,37.873333333333335
PAYMENT0023447,ACC0014344,2026-01-05 09:46:00,6657.2,SUCCESS,,,,,,,
PAYMENT0022679,ACC0027034,2026-01-05 10:02:11,144790.2,SUCCESS,,,,,,,
PAYMENT0015849,ACC0009767,2026-01-05 10:34:09,142365.44,SUCCESS,,,,,,,
PAYMENT0005555,ACC0019512,2026-01-05 10:42:26,55733.51,SUCCESS,,,,,,,
PAYMENT0004135,ACC0017300,2026-01-05 10:51:58,87884.87,PENDING,,,,,,,
PAYMENT0022784,ACC0003241,2026-01-05 11:22:10,29479.01,SUCCESS,,,,,,,
PAYMENT0015809,ACC0007132,2026-01-05 11:30:46,74250.99,SUCCESS,,,,,,,
PAYMENT0010850,ACC0022257,2026-01-05 11:38:12,18392.27,SUCCESS,,,,,,,
PAYMENT0023185,ACC0015363,2026-01-05 11:38:33,106175.85,SUCCESS,,,,,,,
PAYMENT0009220,ACC0029475,2026-01-05 12:03:56,19254.28,SUCCESS,,,,,,,
PAYMENT0013018,ACC0025302,2026-01-05 12:18:03,18581.49,SUCCESS,,,,,,,
PAYMENT0006128,ACC0022083,2026-01-05 12:30:44,127668.16,PENDING,,,,,,,
PAYMENT0006996,ACC0006492,2026-01-05 12:43:24,127739.78,SUCCESS,,,,,,,
PAYMENT0001040,ACC0007211,2026-01-05 12:47:39,63583.31,PENDING,,,,,,,
PAYMENT0000267,ACC0026984,2026-01-05 12:52:28,4636.21,SUCCESS,,,,,,,
PAYMENT0000983,ACC0027444,2026-01-05 13:02:01,132613.8,PENDING,,,,,,,
PAYMENT0013116,ACC0007107,2026-01-05 13:13:45,10149.66,SUCCESS,CALL0065956,2026-01-05 12:48:00,AGT0000392,CMP0000028,VND0000008,VOICEMAIL,0.42916666666666664
PAYMENT0021734,ACC0010569,2026-01-05 13:30:18,48099.25,SUCCESS,,,,,,,
PAYMENT0013909,ACC0002404,2026-01-05 13:32:00,142702.75,SUCCESS,,,,,,,
PAYMENT0024379,ACC0005239,2026-01-05 13:37:16,94832.39,SUCCESS,,,,,,,
PAYMENT0008278,ACC0021920,2026-01-05 13:47:12,52632.07,REVERSED,,,,,,,
PAYMENT0014890,ACC0007227,2026-01-05 13:56:47,63245.91,SUCCESS,,,,,,,
PAYMENT0003833,ACC0027925,2026-01-05 13:58:38,53000.37,SUCCESS,,,,,,,
PAYMENT0002582,ACC0009274,2026-01-05 14:09:54,125900.13,SUCCESS,,,,,,,
PAYMENT0014550,ACC0012215,2026-01-05 14:18:47,6508.53,FAILED,,,,,,,
PAYMENT0005896,ACC0007315,2026-01-05 14:22:40,94005.81,SUCCESS,,,,,,,
PAYMENT0017158,ACC0025756,2026-01-05 14:22:53,121264.35,SUCCESS,,,,,,,
PAYMENT0009176,ACC0023169,2026-01-05 14:23:44,40126.66,SUCCESS,,,,,,,
PAYMENT0004543,ACC0011936,2026-01-05 14:24:10,114819.78,SUCCESS,,,,,,,
PAYMENT0011441,ACC0019923,2026-01-05 14:29:34,22748.7,SUCCESS,,,,,,,
PAYMENT0008226,ACC0009225,2026-01-05 14:59:05,127020.42,SUCCESS,,,,,,,
PAYMENT0023648,ACC0018644,2026-01-05 15:10:37,120072.39,SUCCESS,,,,,,,
PAYMENT0018775,ACC0002354,2026-01-05 15:24:20,45163.95,SUCCESS,,,,,,,
PAYMENT0011173,ACC0011916,2026-01-05 15:59:11,60196.01,PENDING,,,,,,,
PAYMENT0013314,ACC0009653,2026-01-05 16:05:11,135590.5,SUCCESS,,,,,,,
PAYMENT0024803,ACC0001650,2026-01-05 16:12:36,116596.4,REVERSED,CALL0064111,2026-01-03 12:36:43,AGT0000381,CMP0000067,VND0000002,FAILED,51.598055555555554
PAYMENT0023125,ACC0009386,2026-01-05 16:16:39,88307.61,FAILED,,,,,,,
PAYMENT0003713,ACC0026843,2026-01-05 16:46:16,105356.38,SUCCESS,,,,,,,
PAYMENT0003713,ACC0026843,2026-01-05 16:46:16,105356.38,SUCCESS,,,,,,,
PAYMENT0001925,ACC0018749,2026-01-05 16:46:51,4139.79,SUCCESS,,,,,,,
PAYMENT0005417,ACC0026616,2026-01-05 16:49:01,64260.23,PENDING,,,,,,,
PAYMENT0013953,ACC0000209,2026-01-05 16:58:01,21969.17,SUCCESS,,,,,,,
PAYMENT0021884,ACC0015078,2026-01-05 17:04:17,52801.08,SUCCESS,,,,,,,
PAYMENT0020179,ACC0003871,2026-01-05 17:19:27,131965.58,SUCCESS,,,,,,,
PAYMENT0012494,ACC0011817,2026-01-05 17:19:49,71646.97,SUCCESS,,,,,,,
PAYMENT0020967,ACC0022175,2026-01-05 17:20:19,3060.39,SUCCESS,CALL0074296,2026-01-03 13:54:27,AGT0000157,CMP0000047,VND0000001,ANSWERED,51.431111111111115
PAYMENT0013927,ACC0029226,2026-01-05 17:26:26,112372.35,SUCCESS,,,,,,,
PAYMENT0020665,ACC0019292,2026-01-05 17:28:39,25358.96,SUCCESS,,,,,,,
PAYMENT0017171,ACC0007161,2026-01-05 17:44:05,41956.94,SUCCESS,,,,,,,
PAYMENT0024988,ACC0027393,2026-01-05 17:45:36,70759.09,SUCCESS,,,,,,,
PAYMENT0001797,ACC0005091,2026-01-05 17:55:02,12156.87,SUCCESS,,,,,,,
PAYMENT0009009,ACC0024000,2026-01-05 18:00:34,16444.65,SUCCESS,,,,,,,
PAYMENT0023891,ACC0019468,2026-01-05 18:01:26,144048.8,SUCCESS,,,,,,,
PAYMENT0014303,ACC0011931,2026-01-05 18:07:03,82668.59,SUCCESS,,,,,,,
PAYMENT0024318,ACC0004585,2026-01-05 18:30:45,55956.16,SUCCESS,CALL0080877,2026-01-02 15:12:52,AGT0000230,CMP0000043,VND0000003,ANSWERED,75.29805555555555
PAYMENT0016644,ACC0024804,2026-01-05 18:41:34,116517.45,SUCCESS,,,,,,,
PAYMENT0000294,ACC0020221,2026-01-05 18:48:01,61933.12,FAILED,CALL0088382,2026-01-03 12:25:07,AGT0000173,CMP0000083,VND0000001,VOICEMAIL,54.38166666666667
PAYMENT0017640,ACC0003817,2026-01-05 18:48:10,126154.02,FAILED,,,,,,,
PAYMENT0003954,ACC0009029,2026-01-05 18:52:32,102704.28,SUCCESS,,,,,,,
PAYMENT0005446,ACC0007205,2026-01-05 19:18:26,48848.16,SUCCESS,,,,,,,
PAYMENT0008422,ACC0024316,2026-01-05 19:18:30,100411.97,SUCCESS,,,,,,,
PAYMENT0001733,ACC0021405,2026-01-05 19:47:31,66433.1,FAILED,,,,,,,
PAYMENT0014260,ACC0000224,2026-01-05 19:51:25,6088.02,SUCCESS,,,,,,,
PAYMENT0014260,ACC0000224,2026-01-05 19:51:25,6088.02,SUCCESS,,,,,,,
PAYMENT0004120,ACC0025139,2026-01-05 19:52:41,83664.58,SUCCESS,,,,,,,
PAYMENT0016744,ACC0017533,2026-01-05 20:04:29,39795.17,SUCCESS,,,,,,,
PAYMENT0016143,ACC0001523,2026-01-05 20:04:38,111523.65,SUCCESS,,,,,,,
PAYMENT0021166,ACC0000357,2026-01-05 20:10:59,128466.94,SUCCESS,,,,,,,
PAYMENT0021817,ACC0018431,2026-01-05 20:12:26,106297.79,SUCCESS,,,,,,,
PAYMENT0013898,ACC0022417,2026-01-05 20:24:24,77100.93,SUCCESS,,,,,,,
PAYMENT0022005,ACC0001130,2026-01-05 20:41:55,81438.74,SUCCESS,,,,,,,
PAYMENT0009420,ACC0021679,2026-01-05 21:13:21,142115.57,SUCCESS,,,,,,,
PAYMENT0018397,ACC0021706,2026-01-05 21:18:28,27172.33,SUCCESS,,,,,,,
PAYMENT0012369,ACC0025255,2026-01-05 21:23:54,100516.15,FAILED,,,,,,,
PAYMENT0022935,ACC0029982,2026-01-05 21:26:15,65418.09,PENDING,,,,,,,
PAYMENT0009806,ACC0022460,2026-01-05 21:44:35,84083.92,SUCCESS,,,,,,,
PAYMENT0010557,ACC0004715,2026-01-05 21:55:32,91482.01,SUCCESS,,,,,,,
PAYMENT0004805,ACC0007980,2026-01-05 21:58:52,101948.61,SUCCESS,,,,,,,
