call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,event_at_parsed,account_timezone,account_timezone_difference_flag
CALL0000206,ACC0009643,BRW0004540,2026-03-25 20:16:01,AGT0000336,CMP0000040,OUTBOUND,VND0000004,ANSWERED,240,Asia/Kolkata,2026-03-25 20:16:01,UTC,True
CALL0000208,ACC0014139,BRW0010996,2026-06-09 03:51:16,AGT0000330,CMP0000110,OUTBOUND,VND0000012,FAILED,2,UTC,2026-06-09 03:51:16,Asia/Dubai,True
CALL0000209,ACC0010736,BRW0003662,2026-02-01 21:02:42,AGT0000949,CMP0000095,OUTBOUND,VND0000002,VOICEMAIL,663,Asia/Dubai,2026-02-01 21:02:42,Asia/Kolkata,True
CALL0000211,ACC0023084,BRW0000197,2026-02-21 02:29:25,AGT0000777,CMP0000114,OUTBOUND,VND0000014,NO_ANSWER,179,UTC,2026-02-21 02:29:25,Asia/Dubai,True
CALL0000212,ACC0011111,BRW0006465,2026-06-25 21:16:55,AGT0000144,CMP0000051,OUTBOUND,VND0000004,FAILED,84,Asia/Dubai,2026-06-25 21:16:55,UTC,True
CALL0000213,ACC0023352,BRW0010701,2026-06-12 19:53:53,AGT0000650,CMP0000018,OUTBOUND,VND0000004,ANSWERED,580,Asia/Kolkata,2026-06-12 19:53:53,Asia/Dubai,True
CALL0000217,ACC0026687,BRW0002392,2026-05-06 07:33:18,AGT0000504,CMP0000119,OUTBOUND,VND0000004,VOICEMAIL,303,UTC,2026-05-06 07:33:18,Asia/Kolkata,True
CALL0000218,ACC0027944,BRW0009944,2026-02-26 00:15:46,AGT0000458,CMP0000006,OUTBOUND,VND0000012,ANSWERED,526,Asia/Dubai,2026-02-26 00:15:46,UTC,True
CALL0000219,ACC0019527,BRW0007911,2026-02-26 20:06:55,AGT0000955,CMP0000037,OUTBOUND,VND0000007,BUSY,357,UTC,2026-02-26 20:06:55,Asia/Dubai,True
CALL0000220,ACC0007507,BRW0009206,2026-06-08 08:32:48,AGT0000743,CMP0000096,OUTBOUND,VND0000002,FAILED,172,UTC,2026-06-08 08:32:48,Asia/Kolkata,True
CALL0000223,ACC0015172,BRW0009491,2026-05-12 19:04:33,AGT0000509,CMP0000029,OUTBOUND,VND0000004,ANSWERED,186,Asia/Dubai,2026-05-12 19:04:33,Asia/Kolkata,True
CALL0000224,ACC0014770,BRW0002980,2026-03-30 12:05:04,AGT0000054,CMP0000098,OUTBOUND,VND0000009,FAILED,590,Asia/Kolkata,2026-03-30 12:05:04,Asia/Dubai,True
CALL0000226,ACC0010288,BRW0011653,2026-01-09 11:36:06,AGT0000584,CMP0000108,OUTBOUND,VND0000015,VOICEMAIL,184,Asia/Dubai,2026-01-09 11:36:06,Asia/Kolkata,True
CALL0000227,ACC0008748,BRW0010013,2026-07-18 16:23:34,AGT0000682,CMP0000061,INBOUND,VND0000005,FAILED,561,UTC,2026-07-18 16:23:34,Asia/Kolkata,True
CALL0000228,ACC0005808,BRW0001495,2026-04-30 18:13:49,AGT0000887,CMP0000024,OUTBOUND,VND0000005,VOICEMAIL,176,UTC,2026-04-30 18:13:49,Asia/Dubai,True
CALL0000230,ACC0013004,BRW0002309,2026-07-29 03:37:47,AGT0000306,CMP0000070,OUTBOUND,VND0000007,BUSY,694,UTC,2026-07-29 03:37:47,Asia/Dubai,True
CALL0000231,ACC0004913,BRW0001803,2026-02-21 05:44:16,AGT0000982,CMP0000081,OUTBOUND,VND0000015,FAILED,38,UTC,2026-02-21 05:44:16,Asia/Dubai,True
CALL0000232,ACC0015378,BRW0002312,2026-04-26 02:54:55,AGT0000553,CMP0000020,OUTBOUND,VND0000008,FAILED,889,Asia/Dubai,2026-04-26 02:54:55,Asia/Kolkata,True
CALL0000233,ACC0009556,BRW0008975,2026-05-24 19:55:50,AGT0000462,CMP0000118,OUTBOUND,VND0000012,ANSWERED,57,Asia/Dubai,2026-05-24 19:55:50,UTC,True
CALL0000235,ACC0023843,BRW0008933,2026-06-05 03:27:34,AGT0000850,CMP0000008,OUTBOUND,VND0000009,BUSY,117,Asia/Kolkata,2026-06-05 03:27:34,UTC,True
CALL0000237,ACC0025158,BRW0003262,2026-01-03 06:41:43,AGT0000571,CMP0000052,OUTBOUND,VND0000001,NO_ANSWER,39,UTC,2026-01-03 06:41:43,Asia/Kolkata,True
CALL0000238,ACC0022849,BRW0001825,2026-05-11 01:59:31,AGT0000586,CMP0000037,OUTBOUND,VND0000014,ANSWERED,706,Asia/Kolkata,2026-05-11 01:59:31,UTC,True
CALL0000245,ACC0002923,BRW0005909,2026-06-02 22:52:16,AGT0000079,CMP0000018,OUTBOUND,VND0000014,BUSY,719,Asia/Dubai,2026-06-02 22:52:16,Asia/Kolkata,True
CALL0000247,ACC0022359,BRW0009467,2026-07-15 01:58:24,AGT0000050,CMP0000091,OUTBOUND,VND0000015,FAILED,737,UTC,2026-07-15 01:58:24,Asia/Dubai,True
CALL0000250,ACC0019221,BRW0001448,2026-06-22 19:05:20,AGT0000916,CMP0000107,OUTBOUND,VND0000015,FAILED,236,Asia/Kolkata,2026-06-22 19:05:20,Asia/Dubai,True
CALL0000251,ACC0011360,BRW0009042,2026-01-24 20:50:17,AGT0000402,CMP0000066,OUTBOUND,VND0000011,BUSY,491,UTC,2026-01-24 20:50:17,Asia/Kolkata,True
CALL0000253,ACC0020151,BRW0004411,2026-03-13 21:16:30,AGT0000823,CMP0000027,OUTBOUND,VND0000009,VOICEMAIL,891,UTC,2026-03-13 21:16:30,Asia/Kolkata,True
CALL0000257,ACC0012836,BRW0005000,2026-06-02 22:28:48,AGT0000083,CMP0000105,OUTBOUND,VND0000011,ANSWERED,599,Asia/Kolkata,2026-06-02 22:28:48,Asia/Dubai,True
CALL0000258,ACC0005753,BRW0003771,2026-06-18 23:56:27,AGT0000284,CMP0000086,OUTBOUND,VND0000005,NO_ANSWER,315,Asia/Dubai,2026-06-18 23:56:27,Asia/Kolkata,True
CALL0000260,ACC0020153,BRW0006662,2026-04-19 06:54:26,AGT0000171,CMP0000014,OUTBOUND,VND0000014,NO_ANSWER,708,UTC,2026-04-19 06:54:26,Asia/Dubai,True
CALL0000261,ACC0008989,BRW0004570,2026-04-30 19:08:44,AGT0000131,CMP0000027,OUTBOUND,VND0000005,VOICEMAIL,382,UTC,2026-04-30 19:08:44,Asia/Dubai,True
CALL0000265,ACC0027555,BRW0010243,2026-02-08 11:00:41,AGT0000883,CMP0000108,OUTBOUND,VND0000009,NO_ANSWER,610,Asia/Kolkata,2026-02-08 11:00:41,Asia/Dubai,True
CALL0000266,ACC0005207,BRW0000016,2026-03-24 09:46:33,AGT0000176,CMP0000012,INBOUND,VND0000007,BUSY,203,UTC,2026-03-24 09:46:33,Asia/Kolkata,True
CALL0000268,ACC0025160,BRW0001311,2026-03-18 03:21:58,AGT0000682,CMP0000111,OUTBOUND,VND0000014,NO_ANSWER,70,Asia/Dubai,2026-03-18 03:21:58,UTC,True
CALL0000269,ACC0012998,BRW0002691,2026-03-09 06:12:20,AGT0000956,CMP0000058,OUTBOUND,VND0000011,FAILED,878,UTC,2026-03-09 06:12:20,Asia/Kolkata,True
CALL0000272,ACC0027597,BRW0001855,2026-04-26 17:00:13,AGT0000408,CMP0000010,OUTBOUND,VND0000008,FAILED,747,Asia/Dubai,2026-04-26 17:00:13,UTC,True
CALL0000273,ACC0019910,BRW0005334,2026-03-29 04:40:42,AGT0000701,CMP0000035,OUTBOUND,VND0000014,ANSWERED,550,UTC,2026-03-29 04:40:42,Asia/Dubai,True
CALL0000276,ACC0000551,BRW0005660,2026-03-02 02:36:39,AGT0000004,CMP0000102,OUTBOUND,VND0000008,BUSY,572,Asia/Dubai,2026-03-02 02:36:39,UTC,True
CALL0000278,ACC0016573,BRW0003502,2026-03-15 06:58:12,AGT0000840,CMP0000058,OUTBOUND,VND0000012,VOICEMAIL,93,Asia/Dubai,2026-03-15 06:58:12,Asia/Kolkata,True
CALL0000280,ACC0016264,BRW0004758,2026-01-05 15:54:55,AGT0000647,CMP0000018,OUTBOUND,VND0000004,VOICEMAIL,28,UTC,2026-01-05 15:54:55,Asia/Kolkata,True
CALL0000281,ACC0012408,BRW0000821,2026-06-20 11:23:48,AGT0000354,CMP0000053,OUTBOUND,VND0000015,ANSWERED,62,UTC,2026-06-20 11:23:48,Asia/Kolkata,True
CALL0000284,ACC0002007,BRW0003705,2026-03-08 00:13:53,AGT0000349,CMP0000023,OUTBOUND,VND0000010,VOICEMAIL,668,UTC,2026-03-08 00:13:53,Asia/Dubai,True
CALL0000285,ACC0023905,BRW0008006,2026-01-02 09:58:17,AGT0000845,CMP0000004,OUTBOUND,VND0000009,BUSY,166,UTC,2026-01-02 09:58:17,Asia/Dubai,True
CALL0000287,ACC0007851,BRW0005401,2026-03-17 02:00:05,AGT0000017,CMP0000035,OUTBOUND,VND0000003,VOICEMAIL,104,UTC,2026-03-17 02:00:05,Asia/Kolkata,True
CALL0000288,ACC0015569,BRW0008115,2026-08-01 09:40:01,AGT0000528,CMP0000033,OUTBOUND,VND0000003,FAILED,797,Asia/Dubai,2026-08-01 09:40:01,Asia/Kolkata,True
CALL0000289,ACC0006780,BRW0005221,2026-02-15 02:00:17,AGT0000825,CMP0000083,OUTBOUND,VND0000004,FAILED,260,Asia/Dubai,2026-02-15 02:00:17,Asia/Kolkata,True
CALL0000290,ACC0022953,BRW0003459,2026-05-10 12:13:11,AGT0000229,CMP0000085,OUTBOUND,VND0000013,BUSY,263,Asia/Dubai,2026-05-10 12:13:11,Asia/Kolkata,True
CALL0000294,ACC0010821,BRW0010697,2026-06-06 21:33:23,AGT0000374,CMP0000044,OUTBOUND,VND0000005,NO_ANSWER,552,Asia/Kolkata,2026-06-06 21:33:23,Asia/Dubai,True
CALL0000296,ACC0004596,BRW0003011,2026-06-01 21:26:07,AGT0000459,CMP0000010,OUTBOUND,VND0000010,VOICEMAIL,294,UTC,2026-06-01 21:26:07,Asia/Dubai,True
CALL0000297,ACC0000723,BRW0005253,2026-02-09 12:41:10,AGT0000827,CMP0000036,OUTBOUND,VND0000008,NO_ANSWER,99,Asia/Kolkata,2026-02-09 12:41:10,Asia/Dubai,True
CALL0000298,ACC0022597,BRW0011999,2026-06-16 17:05:04,AGT0000446,CMP0000054,OUTBOUND,VND0000010,BUSY,230,Asia/Dubai,2026-06-16 17:05:04,Asia/Kolkata,True
CALL0000301,ACC0021315,BRW0004429,2026-07-07 19:21:28,AGT0000646,CMP0000025,OUTBOUND,VND0000001,NO_ANSWER,237,UTC,2026-07-07 19:21:28,Asia/Dubai,True
CALL0000302,ACC0027208,BRW0001877,2026-04-26 05:30:48,AGT0000947,CMP0000110,OUTBOUND,VND0000013,BUSY,758,UTC,2026-04-26 05:30:48,Asia/Kolkata,True
CALL0000303,ACC0004087,BRW0007343,2026-02-25 05:07:08,AGT0000699,CMP0000093,OUTBOUND,VND0000012,ANSWERED,177,UTC,2026-02-25 05:07:08,Asia/Kolkata,True
CALL0000305,ACC0000921,BRW0009149,2026-04-04 22:01:43,AGT0000238,CMP0000043,OUTBOUND,VND0000014,NO_ANSWER,885,UTC,2026-04-04 22:01:43,Asia/Dubai,True
CALL0000307,ACC0013806,BRW0003428,2026-01-13 08:55:51,AGT0000684,CMP0000033,OUTBOUND,VND0000007,BUSY,318,UTC,2026-01-13 08:55:51,Asia/Kolkata,True
CALL0000308,ACC0019254,BRW0007148,2026-05-04 04:12:38,AGT0000802,CMP0000084,OUTBOUND,VND0000012,FAILED,211,UTC,2026-05-04 04:12:38,Asia/Dubai,True
CALL0000310,ACC0010689,BRW0001087,2026-04-04 02:10:31,AGT0000005,CMP0000111,OUTBOUND,VND0000001,FAILED,543,UTC,2026-04-04 02:10:31,Asia/Dubai,True
CALL0000311,ACC0029443,BRW0007384,2026-05-02 08:02:33,AGT0000518,CMP0000041,OUTBOUND,VND0000003,BUSY,565,Asia/Kolkata,2026-05-02 08:02:33,Asia/Dubai,True
CALL0000312,ACC0005451,BRW0009289,2026-07-24 08:54:56,AGT0000242,CMP0000059,OUTBOUND,VND0000005,ANSWERED,796,UTC,2026-07-24 08:54:56,Asia/Dubai,True
CALL0000313,ACC0011210,BRW0005390,2026-07-17 11:21:09,AGT0000981,CMP0000035,OUTBOUND,VND0000004,ANSWERED,175,Asia/Dubai,2026-07-17 11:21:09,UTC,True
CALL0000314,ACC0023819,BRW0003346,2026-04-16 14:54:22,AGT0000055,CMP0000026,OUTBOUND,VND0000014,NO_ANSWER,681,Asia/Dubai,2026-04-16 14:54:22,Asia/Kolkata,True
CALL0000315,ACC0000008,BRW0006815,2026-01-15 23:55:13,AGT0000902,CMP0000061,OUTBOUND,VND0000008,ANSWERED,466,Asia/Dubai,2026-01-15 23:55:13,UTC,True
CALL0000316,ACC0019294,BRW0003846,2026-01-23 03:16:23,AGT0000330,CMP0000032,OUTBOUND,VND0000013,BUSY,315,Asia/Dubai,2026-01-23 03:16:23,UTC,True
CALL0000317,ACC0020903,BRW0009666,2026-05-10 06:03:54,AGT0000535,CMP0000032,OUTBOUND,VND0000008,ANSWERED,250,Asia/Dubai,2026-05-10 06:03:54,UTC,True
CALL0000318,ACC0001543,BRW0001539,2026-01-10 20:20:26,,CMP0000118,OUTBOUND,VND0000012,ANSWERED,107,Asia/Dubai,2026-01-10 20:20:26,Asia/Kolkata,True
CALL0000319,ACC0017756,BRW0005033,2026-07-24 01:38:10,AGT0000792,CMP0000006,OUTBOUND,VND0000001,FAILED,105,Asia/Kolkata,2026-07-24 01:38:10,UTC,True
CALL0000320,ACC0022142,BRW0003752,2026-03-13 21:24:23,AGT0000364,CMP0000112,OUTBOUND,VND0000011,FAILED,456,UTC,2026-03-13 21:24:23,Asia/Dubai,True
CALL0000322,ACC0008210,BRW0001730,2026-01-12 19:24:51,AGT0000868,CMP0000078,OUTBOUND,VND0000015,BUSY,552,Asia/Kolkata,2026-01-12 19:24:51,UTC,True
CALL0000323,ACC0013586,BRW0008223,2026-01-28 13:48:24,AGT0000960,CMP0000024,OUTBOUND,VND0000011,BUSY,245,UTC,2026-01-28 13:48:24,Asia/Dubai,True
CALL0000324,ACC0014856,BRW0000594,2026-03-08 04:52:40,AGT0000360,CMP0000037,OUTBOUND,VND0000007,VOICEMAIL,646,UTC,2026-03-08 04:52:40,Asia/Dubai,True
CALL0000326,ACC0017629,BRW0006177,2026-04-20 19:01:58,AGT0000980,CMP0000068,OUTBOUND,VND0000003,NO_ANSWER,27,Asia/Dubai,2026-04-20 19:01:58,UTC,True
CALL0000327,ACC0029537,BRW0004623,2026-01-06 09:53:14,AGT0000624,CMP0000049,OUTBOUND,VND0000010,NO_ANSWER,823,Asia/Dubai,2026-01-06 09:53:14,Asia/Kolkata,True
CALL0000328,ACC0022852,BRW0008120,2026-05-13 07:01:15,AGT0000361,CMP0000018,OUTBOUND,VND0000007,NO_ANSWER,44,UTC,2026-05-13 07:01:15,Asia/Kolkata,True
CALL0000331,ACC0015774,BRW0000647,2026-05-06 10:55:07,AGT0000040,CMP0000014,OUTBOUND,VND0000005,VOICEMAIL,792,UTC,2026-05-06 10:55:07,Asia/Kolkata,True
CALL0000332,ACC0005571,BRW0003574,2026-06-03 01:50:37,AGT0000301,CMP0000112,OUTBOUND,VND0000001,FAILED,805,Asia/Dubai,2026-06-03 01:50:37,UTC,True
CALL0000333,ACC0004315,BRW0000018,2026-02-15 07:01:12,AGT0000636,CMP0000046,OUTBOUND,VND0000004,VOICEMAIL,620,Asia/Dubai,2026-02-15 07:01:12,Asia/Kolkata,True
CALL0000336,ACC0028701,BRW0008485,2026-05-01 18:34:40,AGT0000724,CMP0000053,OUTBOUND,VND0000014,FAILED,475,Asia/Dubai,2026-05-01 18:34:40,Asia/Kolkata,True
CALL0000337,ACC0019685,BRW0003196,2026-04-03 22:31:42,AGT0000987,CMP0000034,OUTBOUND,VND0000003,VOICEMAIL,561,UTC,2026-04-03 22:31:42,Asia/Dubai,True
CALL0000338,ACC0028701,BRW0010205,2026-01-02 19:19:10,AGT0000692,CMP0000062,OUTBOUND,VND0000008,ANSWERED,395,Asia/Dubai,2026-01-02 19:19:10,Asia/Kolkata,True
CALL0000339,ACC0013740,BRW0009703,2026-07-15 19:27:44,AGT0000909,CMP0000037,OUTBOUND,VND0000008,NO_ANSWER,591,UTC,2026-07-15 19:27:44,Asia/Dubai,True
CALL0000340,ACC0004911,BRW0003498,2026-04-05 01:20:53,,CMP0000020,OUTBOUND,VND0000006,BUSY,180,Asia/Dubai,2026-04-05 01:20:53,UTC,True
CALL0000341,ACC0018203,BRW0007208,2026-04-23 22:49:11,AGT0000949,CMP0000003,OUTBOUND,VND0000011,FAILED,519,UTC,2026-04-23 22:49:11,Asia/Dubai,True
CALL0000342,ACC0003954,BRW0011683,2026-07-15 10:59:42,AGT0000201,CMP0000016,OUTBOUND,VND0000001,NO_ANSWER,42,UTC,2026-07-15 10:59:42,Asia/Dubai,True
CALL0000343,ACC0029484,BRW0000528,2026-02-03 23:59:33,AGT0000941,CMP0000108,OUTBOUND,VND0000012,VOICEMAIL,176,Asia/Kolkata,2026-02-03 23:59:33,UTC,True
CALL0000344,ACC0000433,BRW0001862,2026-01-10 21:38:45,AGT0000505,CMP0000106,OUTBOUND,VND0000012,ANSWERED,834,UTC,2026-01-10 21:38:45,Asia/Kolkata,True
CALL0000345,ACC0026177,BRW0002548,2026-06-26 21:04:58,AGT0000403,CMP0000057,OUTBOUND,VND0000005,ANSWERED,342,Asia/Kolkata,2026-06-26 21:04:58,UTC,True
CALL0000346,ACC0014922,BRW0011099,2026-01-22 15:29:23,AGT0000787,CMP0000074,INBOUND,VND0000010,NO_ANSWER,608,UTC,2026-01-22 15:29:23,Asia/Dubai,True
CALL0000347,ACC0011949,BRW0002642,2026-04-28 14:45:50,AGT0000161,CMP0000099,OUTBOUND,VND0000001,NO_ANSWER,483,Asia/Kolkata,2026-04-28 14:45:50,Asia/Dubai,True
CALL0000349,ACC0014956,BRW0002272,2026-03-04 21:07:30,AGT0000426,CMP0000107,OUTBOUND,VND0000014,BUSY,86,UTC,2026-03-04 21:07:30,Asia/Kolkata,True
CALL0000350,ACC0000637,BRW0005931,2026-07-26 09:40:07,AGT0000729,CMP0000046,OUTBOUND,VND0000005,BUSY,62,Asia/Dubai,2026-07-26 09:40:07,UTC,True
CALL0000351,ACC0003839,BRW0006782,2026-03-25 11:26:21,AGT0000429,CMP0000034,OUTBOUND,VND0000008,NO_ANSWER,583,Asia/Kolkata,2026-03-25 11:26:21,Asia/Dubai,True
CALL0000353,ACC0016971,BRW0004598,2026-06-01 17:26:05,AGT0000719,CMP0000012,OUTBOUND,VND0000013,NO_ANSWER,535,UTC,2026-06-01 17:26:05,Asia/Kolkata,True
CALL0000354,ACC0014107,BRW0007019,2026-04-04 00:06:36,AGT0000569,CMP0000101,OUTBOUND,VND0000012,NO_ANSWER,22,UTC,2026-04-04 00:06:36,Asia/Kolkata,True
CALL0000357,ACC0026688,BRW0011511,2026-01-15 15:48:38,AGT0000303,CMP0000019,OUTBOUND,VND0000015,FAILED,831,UTC,2026-01-15 15:48:38,Asia/Kolkata,True
CALL0000360,ACC0017184,BRW0004102,2026-04-06 18:02:14,AGT0000943,CMP0000013,OUTBOUND,VND0000002,NO_ANSWER,119,Asia/Kolkata,2026-04-06 18:02:14,UTC,True
CALL0000361,ACC0016607,BRW0001595,2026-03-05 16:56:01,AGT0000505,CMP0000098,OUTBOUND,VND0000004,FAILED,596,Asia/Kolkata,2026-03-05 16:56:01,Asia/Dubai,True
CALL0000362,ACC0026746,BRW0009296,2026-04-29 03:41:52,AGT0000053,CMP0000039,OUTBOUND,VND0000015,ANSWERED,480,UTC,2026-04-29 03:41:52,Asia/Dubai,True
CALL0000363,ACC0012072,BRW0002416,2026-01-25 08:00:53,AGT0000163,CMP0000113,OUTBOUND,VND0000008,FAILED,458,Asia/Dubai,2026-01-25 08:00:53,UTC,True
CALL0000364,ACC0002398,BRW0011791,2026-05-22 19:45:07,AGT0000150,CMP0000105,OUTBOUND,VND0000002,NO_ANSWER,715,UTC,2026-05-22 19:45:07,Asia/Dubai,True
CALL0000365,ACC0002007,BRW0009374,2026-05-31 13:34:03,AGT0000903,CMP0000010,OUTBOUND,VND0000012,NO_ANSWER,893,UTC,2026-05-31 13:34:03,Asia/Dubai,True
CALL0000367,ACC0012910,BRW0007180,2026-07-04 07:49:36,AGT0000232,CMP0000041,OUTBOUND,VND0000011,BUSY,611,Asia/Kolkata,2026-07-04 07:49:36,Asia/Dubai,True
CALL0000368,ACC0014472,BRW0007158,2026-05-11 23:40:29,AGT0000579,CMP0000088,OUTBOUND,VND0000007,VOICEMAIL,23,Asia/Dubai,2026-05-11 23:40:29,Asia/Kolkata,True
CALL0000369,ACC0017666,BRW0002593,2026-02-25 18:48:23,AGT0000078,CMP0000029,OUTBOUND,VND0000009,ANSWERED,860,UTC,2026-02-25 18:48:23,Asia/Dubai,True
CALL0000370,ACC0019350,BRW0000751,2026-04-05 14:46:02,,CMP0000048,OUTBOUND,VND0000006,ANSWERED,378,Asia/Kolkata,2026-04-05 14:46:02,UTC,True
CALL0000371,ACC0001020,BRW0004218,2026-05-14 18:35:06,AGT0000644,CMP0000032,OUTBOUND,VND0000002,BUSY,427,UTC,2026-05-14 18:35:06,Asia/Kolkata,True
CALL0000373,ACC0004794,BRW0010923,2026-03-17 01:56:19,AGT0000941,CMP0000014,OUTBOUND,VND0000006,VOICEMAIL,545,Asia/Kolkata,2026-03-17 01:56:19,UTC,True
CALL0000374,ACC0029870,BRW0003385,2026-07-07 10:47:27,AGT0000873,CMP0000019,OUTBOUND,VND0000001,BUSY,372,Asia/Kolkata,2026-07-07 10:47:27,UTC,True
CALL0000376,ACC0016974,BRW0006486,2026-06-26 08:14:10,AGT0000241,CMP0000044,OUTBOUND,VND0000002,ANSWERED,867,UTC,2026-06-26 08:14:10,Asia/Kolkata,True
CALL0000378,ACC0027099,BRW0004386,2026-03-03 07:26:13,AGT0000093,CMP0000090,OUTBOUND,VND0000010,VOICEMAIL,596,UTC,2026-03-03 07:26:13,Asia/Kolkata,True
CALL0000379,ACC0014527,BRW0001672,2026-04-18 04:01:57,AGT0000023,CMP0000036,OUTBOUND,VND0000003,VOICEMAIL,732,UTC,2026-04-18 04:01:57,Asia/Kolkata,True
CALL0000381,ACC0020193,BRW0005461,2026-01-17 18:13:54,AGT0000733,CMP0000060,OUTBOUND,VND0000005,VOICEMAIL,8,UTC,2026-01-17 18:13:54,Asia/Kolkata,True
CALL0000382,ACC0018922,BRW0007931,2026-01-06 07:20:50,AGT0000544,CMP0000107,OUTBOUND,VND0000015,NO_ANSWER,408,Asia/Kolkata,2026-01-06 07:20:50,Asia/Dubai,True
CALL0000383,ACC0022732,BRW0011918,2026-07-11 12:21:14,,CMP0000088,OUTBOUND,VND0000001,BUSY,60,Asia/Dubai,2026-07-11 12:21:14,Asia/Kolkata,True
CALL0000385,ACC0001930,BRW0005480,2026-07-18 20:39:07,AGT0000287,CMP0000008,OUTBOUND,VND0000012,BUSY,537,UTC,2026-07-18 20:39:07,Asia/Kolkata,True
CALL0000386,ACC0004423,BRW0005276,2026-04-12 11:46:20,AGT0000357,CMP0000098,OUTBOUND,VND0000010,NO_ANSWER,711,UTC,2026-04-12 11:46:20,Asia/Kolkata,True
CALL0000387,ACC0003840,BRW0003545,2026-04-01 05:32:08,AGT0000236,CMP0000098,OUTBOUND,VND0000004,ANSWERED,871,Asia/Dubai,2026-04-01 05:32:08,Asia/Kolkata,True
CALL0000388,ACC0012336,BRW0011329,2026-01-17 23:17:14,AGT0000983,CMP0000002,OUTBOUND,VND0000002,NO_ANSWER,564,Asia/Dubai,2026-01-17 23:17:14,Asia/Kolkata,True
CALL0000389,ACC0003083,BRW0008183,2026-07-30 00:30:45,AGT0000663,CMP0000015,INBOUND,VND0000003,FAILED,800,UTC,2026-07-30 00:30:45,Asia/Dubai,True
CALL0000391,ACC0020667,BRW0010798,2026-04-21 20:51:20,AGT0000145,CMP0000115,OUTBOUND,VND0000013,ANSWERED,667,Asia/Kolkata,2026-04-21 20:51:20,UTC,True
CALL0000392,ACC0014056,BRW0001016,2026-07-07 01:41:42,AGT0000551,CMP0000103,OUTBOUND,VND0000015,NO_ANSWER,567,Asia/Dubai,2026-07-07 01:41:42,Asia/Kolkata,True
CALL0000393,ACC0002502,BRW0008111,2026-03-22 01:31:40,AGT0000886,CMP0000043,OUTBOUND,VND0000002,NO_ANSWER,204,Asia/Kolkata,2026-03-22 01:31:40,UTC,True
CALL0000394,ACC0025299,BRW0002715,2026-04-26 02:10:13,AGT0000067,CMP0000033,OUTBOUND,VND0000015,BUSY,615,UTC,2026-04-26 02:10:13,Asia/Dubai,True
CALL0000397,ACC0016534,BRW0011255,2026-02-06 00:32:22,AGT0000761,CMP0000006,OUTBOUND,VND0000004,NO_ANSWER,473,UTC,2026-02-06 00:32:22,Asia/Kolkata,True
CALL0000398,ACC0009158,BRW0004446,2026-07-28 09:31:30,AGT0000027,CMP0000107,OUTBOUND,VND0000006,BUSY,67,UTC,2026-07-28 09:31:30,Asia/Kolkata,True
CALL0000399,ACC0016489,BRW0003169,2026-07-18 02:09:54,AGT0000356,CMP0000006,OUTBOUND,VND0000007,NO_ANSWER,637,Asia/Dubai,2026-07-18 02:09:54,UTC,True
CALL0000401,ACC0005113,BRW0010495,2026-08-06 08:37:53,AGT0000996,CMP0000098,OUTBOUND,VND0000006,NO_ANSWER,257,Asia/Dubai,2026-08-06 08:37:53,Asia/Kolkata,True
CALL0000404,ACC0021782,BRW0009545,2026-02-18 20:22:28,AGT0000946,CMP0000084,INBOUND,VND0000004,NO_ANSWER,310,Asia/Kolkata,2026-02-18 20:22:28,UTC,True
CALL0000406,ACC0021770,BRW0006348,2026-02-04 09:47:37,AGT0000023,CMP0000045,OUTBOUND,VND0000005,VOICEMAIL,698,Asia/Kolkata,2026-02-04 09:47:37,Asia/Dubai,True
CALL0000407,ACC0012034,BRW0008231,2026-01-19 17:57:09,AGT0000990,CMP0000040,OUTBOUND,VND0000013,BUSY,274,Asia/Dubai,2026-01-19 17:57:09,Asia/Kolkata,True
CALL0000409,ACC0013256,BRW0002723,2026-05-24 06:27:03,AGT0000785,CMP0000109,OUTBOUND,VND0000012,VOICEMAIL,439,Asia/Kolkata,2026-05-24 06:27:03,Asia/Dubai,True
CALL0000411,ACC0018090,BRW0002316,2026-05-08 20:17:39,AGT0000834,CMP0000033,OUTBOUND,VND0000007,ANSWERED,811,Asia/Dubai,2026-05-08 20:17:39,Asia/Kolkata,True
CALL0000412,ACC0010237,BRW0001251,2026-05-14 18:51:54,AGT0000627,CMP0000048,OUTBOUND,VND0000005,VOICEMAIL,285,Asia/Kolkata,2026-05-14 18:51:54,Asia/Dubai,True
CALL0000413,ACC0000555,BRW0005855,2026-01-31 17:40:22,AGT0000535,CMP0000075,OUTBOUND,VND0000013,BUSY,767,Asia/Dubai,2026-01-31 17:40:22,Asia/Kolkata,True
CALL0000414,ACC0020648,BRW0004020,2026-03-18 09:49:50,AGT0000487,CMP0000042,OUTBOUND,VND0000001,NO_ANSWER,586,Asia/Kolkata,2026-03-18 09:49:50,Asia/Dubai,True
CALL0000416,ACC0011518,BRW0011352,2026-04-08 23:14:38,AGT0000112,CMP0000001,OUTBOUND,VND0000011,NO_ANSWER,887,UTC,2026-04-08 23:14:38,Asia/Dubai,True
CALL0000419,ACC0022558,BRW0004942,2026-01-14 17:46:51,AGT0000088,CMP0000046,OUTBOUND,VND0000010,ANSWERED,782,Asia/Dubai,2026-01-14 17:46:51,UTC,True
