call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,_source_row_number,event_at_standardized,event_date,event_month,timestamp_parse_failed,account_borrower_id,borrower_account_mismatch_flag,account_timezone,account_timezone_comparison_flag,unknown_agent_flag,unknown_campaign_flag
CALL0000106,ACC0016187,BRW0010402,2026-01-08 12:48:00,AGT0000575,CMP0000011,INBOUND,VND0000003,NO_ANSWER,897,UTC,106,2026-01-08 12:48:00,2026-01-08,2026-01,False,BRW0005535,True,Asia/Dubai,True,False,False
CALL0000107,ACC0020593,BRW0004225,2026-07-15 18:50:58,AGT0000498,CMP0000110,OUTBOUND,VND0000011,BUSY,770,Asia/Dubai,107,2026-07-15 18:50:58,2026-07-15,2026-07,False,BRW0004432,True,UTC,True,False,False
CALL0000108,ACC0002462,BRW0004716,2026-01-20 07:50:44,AGT0000742,CMP0000006,OUTBOUND,VND0000004,NO_ANSWER,633,Asia/Dubai,108,2026-01-20 07:50:44,2026-01-20,2026-01,False,BRW0003710,True,Asia/Dubai,False,False,False
CALL0000109,ACC0027232,BRW0005625,2026-01-15 23:31:44,AGT0000902,CMP0000073,OUTBOUND,VND0000006,NO_ANSWER,871,Asia/Dubai,109,2026-01-15 23:31:44,2026-01-15,2026-01,False,BRW0007836,True,UTC,True,False,False
CALL0000110,ACC0027992,BRW0000403,2026-03-31 14:51:23,AGT0000089,CMP0000105,OUTBOUND,VND0000005,FAILED,661,Asia/Kolkata,110,2026-03-31 14:51:23,2026-03-31,2026-03,False,BRW0004202,True,UTC,True,False,False
CALL0000111,ACC0024194,BRW0010552,2026-08-05 19:54:22,AGT0000383,CMP0000115,OUTBOUND,VND0000015,VOICEMAIL,650,Asia/Kolkata,111,2026-08-05 19:54:22,2026-08-05,2026-08,False,BRW0005356,True,Asia/Dubai,True,False,False
CALL0000112,ACC0007570,BRW0009289,2026-03-12 22:35:34,AGT0000949,CMP0000035,OUTBOUND,VND0000003,ANSWERED,896,Asia/Kolkata,112,2026-03-12 22:35:34,2026-03-12,2026-03,False,BRW0003697,True,Asia/Kolkata,False,False,False
CALL0000113,ACC0001188,BRW0009981,2026-01-04 05:20:26,AGT0000436,CMP0000046,OUTBOUND,VND0000002,ANSWERED,81,Asia/Kolkata,113,2026-01-04 05:20:26,2026-01-04,2026-01,False,BRW0002188,True,Asia/Kolkata,False,False,False
CALL0000114,ACC0017430,BRW0002475,2026-01-26 22:09:36,AGT0000698,CMP0000036,OUTBOUND,VND0000011,VOICEMAIL,148,UTC,114,2026-01-26 22:09:36,2026-01-26,2026-01,False,BRW0009513,True,UTC,False,False,False
CALL0000115,ACC0028701,BRW0005771,2026-06-16 10:01:54,AGT0000017,CMP0000044,INBOUND,VND0000008,NO_ANSWER,548,Asia/Dubai,115,2026-06-16 10:01:54,2026-06-16,2026-06,False,BRW0006186,True,Asia/Kolkata,True,False,False
CALL0000116,ACC0022808,BRW0000094,2026-01-05 15:15:46,AGT0000100,CMP0000052,OUTBOUND,VND0000009,ANSWERED,722,Asia/Dubai,116,2026-01-05 15:15:46,2026-01-05,2026-01,False,,False,UTC,True,False,False
CALL0000117,ACC0008631,BRW0002492,2026-06-17 23:47:41,AGT0000445,CMP0000045,OUTBOUND,VND0000013,FAILED,381,Asia/Kolkata,117,2026-06-17 23:47:41,2026-06-17,2026-06,False,BRW0007571,True,Asia/Kolkata,False,False,False
CALL0000118,ACC0011681,BRW0009786,2026-05-21 20:50:25,AGT0000244,CMP0000058,OUTBOUND,VND0000012,FAILED,698,Asia/Dubai,118,2026-05-21 20:50:25,2026-05-21,2026-05,False,BRW0003262,True,UTC,True,False,False
CALL0000119,ACC0016694,BRW0007169,2026-01-14 19:16:34,AGT0000629,CMP0000046,OUTBOUND,VND0000014,VOICEMAIL,389,UTC,119,2026-01-14 19:16:34,2026-01-14,2026-01,False,BRW0003329,True,Asia/Kolkata,True,False,False
CALL0000120,ACC0006299,BRW0006815,2026-02-16 17:08:55,AGT0000851,CMP0000067,INBOUND,VND0000015,FAILED,238,UTC,120,2026-02-16 17:08:55,2026-02-16,2026-02,False,BRW0005707,True,Asia/Kolkata,True,False,False
CALL0000121,ACC0017703,BRW0007591,2026-07-19 17:20:22,AGT0000569,CMP0000117,OUTBOUND,VND0000011,VOICEMAIL,610,Asia/Dubai,121,2026-07-19 17:20:22,2026-07-19,2026-07,False,BRW0010816,True,Asia/Dubai,False,False,False
CALL0000122,ACC0029475,BRW0001614,2026-02-13 17:08:05,AGT0000182,CMP0000112,OUTBOUND,VND0000005,BUSY,10,UTC,122,2026-02-13 17:08:05,2026-02-13,2026-02,False,BRW0006680,True,UTC,False,False,False
CALL0000123,ACC0028160,BRW0001291,2026-06-30 17:35:19,AGT0000831,CMP0000008,OUTBOUND,VND0000008,NO_ANSWER,712,Asia/Dubai,123,2026-06-30 17:35:19,2026-06-30,2026-06,False,BRW0003086,True,UTC,True,False,False
CALL0000124,ACC0024171,BRW0000057,2026-03-19 05:39:18,AGT0000415,CMP0000069,OUTBOUND,VND0000012,FAILED,366,Asia/Kolkata,124,2026-03-19 05:39:18,2026-03-19,2026-03,False,BRW0001845,True,UTC,True,False,False
CALL0000125,ACC0018631,BRW0005104,2026-05-21 00:31:38,AGT0000770,CMP0000038,INBOUND,VND0000005,FAILED,347,UTC,125,2026-05-21 00:31:38,2026-05-21,2026-05,False,BRW0001395,True,UTC,False,False,False
CALL0000126,ACC0026445,BRW0004625,2026-02-20 01:46:43,AGT0000770,CMP0000084,OUTBOUND,VND0000005,FAILED,802,Asia/Kolkata,126,2026-02-20 01:46:43,2026-02-20,2026-02,False,BRW0009527,True,Asia/Kolkata,False,False,False
CALL0000127,ACC0007803,BRW0002353,2026-03-09 02:45:31,,CMP0000017,OUTBOUND,VND0000004,NO_ANSWER,748,UTC,127,2026-03-09 02:45:31,2026-03-09,2026-03,False,BRW0004481,True,UTC,False,False,False
CALL0000128,ACC0012997,BRW0008794,2026-02-22 10:02:26,AGT0000364,CMP0000007,OUTBOUND,VND0000002,NO_ANSWER,853,Asia/Dubai,128,2026-02-22 10:02:26,2026-02-22,2026-02,False,BRW0011480,True,Asia/Dubai,False,False,False
CALL0000129,ACC0027589,BRW0010084,2026-07-05 03:17:41,AGT0000921,CMP0000102,OUTBOUND,VND0000008,BUSY,17,UTC,129,2026-07-05 03:17:41,2026-07-05,2026-07,False,BRW0005983,True,UTC,False,False,False
CALL0000130,ACC0026343,BRW0008792,2026-02-03 04:16:40,AGT0000350,CMP0000120,OUTBOUND,VND0000004,FAILED,381,Asia/Dubai,130,2026-02-03 04:16:40,2026-02-03,2026-02,False,BRW0010683,True,UTC,True,False,False
CALL0000131,ACC0005847,BRW0001907,2026-06-06 11:15:27,AGT0000026,CMP0000070,OUTBOUND,VND0000013,VOICEMAIL,462,UTC,131,2026-06-06 11:15:27,2026-06-06,2026-06,False,BRW0007416,True,Asia/Dubai,True,False,False
CALL0000132,ACC0026296,BRW0010767,2026-03-21 17:22:41,AGT0000453,CMP0000020,OUTBOUND,VND0000009,BUSY,657,Asia/Kolkata,132,2026-03-21 17:22:41,2026-03-21,2026-03,False,BRW0011164,True,Asia/Dubai,True,False,False
CALL0000133,ACC0013058,BRW0010930,2026-02-21 06:01:43,AGT0000810,CMP0000119,OUTBOUND,VND0000006,BUSY,90,Asia/Dubai,133,2026-02-21 06:01:43,2026-02-21,2026-02,False,BRW0010194,True,Asia/Kolkata,True,False,False
CALL0000134,ACC0025538,BRW0004528,2026-04-20 19:42:33,AGT0000294,CMP0000104,OUTBOUND,VND0000004,NO_ANSWER,874,Asia/Kolkata,134,2026-04-20 19:42:33,2026-04-20,2026-04,False,BRW0007493,True,Asia/Dubai,True,False,False
CALL0000135,ACC0020992,BRW0011725,2026-05-12 13:23:37,AGT0000318,CMP0000102,OUTBOUND,VND0000012,VOICEMAIL,486,Asia/Kolkata,135,2026-05-12 13:23:37,2026-05-12,2026-05,False,BRW0007188,True,Asia/Kolkata,False,False,False
CALL0000136,ACC0018991,BRW0010520,2026-01-16 16:07:36,AGT0000476,CMP0000071,OUTBOUND,VND0000009,BUSY,875,UTC,136,2026-01-16 16:07:36,2026-01-16,2026-01,False,BRW0010574,True,UTC,False,False,False
CALL0000137,ACC0003150,BRW0000923,2026-01-21 17:57:28,AGT0000799,CMP0000105,OUTBOUND,VND0000004,BUSY,519,Asia/Kolkata,137,2026-01-21 17:57:28,2026-01-21,2026-01,False,BRW0010054,True,Asia/Kolkata,False,False,False
CALL0000138,ACC0026850,BRW0005336,2026-05-03 18:05:16,AGT0000669,CMP0000015,OUTBOUND,VND0000008,FAILED,376,Asia/Dubai,138,2026-05-03 18:05:16,2026-05-03,2026-05,False,BRW0000795,True,UTC,True,False,False
CALL0000139,ACC0013737,BRW0006167,2026-04-16 01:56:57,AGT0000024,CMP0000104,OUTBOUND,VND0000005,VOICEMAIL,843,UTC,139,2026-04-16 01:56:57,2026-04-16,2026-04,False,BRW0000893,True,Asia/Dubai,True,False,False
CALL0000140,ACC0008294,BRW0010487,2026-01-24 14:35:13,AGT0000064,CMP0000107,OUTBOUND,VND0000009,VOICEMAIL,332,Asia/Kolkata,140,2026-01-24 14:35:13,2026-01-24,2026-01,False,BRW0002890,True,Asia/Dubai,True,False,False
CALL0000141,ACC0003280,BRW0000631,2026-03-28 15:37:12,AGT0000195,CMP0000042,OUTBOUND,VND0000003,NO_ANSWER,483,UTC,141,2026-03-28 15:37:12,2026-03-28,2026-03,False,BRW0002844,True,Asia/Dubai,True,False,False
CALL0000142,ACC0004747,BRW0007479,2026-07-13 01:27:36,AGT0000459,CMP0000060,OUTBOUND,VND0000002,VOICEMAIL,629,Asia/Kolkata,142,2026-07-13 01:27:36,2026-07-13,2026-07,False,BRW0004646,True,UTC,True,False,False
CALL0000143,ACC0001178,BRW0007032,2026-07-23 09:46:34,AGT0000014,CMP0000029,OUTBOUND,VND0000002,FAILED,840,Asia/Dubai,143,2026-07-23 09:46:34,2026-07-23,2026-07,False,BRW0002464,True,Asia/Dubai,False,False,False
CALL0000144,ACC0010338,BRW0001587,2026-06-27 00:13:46,AGT0000268,CMP0000040,OUTBOUND,VND0000013,NO_ANSWER,248,Asia/Dubai,144,2026-06-27 00:13:46,2026-06-27,2026-06,False,BRW0000289,True,Asia/Dubai,False,False,False
CALL0000145,ACC0007382,BRW0011641,2026-04-22 09:09:56,AGT0000821,CMP0000066,OUTBOUND,VND0000002,BUSY,832,UTC,145,2026-04-22 09:09:56,2026-04-22,2026-04,False,BRW0003238,True,Asia/Dubai,True,False,False
CALL0000146,ACC0015449,BRW0004775,2026-05-23 06:22:32,AGT0000706,CMP0000015,INBOUND,VND0000014,BUSY,431,Asia/Dubai,146,2026-05-23 06:22:32,2026-05-23,2026-05,False,BRW0002345,True,UTC,True,False,False
CALL0000147,ACC0021060,BRW0005959,2026-05-07 11:24:15,AGT0000721,CMP0000077,OUTBOUND,VND0000011,NO_ANSWER,856,UTC,147,2026-05-07 11:24:15,2026-05-07,2026-05,False,BRW0011941,True,UTC,False,False,False
CALL0000148,ACC0015442,BRW0008290,2026-06-15 17:57:54,AGT0000228,CMP0000004,OUTBOUND,VND0000002,ANSWERED,397,Asia/Kolkata,148,2026-06-15 17:57:54,2026-06-15,2026-06,False,BRW0004009,True,Asia/Kolkata,False,False,False
CALL0000149,ACC0006366,BRW0005167,2026-06-29 17:57:37,AGT0000939,CMP0000113,OUTBOUND,VND0000013,VOICEMAIL,99,Asia/Kolkata,149,2026-06-29 17:57:37,2026-06-29,2026-06,False,BRW0001294,True,Asia/Kolkata,False,False,False
CALL0000150,ACC0009182,BRW0005479,2026-04-22 08:03:51,AGT0000789,CMP0000111,OUTBOUND,VND0000011,ANSWERED,656,UTC,150,2026-04-22 08:03:51,2026-04-22,2026-04,False,BRW0011126,True,Asia/Dubai,True,False,False
CALL0000151,ACC0012735,BRW0003575,2026-05-29 11:13:51,AGT0000671,CMP0000083,OUTBOUND,VND0000004,FAILED,745,UTC,151,2026-05-29 11:13:51,2026-05-29,2026-05,False,BRW0007969,True,Asia/Kolkata,True,False,False
CALL0000152,ACC0018422,BRW0007170,2026-05-30 13:44:04,AGT0000080,CMP0000025,OUTBOUND,VND0000015,ANSWERED,689,UTC,152,2026-05-30 13:44:04,2026-05-30,2026-05,False,BRW0003787,True,Asia/Dubai,True,False,False
CALL0000153,ACC0028684,BRW0002113,2026-03-12 18:21:07,AGT0000310,CMP0000076,INBOUND,VND0000002,FAILED,189,Asia/Dubai,153,2026-03-12 18:21:07,2026-03-12,2026-03,False,BRW0001690,True,Asia/Dubai,False,False,False
CALL0000154,ACC0021756,BRW0004879,2026-02-25 19:08:19,AGT0000082,CMP0000050,INBOUND,VND0000008,FAILED,242,Asia/Kolkata,154,2026-02-25 19:08:19,2026-02-25,2026-02,False,BRW0005414,True,Asia/Dubai,True,False,False
CALL0000155,ACC0013046,BRW0010478,2026-07-25 22:43:28,AGT0000703,CMP0000027,OUTBOUND,VND0000015,VOICEMAIL,277,Asia/Dubai,155,2026-07-25 22:43:28,2026-07-25,2026-07,False,BRW0002007,True,Asia/Dubai,False,False,False
CALL0000156,ACC0026039,BRW0011553,2026-07-26 15:23:39,AGT0000755,CMP0000104,OUTBOUND,VND0000013,NO_ANSWER,544,UTC,156,2026-07-26 15:23:39,2026-07-26,2026-07,False,BRW0004619,True,Asia/Dubai,True,False,False
CALL0000157,ACC0006861,BRW0008613,2026-02-07 21:32:43,AGT0000354,CMP0000014,OUTBOUND,VND0000004,NO_ANSWER,620,Asia/Dubai,157,2026-02-07 21:32:43,2026-02-07,2026-02,False,BRW0002543,True,UTC,True,False,False
CALL0000158,ACC0006278,BRW0001123,2026-04-29 20:48:06,AGT0000213,CMP0000058,OUTBOUND,VND0000011,FAILED,886,Asia/Dubai,158,2026-04-29 20:48:06,2026-04-29,2026-04,False,BRW0011914,True,UTC,True,False,False
CALL0000159,ACC0022834,BRW0006954,2026-02-12 18:42:17,AGT0000735,CMP0000080,OUTBOUND,VND0000003,VOICEMAIL,176,Asia/Dubai,159,2026-02-12 18:42:17,2026-02-12,2026-02,False,BRW0011398,True,UTC,True,False,False
CALL0000160,ACC0011278,BRW0000058,2026-03-29 23:37:15,AGT0000799,CMP0000009,OUTBOUND,VND0000014,ANSWERED,263,Asia/Kolkata,160,2026-03-29 23:37:15,2026-03-29,2026-03,False,BRW0003294,True,Asia/Kolkata,False,False,False
CALL0000161,ACC0010179,BRW0008149,2026-06-24 11:34:39,AGT0000876,CMP0000093,OUTBOUND,VND0000014,FAILED,238,Asia/Kolkata,161,2026-06-24 11:34:39,2026-06-24,2026-06,False,BRW0001678,True,Asia/Kolkata,False,False,False
CALL0000162,ACC0021622,BRW0010683,2026-07-07 06:34:54,AGT0000862,CMP0000120,OUTBOUND,VND0000004,ANSWERED,682,UTC,162,2026-07-07 06:34:54,2026-07-07,2026-07,False,BRW0004190,True,Asia/Kolkata,True,False,False
CALL0000163,ACC0029861,BRW0001407,2026-03-23 18:07:34,AGT0000729,CMP0000020,OUTBOUND,VND0000012,NO_ANSWER,376,Asia/Kolkata,163,2026-03-23 18:07:34,2026-03-23,2026-03,False,BRW0008366,True,UTC,True,False,False
CALL0000164,ACC0024427,BRW0011279,2026-07-30 16:37:33,AGT0000936,CMP0000082,OUTBOUND,VND0000011,NO_ANSWER,791,Asia/Kolkata,164,2026-07-30 16:37:33,2026-07-30,2026-07,False,BRW0000589,True,Asia/Dubai,True,False,False
CALL0000165,ACC0009144,BRW0007846,2026-04-10 09:29:09,AGT0000945,CMP0000032,OUTBOUND,VND0000009,ANSWERED,523,Asia/Dubai,165,2026-04-10 09:29:09,2026-04-10,2026-04,False,BRW0001695,True,Asia/Kolkata,True,False,False
CALL0000166,ACC0029866,BRW0002550,2026-06-25 19:35:45,AGT0000735,CMP0000011,OUTBOUND,VND0000007,ANSWERED,653,UTC,166,2026-06-25 19:35:45,2026-06-25,2026-06,False,BRW0008793,True,Asia/Kolkata,True,False,False
CALL0000167,ACC0019787,BRW0009457,2026-06-07 19:11:38,AGT0000237,CMP0000107,OUTBOUND,VND0000003,NO_ANSWER,287,UTC,167,2026-06-07 19:11:38,2026-06-07,2026-06,False,BRW0005763,True,UTC,False,False,False
CALL0000168,ACC0018319,BRW0005991,2026-03-15 17:41:13,AGT0000796,CMP0000084,OUTBOUND,VND0000006,ANSWERED,678,UTC,168,2026-03-15 17:41:13,2026-03-15,2026-03,False,BRW0007289,True,Asia/Dubai,True,False,False
CALL0000169,ACC0022608,BRW0007551,2026-07-26 08:29:53,AGT0000372,CMP0000082,OUTBOUND,VND0000012,VOICEMAIL,124,Asia/Dubai,169,2026-07-26 08:29:53,2026-07-26,2026-07,False,BRW0006741,True,Asia/Dubai,False,False,False
CALL0000170,ACC0012611,BRW0003967,2026-01-19 13:34:43,AGT0000385,CMP0000078,OUTBOUND,VND0000001,BUSY,814,UTC,170,2026-01-19 13:34:43,2026-01-19,2026-01,False,BRW0011501,True,Asia/Dubai,True,False,False
CALL0000171,ACC0005440,BRW0002327,2026-02-27 00:25:36,AGT0000643,CMP0000086,OUTBOUND,VND0000006,VOICEMAIL,607,UTC,171,2026-02-27 00:25:36,2026-02-27,2026-02,False,BRW0004920,True,Asia/Kolkata,True,False,False
CALL0000172,ACC0004865,BRW0007988,2026-01-17 14:43:02,AGT0000272,CMP0000109,OUTBOUND,VND0000009,ANSWERED,440,Asia/Dubai,172,2026-01-17 14:43:02,2026-01-17,2026-01,False,BRW0002672,True,UTC,True,False,False
CALL0000173,ACC0018376,BRW0001682,2026-07-09 09:54:00,AGT0000488,CMP0000100,OUTBOUND,VND0000013,FAILED,97,Asia/Kolkata,173,2026-07-09 09:54:00,2026-07-09,2026-07,False,BRW0009690,True,UTC,True,False,False
CALL0000174,ACC0013328,BRW0005763,2026-06-07 21:25:21,AGT0000165,CMP0000041,OUTBOUND,VND0000005,ANSWERED,244,Asia/Dubai,174,2026-06-07 21:25:21,2026-06-07,2026-06,False,BRW0002632,True,Asia/Dubai,False,False,False
CALL0000175,ACC0011120,BRW0000953,2026-06-09 13:29:35,AGT0000554,CMP0000078,INBOUND,VND0000011,FAILED,462,UTC,175,2026-06-09 13:29:35,2026-06-09,2026-06,False,BRW0005851,True,Asia/Dubai,True,False,False
CALL0000176,ACC0005536,BRW0005061,2026-02-13 05:30:07,AGT0000540,CMP0000072,OUTBOUND,VND0000006,VOICEMAIL,231,UTC,176,2026-02-13 05:30:07,2026-02-13,2026-02,False,BRW0007693,True,Asia/Dubai,True,False,False
CALL0000177,ACC0002132,BRW0007731,2026-05-27 10:48:07,AGT0000030,CMP0000012,OUTBOUND,VND0000008,FAILED,885,Asia/Dubai,177,2026-05-27 10:48:07,2026-05-27,2026-05,False,BRW0004803,True,UTC,True,False,False
CALL0000178,ACC0019968,BRW0011997,2026-08-04 03:39:40,AGT0000380,CMP0000002,OUTBOUND,VND0000003,NO_ANSWER,16,UTC,178,2026-08-04 03:39:40,2026-08-04,2026-08,False,BRW0010240,True,Asia/Dubai,True,False,False
CALL0000179,ACC0025860,BRW0002831,2026-06-28 23:48:30,AGT0000117,CMP0000079,OUTBOUND,VND0000014,ANSWERED,138,UTC,179,2026-06-28 23:48:30,2026-06-28,2026-06,False,BRW0002024,True,Asia/Dubai,True,False,False
CALL0000180,ACC0003866,BRW0005464,2026-06-20 13:24:27,AGT0000425,CMP0000055,OUTBOUND,VND0000001,VOICEMAIL,310,UTC,180,2026-06-20 13:24:27,2026-06-20,2026-06,False,BRW0000498,True,Asia/Dubai,True,False,False
CALL0000181,ACC0027971,BRW0002797,2026-05-27 04:35:43,,CMP0000003,OUTBOUND,VND0000002,VOICEMAIL,35,Asia/Kolkata,181,2026-05-27 04:35:43,2026-05-27,2026-05,False,BRW0006184,True,Asia/Dubai,True,False,False
CALL0000182,ACC0005685,BRW0009126,2026-06-11 23:42:31,AGT0000280,CMP0000081,OUTBOUND,VND0000011,BUSY,436,Asia/Kolkata,182,2026-06-11 23:42:31,2026-06-11,2026-06,False,BRW0002688,True,UTC,True,False,False
CALL0000183,ACC0009409,BRW0011287,2026-05-16 07:43:54,AGT0000757,CMP0000073,INBOUND,VND0000004,NO_ANSWER,450,UTC,183,2026-05-16 07:43:54,2026-05-16,2026-05,False,BRW0006106,True,UTC,False,False,False
CALL0000184,ACC0007139,BRW0000120,2026-06-07 09:29:50,AGT0000299,CMP0000065,OUTBOUND,VND0000002,ANSWERED,59,Asia/Kolkata,184,2026-06-07 09:29:50,2026-06-07,2026-06,False,BRW0007598,True,Asia/Dubai,True,False,False
CALL0000185,ACC0026551,BRW0009331,2026-08-05 21:05:18,AGT0000347,CMP0000049,OUTBOUND,VND0000003,BUSY,330,Asia/Dubai,185,2026-08-05 21:05:18,2026-08-05,2026-08,False,BRW0000265,True,Asia/Dubai,False,False,False
CALL0000186,ACC0012773,BRW0002886,2026-06-02 07:10:39,AGT0000127,CMP0000015,OUTBOUND,VND0000014,FAILED,257,Asia/Dubai,186,2026-06-02 07:10:39,2026-06-02,2026-06,False,BRW0010607,True,UTC,True,False,False
CALL0000187,ACC0016422,BRW0006392,2026-01-23 22:48:57,AGT0000337,CMP0000086,OUTBOUND,VND0000008,NO_ANSWER,38,Asia/Kolkata,187,2026-01-23 22:48:57,2026-01-23,2026-01,False,BRW0006164,True,Asia/Kolkata,False,False,False
CALL0000188,ACC0028308,BRW0000434,2026-02-28 23:00:15,AGT0000411,CMP0000064,OUTBOUND,VND0000015,NO_ANSWER,84,Asia/Kolkata,188,2026-02-28 23:00:15,2026-02-28,2026-02,False,BRW0008050,True,Asia/Kolkata,False,False,False
CALL0000189,ACC0028550,BRW0006034,2026-02-15 14:18:44,AGT0000380,CMP0000035,OUTBOUND,VND0000012,FAILED,568,Asia/Dubai,189,2026-02-15 14:18:44,2026-02-15,2026-02,False,BRW0008339,True,Asia/Kolkata,True,False,False
CALL0000190,ACC0005314,BRW0006093,2026-07-04 06:25:32,AGT0000867,CMP0000024,OUTBOUND,VND0000008,BUSY,223,Asia/Dubai,190,2026-07-04 06:25:32,2026-07-04,2026-07,False,BRW0005393,True,Asia/Dubai,False,False,False
CALL0000191,ACC0021738,BRW0005296,2026-06-23 02:32:19,AGT0000782,CMP0000015,OUTBOUND,VND0000014,NO_ANSWER,813,UTC,191,2026-06-23 02:32:19,2026-06-23,2026-06,False,BRW0008272,True,UTC,False,False,False
CALL0000192,ACC0019289,BRW0000695,2026-04-14 07:52:11,AGT0000753,CMP0000035,OUTBOUND,VND0000004,ANSWERED,328,UTC,192,2026-04-14 07:52:11,2026-04-14,2026-04,False,BRW0003835,True,Asia/Kolkata,True,False,False
CALL0000193,ACC0003607,BRW0003520,2026-07-10 00:40:25,AGT0000564,CMP0000061,OUTBOUND,VND0000014,FAILED,393,UTC,193,2026-07-10 00:40:25,2026-07-10,2026-07,False,BRW0003394,True,UTC,False,False,False
CALL0000194,ACC0009478,BRW0008020,2026-01-13 14:33:25,AGT0000395,CMP0000091,OUTBOUND,VND0000004,BUSY,459,UTC,194,2026-01-13 14:33:25,2026-01-13,2026-01,False,BRW0006761,True,UTC,False,False,False
CALL0000195,ACC0005916,BRW0000547,2026-02-04 05:44:37,AGT0000563,CMP0000012,OUTBOUND,VND0000002,VOICEMAIL,354,Asia/Dubai,195,2026-02-04 05:44:37,2026-02-04,2026-02,False,BRW0008380,True,Asia/Kolkata,True,False,False
CALL0000196,ACC0003310,BRW0006378,2026-01-26 23:03:13,AGT0000401,CMP0000046,OUTBOUND,VND0000009,VOICEMAIL,85,Asia/Dubai,196,2026-01-26 23:03:13,2026-01-26,2026-01,False,BRW0006178,True,Asia/Dubai,False,False,False
CALL0000197,ACC0001323,BRW0000116,2026-03-22 16:54:18,,CMP0000039,OUTBOUND,VND0000015,NO_ANSWER,352,Asia/Kolkata,197,2026-03-22 16:54:18,2026-03-22,2026-03,False,BRW0007695,True,Asia/Dubai,True,False,False
CALL0000198,ACC0029575,BRW0006661,2026-06-03 20:38:29,AGT0000795,CMP0000083,OUTBOUND,VND0000001,ANSWERED,745,Asia/Kolkata,198,2026-06-03 20:38:29,2026-06-03,2026-06,False,BRW0000054,True,Asia/Dubai,True,False,False
CALL0000199,ACC0012834,BRW0005867,2026-07-31 00:27:39,AGT0000730,CMP0000117,OUTBOUND,VND0000011,FAILED,262,Asia/Kolkata,199,2026-07-31 00:27:39,2026-07-31,2026-07,False,BRW0008263,True,Asia/Kolkata,False,False,False
CALL0000200,ACC0019428,BRW0010200,2026-05-04 18:56:13,AGT0000801,CMP0000075,OUTBOUND,VND0000011,FAILED,283,UTC,200,2026-05-04 18:56:13,2026-05-04,2026-05,False,BRW0008403,True,Asia/Dubai,True,False,False
CALL0000201,ACC0012733,BRW0007105,2026-01-27 09:39:40,AGT0000584,CMP0000010,OUTBOUND,VND0000003,VOICEMAIL,389,UTC,201,2026-01-27 09:39:40,2026-01-27,2026-01,False,BRW0003347,True,UTC,False,False,False
CALL0000202,ACC0010657,BRW0006732,2026-07-21 04:15:52,AGT0000753,CMP0000007,OUTBOUND,VND0000012,FAILED,251,Asia/Dubai,202,2026-07-21 04:15:52,2026-07-21,2026-07,False,BRW0004229,True,UTC,True,False,False
CALL0000203,ACC0026215,BRW0003913,2026-04-12 22:56:07,AGT0000832,CMP0000053,OUTBOUND,VND0000010,ANSWERED,609,UTC,203,2026-04-12 22:56:07,2026-04-12,2026-04,False,BRW0005174,True,Asia/Dubai,True,False,False
CALL0000204,ACC0021761,BRW0000193,2026-07-24 18:16:55,AGT0000737,CMP0000011,OUTBOUND,VND0000009,BUSY,598,UTC,204,2026-07-24 18:16:55,2026-07-24,2026-07,False,BRW0011605,True,Asia/Kolkata,True,False,False
CALL0000205,ACC0002782,BRW0005002,2026-06-15 05:49:54,AGT0000841,CMP0000057,OUTBOUND,VND0000012,NO_ANSWER,834,Asia/Dubai,205,2026-06-15 05:49:54,2026-06-15,2026-06,False,BRW0011601,True,Asia/Kolkata,True,False,False
CALL0000206,ACC0009643,BRW0004540,2026-03-25 20:16:01,AGT0000336,CMP0000040,OUTBOUND,VND0000004,ANSWERED,240,Asia/Kolkata,206,2026-03-25 20:16:01,2026-03-25,2026-03,False,BRW0009333,True,UTC,True,False,False
CALL0000207,ACC0027352,BRW0001145,2026-04-23 13:12:37,AGT0000694,CMP0000076,OUTBOUND,VND0000004,NO_ANSWER,738,Asia/Dubai,207,2026-04-23 13:12:37,2026-04-23,2026-04,False,BRW0000953,True,Asia/Dubai,False,False,False
CALL0000208,ACC0014139,BRW0010996,2026-06-09 03:51:16,AGT0000330,CMP0000110,OUTBOUND,VND0000012,FAILED,2,UTC,208,2026-06-09 03:51:16,2026-06-09,2026-06,False,BRW0010886,True,Asia/Dubai,True,False,False
CALL0000209,ACC0010736,BRW0003662,2026-02-01 21:02:42,AGT0000949,CMP0000095,OUTBOUND,VND0000002,VOICEMAIL,663,Asia/Dubai,209,2026-02-01 21:02:42,2026-02-01,2026-02,False,BRW0009807,True,Asia/Kolkata,True,False,False
CALL0000210,ACC0012919,BRW0009932,2026-06-07 10:00:20,AGT0000342,CMP0000038,OUTBOUND,VND0000009,NO_ANSWER,195,Asia/Dubai,210,2026-06-07 10:00:20,2026-06-07,2026-06,False,BRW0000274,True,Asia/Dubai,False,False,False
CALL0000211,ACC0023084,BRW0000197,2026-02-21 02:29:25,AGT0000777,CMP0000114,OUTBOUND,VND0000014,NO_ANSWER,179,UTC,211,2026-02-21 02:29:25,2026-02-21,2026-02,False,BRW0006292,True,Asia/Dubai,True,False,False
