attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status,_source_row_number,event_at_standardized,event_date,event_month,timestamp_parse_failed
ATTEMPT0000146,ACC0028687,BRW0009353,2026-08-02 22:55:13,CALL0025991,AGT0000741,5,VND0000009,FAILED,146,2026-08-02 22:55:13,2026-08-02,2026-08,False
ATTEMPT0000147,ACC0028165,BRW0000760,2026-03-01 08:28:03,CALL0006047,AGT0000040,5,VND0000002,BUSY,147,2026-03-01 08:28:03,2026-03-01,2026-03,False
ATTEMPT0000148,ACC0001652,BRW0009996,2026-01-12 15:43:54,CALL0049046,AGT0000866,7,VND0000014,BUSY,148,2026-01-12 15:43:54,2026-01-12,2026-01,False
ATTEMPT0000149,ACC0021155,BRW0010663,2026-05-07 02:55:41,CALL0010934,AGT0000183,4,VND0000010,NO_ANSWER,149,2026-05-07 02:55:41,2026-05-07,2026-05,False
ATTEMPT0000150,ACC0012437,BRW0007141,2026-03-16 18:57:28,CALL0000456,AGT0000042,3,VND0000014,NO_ANSWER,150,2026-03-16 18:57:28,2026-03-16,2026-03,False
ATTEMPT0000151,ACC0015974,BRW0008688,2026-05-28 08:40:47,CALL0045013,AGT0000261,7,VND0000013,FAILED,151,2026-05-28 08:40:47,2026-05-28,2026-05,False
ATTEMPT0000152,ACC0003274,BRW0004386,2026-06-20 13:19:17,CALL0063985,AGT0000678,4,VND0000002,CONNECTED,152,2026-06-20 13:19:17,2026-06-20,2026-06,False
ATTEMPT0000153,ACC0017387,BRW0002474,2026-02-06 06:55:27,CALL0076306,AGT0000116,7,,CONNECTED,153,2026-02-06 06:55:27,2026-02-06,2026-02,False
ATTEMPT0000154,ACC0006412,BRW0007264,2026-06-04 13:45:00,CALL0075001,AGT0000904,3,VND0000013,NO_ANSWER,154,2026-06-04 13:45:00,2026-06-04,2026-06,False
ATTEMPT0000155,ACC0027600,BRW0004770,2026-07-19 09:23:48,CALL0052518,AGT0000162,4,VND0000007,NO_ANSWER,155,2026-07-19 09:23:48,2026-07-19,2026-07,False
ATTEMPT0000156,ACC0004107,BRW0004016,2026-01-07 12:49:47,CALL0084629,AGT0000877,1,VND0000010,CONNECTED,156,2026-01-07 12:49:47,2026-01-07,2026-01,False
ATTEMPT0000157,ACC0002716,BRW0008298,2026-05-12 23:52:34,CALL0050488,AGT0000287,3,VND0000014,RINGING,157,2026-05-12 23:52:34,2026-05-12,2026-05,False
ATTEMPT0000158,ACC0009912,BRW0003628,2026-02-26 06:30:33,CALL0077223,AGT0000145,7,VND0000013,RINGING,158,2026-02-26 06:30:33,2026-02-26,2026-02,False
ATTEMPT0000159,ACC0027607,BRW0011030,2026-04-09 07:50:46,CALL0026420,AGT0000340,5,VND0000002,FAILED,159,2026-04-09 07:50:46,2026-04-09,2026-04,False
ATTEMPT0000160,ACC0020636,BRW0001485,2026-04-21 16:04:35,CALL0012501,AGT0000327,7,VND0000006,BUSY,160,2026-04-21 16:04:35,2026-04-21,2026-04,False
ATTEMPT0000161,ACC0029143,BRW0009717,2026-04-26 19:02:36,CALL0005805,AGT0000184,4,VND0000001,FAILED,161,2026-04-26 19:02:36,2026-04-26,2026-04,False
ATTEMPT0000162,ACC0023654,BRW0000839,2026-03-11 20:13:21,CALL0073401,AGT0000752,4,VND0000008,CONNECTED,162,2026-03-11 20:13:21,2026-03-11,2026-03,False
ATTEMPT0000163,ACC0024433,BRW0011100,2026-02-23 13:55:43,CALL0058984,AGT0000407,1,VND0000005,RINGING,163,2026-02-23 13:55:43,2026-02-23,2026-02,False
ATTEMPT0000164,ACC0002222,BRW0001307,2026-07-15 06:36:06,CALL0017723,AGT0000840,3,VND0000007,CONNECTED,164,2026-07-15 06:36:06,2026-07-15,2026-07,False
ATTEMPT0000165,ACC0013264,BRW0001167,2026-01-31 16:21:02,CALL0058826,AGT0000233,4,VND0000005,NO_ANSWER,165,2026-01-31 16:21:02,2026-01-31,2026-01,False
ATTEMPT0000166,ACC0003808,BRW0008592,2026-05-13 15:39:24,CALL0031273,AGT0000861,3,VND0000002,BUSY,166,2026-05-13 15:39:24,2026-05-13,2026-05,False
ATTEMPT0000167,ACC0008407,BRW0005787,2026-06-09 06:40:03,CALL0078367,AGT0000670,2,VND0000009,CONNECTED,167,2026-06-09 06:40:03,2026-06-09,2026-06,False
ATTEMPT0000168,ACC0016818,BRW0005095,2026-06-03 05:47:29,CALL0079852,AGT0000572,7,VND0000009,FAILED,168,2026-06-03 05:47:29,2026-06-03,2026-06,False
ATTEMPT0000169,ACC0000589,BRW0007441,2026-05-22 12:15:08,CALL0021607,AGT0000499,1,VND0000014,NO_ANSWER,169,2026-05-22 12:15:08,2026-05-22,2026-05,False
ATTEMPT0000170,ACC0023668,BRW0009580,2026-07-09 07:32:01,CALL0074795,AGT0000898,4,VND0000005,FAILED,170,2026-07-09 07:32:01,2026-07-09,2026-07,False
ATTEMPT0000171,ACC0012204,BRW0004020,2026-04-10 16:16:07,CALL0055082,AGT0000119,1,VND0000011,RINGING,171,2026-04-10 16:16:07,2026-04-10,2026-04,False
ATTEMPT0000172,ACC0017132,BRW0000392,2026-03-30 06:03:47,CALL0053628,AGT0000272,7,VND0000007,CONNECTED,172,2026-03-30 06:03:47,2026-03-30,2026-03,False
ATTEMPT0000173,ACC0017070,BRW0008454,2026-06-20 13:00:21,CALL0024617,AGT0000202,7,VND0000009,CONNECTED,173,2026-06-20 13:00:21,2026-06-20,2026-06,False
ATTEMPT0000174,ACC0002264,BRW0003758,2026-05-04 17:10:31,CALL0063921,AGT0000930,2,VND0000012,NO_ANSWER,174,2026-05-04 17:10:31,2026-05-04,2026-05,False
ATTEMPT0000175,ACC0019259,BRW0007414,2026-02-04 06:05:05,CALL0072289,AGT0000762,1,VND0000015,FAILED,175,2026-02-04 06:05:05,2026-02-04,2026-02,False
ATTEMPT0000176,ACC0013791,BRW0009484,2026-06-21 03:42:14,CALL0084019,AGT0000242,7,VND0000004,BUSY,176,2026-06-21 03:42:14,2026-06-21,2026-06,False
ATTEMPT0000177,ACC0018066,BRW0002432,2026-04-16 05:32:52,CALL0032682,AGT0000852,5,VND0000012,NO_ANSWER,177,2026-04-16 05:32:52,2026-04-16,2026-04,False
ATTEMPT0000178,ACC0029397,BRW0000306,2026-06-30 19:47:45,CALL0026997,AGT0000979,7,VND0000012,NO_ANSWER,178,2026-06-30 19:47:45,2026-06-30,2026-06,False
ATTEMPT0000179,ACC0008672,BRW0002034,2026-04-25 07:10:57,CALL0011790,AGT0000259,7,VND0000002,BUSY,179,2026-04-25 07:10:57,2026-04-25,2026-04,False
ATTEMPT0000180,ACC0023796,BRW0001581,2026-06-30 20:27:32,CALL0074097,AGT0000728,4,VND0000014,RINGING,180,2026-06-30 20:27:32,2026-06-30,2026-06,False
ATTEMPT0000181,ACC0024697,BRW0003291,2026-01-19 01:22:49,CALL0038823,AGT0000834,3,VND0000009,BUSY,181,2026-01-19 01:22:49,2026-01-19,2026-01,False
ATTEMPT0000182,ACC0017396,BRW0010318,2026-06-26 02:11:36,CALL0081628,AGT0000253,4,VND0000011,FAILED,182,2026-06-26 02:11:36,2026-06-26,2026-06,False
ATTEMPT0000183,ACC0018563,BRW0000934,2026-02-15 19:45:50,CALL0014282,AGT0000493,6,VND0000008,CONNECTED,183,2026-02-15 19:45:50,2026-02-15,2026-02,False
ATTEMPT0000184,ACC0006515,BRW0008287,2026-01-01 14:06:55,CALL0041057,AGT0000710,5,VND0000004,FAILED,184,2026-01-01 14:06:55,2026-01-01,2026-01,False
ATTEMPT0000185,ACC0007282,BRW0003888,2026-04-09 11:51:08,CALL0074897,AGT0000744,1,VND0000011,BUSY,185,2026-04-09 11:51:08,2026-04-09,2026-04,False
ATTEMPT0000186,ACC0009960,BRW0011044,2026-02-25 15:23:55,CALL0088709,AGT0000372,3,VND0000002,CONNECTED,186,2026-02-25 15:23:55,2026-02-25,2026-02,False
ATTEMPT0000187,ACC0014191,BRW0009921,2026-03-09 17:28:27,CALL0066018,AGT0000943,4,VND0000015,NO_ANSWER,187,2026-03-09 17:28:27,2026-03-09,2026-03,False
ATTEMPT0000188,ACC0009944,BRW0005800,2026-04-29 21:25:05,CALL0086254,AGT0000503,7,VND0000009,RINGING,188,2026-04-29 21:25:05,2026-04-29,2026-04,False
ATTEMPT0000189,ACC0004110,BRW0006730,2026-07-16 17:55:14,CALL0051471,AGT0000655,6,VND0000005,NO_ANSWER,189,2026-07-16 17:55:14,2026-07-16,2026-07,False
ATTEMPT0000190,ACC0006348,BRW0009920,2026-07-07 05:57:54,CALL0021929,AGT0000910,3,VND0000008,NO_ANSWER,190,2026-07-07 05:57:54,2026-07-07,2026-07,False
ATTEMPT0000191,ACC0025945,BRW0010179,2026-02-15 08:47:02,CALL0066325,AGT0000815,6,VND0000006,NO_ANSWER,191,2026-02-15 08:47:02,2026-02-15,2026-02,False
ATTEMPT0000192,ACC0004103,BRW0001237,2026-04-18 02:32:56,CALL0045068,AGT0000368,7,VND0000006,FAILED,192,2026-04-18 02:32:56,2026-04-18,2026-04,False
ATTEMPT0000193,ACC0011585,BRW0011635,2026-06-21 08:52:09,CALL0038089,AGT0000316,1,VND0000012,CONNECTED,193,2026-06-21 08:52:09,2026-06-21,2026-06,False
ATTEMPT0000194,ACC0015050,BRW0010912,2026-05-18 10:51:29,CALL0070582,AGT0000381,6,VND0000003,CONNECTED,194,2026-05-18 10:51:29,2026-05-18,2026-05,False
ATTEMPT0000195,ACC0029604,BRW0008873,2026-01-29 13:30:49,CALL0075386,AGT0000868,7,VND0000001,BUSY,195,2026-01-29 13:30:49,2026-01-29,2026-01,False
ATTEMPT0000196,ACC0012458,BRW0007669,2026-06-21 05:33:58,CALL0050967,AGT0000706,4,VND0000007,FAILED,196,2026-06-21 05:33:58,2026-06-21,2026-06,False
ATTEMPT0000197,ACC0028536,BRW0003122,2026-02-20 22:41:15,CALL0002641,AGT0000686,2,VND0000004,RINGING,197,2026-02-20 22:41:15,2026-02-20,2026-02,False
ATTEMPT0000198,ACC0016316,BRW0001117,2026-04-08 22:58:48,CALL0034081,AGT0000750,7,VND0000003,FAILED,198,2026-04-08 22:58:48,2026-04-08,2026-04,False
ATTEMPT0000199,ACC0006857,BRW0006232,2026-01-01 21:33:45,CALL0009110,AGT0000343,5,VND0000009,CONNECTED,199,2026-01-01 21:33:45,2026-01-01,2026-01,False
ATTEMPT0000200,ACC0018532,BRW0008135,2026-06-04 06:19:48,CALL0046784,AGT0000186,5,VND0000007,RINGING,200,2026-06-04 06:19:48,2026-06-04,2026-06,False
ATTEMPT0000201,ACC0004600,BRW0010958,2026-02-12 23:59:57,CALL0060231,AGT0000968,7,VND0000001,RINGING,201,2026-02-12 23:59:57,2026-02-12,2026-02,False
ATTEMPT0000202,ACC0003344,BRW0007468,2026-05-09 21:18:16,CALL0061010,AGT0000527,1,VND0000008,NO_ANSWER,202,2026-05-09 21:18:16,2026-05-09,2026-05,False
ATTEMPT0000203,ACC0020606,BRW0000735,2026-02-19 14:32:53,CALL0036190,AGT0000764,4,VND0000015,RINGING,203,2026-02-19 14:32:53,2026-02-19,2026-02,False
ATTEMPT0000204,ACC0002198,BRW0005776,2026-03-16 14:06:47,CALL0036056,AGT0000827,4,VND0000015,BUSY,204,2026-03-16 14:06:47,2026-03-16,2026-03,False
ATTEMPT0000205,ACC0003657,BRW0010119,2026-01-07 12:17:39,CALL0039367,AGT0000010,6,VND0000007,NO_ANSWER,205,2026-01-07 12:17:39,2026-01-07,2026-01,False
ATTEMPT0000206,ACC0003787,BRW0010049,2026-04-18 04:15:02,CALL0008258,AGT0000439,3,VND0000010,RINGING,206,2026-04-18 04:15:02,2026-04-18,2026-04,False
ATTEMPT0000207,ACC0016021,BRW0009837,2026-04-23 03:09:30,CALL0021328,AGT0000238,7,VND0000014,BUSY,207,2026-04-23 03:09:30,2026-04-23,2026-04,False
ATTEMPT0000208,ACC0022828,BRW0004506,2026-03-06 23:05:39,CALL0040269,AGT0000294,2,VND0000003,BUSY,208,2026-03-06 23:05:39,2026-03-06,2026-03,False
ATTEMPT0000209,ACC0029953,BRW0004199,2026-02-22 17:04:24,CALL0018782,AGT0000308,2,VND0000002,CONNECTED,209,2026-02-22 17:04:24,2026-02-22,2026-02,False
ATTEMPT0000210,ACC0017308,BRW0001216,2026-06-26 18:16:08,CALL0000253,AGT0000829,7,VND0000007,BUSY,210,2026-06-26 18:16:08,2026-06-26,2026-06,False
ATTEMPT0000211,ACC0027600,BRW0005260,2026-08-04 09:29:41,CALL0009281,AGT0000579,7,VND0000009,FAILED,211,2026-08-04 09:29:41,2026-08-04,2026-08,False
ATTEMPT0000212,ACC0000199,BRW0008688,2026-02-06 20:44:03,CALL0003367,AGT0000050,6,VND0000013,FAILED,212,2026-02-06 20:44:03,2026-02-06,2026-02,False
ATTEMPT0000213,ACC0005686,BRW0000619,2026-03-26 10:53:50,CALL0061005,AGT0000050,3,VND0000012,FAILED,213,2026-03-26 10:53:50,2026-03-26,2026-03,False
ATTEMPT0000214,ACC0023874,BRW0007623,2026-06-03 00:19:14,CALL0047545,AGT0000257,4,VND0000013,RINGING,214,2026-06-03 00:19:14,2026-06-03,2026-06,False
ATTEMPT0000215,ACC0020683,BRW0011261,2026-01-29 17:50:02,CALL0010239,AGT0000562,5,VND0000007,FAILED,215,2026-01-29 17:50:02,2026-01-29,2026-01,False
ATTEMPT0000216,ACC0017691,BRW0007193,2026-06-02 01:18:14,CALL0084749,AGT0000571,7,VND0000014,CONNECTED,216,2026-06-02 01:18:14,2026-06-02,2026-06,False
ATTEMPT0000217,ACC0008218,BRW0001125,2026-05-24 19:58:48,CALL0035248,AGT0000383,2,VND0000012,FAILED,217,2026-05-24 19:58:48,2026-05-24,2026-05,False
ATTEMPT0000218,ACC0000295,BRW0001445,2026-07-23 04:55:11,CALL0087671,AGT0000710,4,VND0000008,RINGING,218,2026-07-23 04:55:11,2026-07-23,2026-07,False
ATTEMPT0000219,ACC0017340,BRW0000353,2026-02-21 23:16:31,CALL0075233,AGT0000918,4,VND0000005,RINGING,219,2026-02-21 23:16:31,2026-02-21,2026-02,False
ATTEMPT0000220,ACC0008775,BRW0004063,2026-06-18 07:20:41,CALL0006128,AGT0000211,6,VND0000002,FAILED,220,2026-06-18 07:20:41,2026-06-18,2026-06,False
ATTEMPT0000221,ACC0004479,BRW0002773,2026-06-05 18:38:31,CALL0068092,AGT0000229,6,VND0000007,NO_ANSWER,221,2026-06-05 18:38:31,2026-06-05,2026-06,False
ATTEMPT0000222,ACC0003406,BRW0003358,2026-02-04 20:52:22,CALL0073470,AGT0000688,3,VND0000002,RINGING,222,2026-02-04 20:52:22,2026-02-04,2026-02,False
ATTEMPT0000223,ACC0008361,BRW0003488,2026-05-25 03:43:38,CALL0075639,AGT0000970,3,VND0000013,BUSY,223,2026-05-25 03:43:38,2026-05-25,2026-05,False
ATTEMPT0000224,ACC0002666,BRW0001883,2026-02-14 04:46:04,CALL0001317,AGT0000125,2,VND0000009,NO_ANSWER,224,2026-02-14 04:46:04,2026-02-14,2026-02,False
ATTEMPT0000225,ACC0014282,BRW0001694,2026-06-23 20:30:01,CALL0015926,AGT0000002,5,VND0000006,NO_ANSWER,225,2026-06-23 20:30:01,2026-06-23,2026-06,False
ATTEMPT0000226,ACC0013399,BRW0000300,2026-05-08 21:21:51,CALL0080959,AGT0000623,5,VND0000012,BUSY,226,2026-05-08 21:21:51,2026-05-08,2026-05,False
ATTEMPT0000227,ACC0002115,BRW0004699,2026-03-29 19:54:14,CALL0082484,AGT0000358,1,VND0000003,CONNECTED,227,2026-03-29 19:54:14,2026-03-29,2026-03,False
ATTEMPT0000228,ACC0029246,BRW0009602,2026-01-29 08:51:02,CALL0001390,AGT0000907,1,VND0000001,FAILED,228,2026-01-29 08:51:02,2026-01-29,2026-01,False
ATTEMPT0000229,ACC0014015,BRW0000253,2026-05-11 00:25:14,CALL0053652,AGT0000343,5,VND0000003,BUSY,229,2026-05-11 00:25:14,2026-05-11,2026-05,False
ATTEMPT0000230,ACC0001417,BRW0004646,2026-04-24 03:56:35,CALL0088285,AGT0000892,5,VND0000014,CONNECTED,230,2026-04-24 03:56:35,2026-04-24,2026-04,False
ATTEMPT0000231,ACC0003471,BRW0009714,2026-08-07 12:03:31,CALL0081632,AGT0000864,4,VND0000012,BUSY,231,2026-08-07 12:03:31,2026-08-07,2026-08,False
ATTEMPT0000232,ACC0006404,BRW0006863,2026-02-02 10:56:48,CALL0016941,AGT0000566,6,VND0000006,FAILED,232,2026-02-02 10:56:48,2026-02-02,2026-02,False
ATTEMPT0000233,ACC0010566,BRW0008704,2026-04-06 00:36:21,CALL0004388,AGT0000805,2,VND0000005,FAILED,233,2026-04-06 00:36:21,2026-04-06,2026-04,False
ATTEMPT0000234,ACC0023739,BRW0002787,2026-04-03 12:06:17,CALL0065161,AGT0000963,2,VND0000014,RINGING,234,2026-04-03 12:06:17,2026-04-03,2026-04,False
ATTEMPT0000235,ACC0028150,BRW0001055,2026-06-01 14:53:35,CALL0023440,AGT0000420,7,VND0000005,RINGING,235,2026-06-01 14:53:35,2026-06-01,2026-06,False
ATTEMPT0000236,ACC0028888,BRW0006363,2026-07-09 04:15:14,CALL0070362,AGT0000009,5,VND0000004,RINGING,236,2026-07-09 04:15:14,2026-07-09,2026-07,False
ATTEMPT0000237,ACC0028137,BRW0005334,2026-06-23 08:14:44,CALL0032987,AGT0000738,6,VND0000011,BUSY,237,2026-06-23 08:14:44,2026-06-23,2026-06,False
ATTEMPT0000238,ACC0015123,BRW0010773,2026-06-08 10:02:36,CALL0018550,AGT0000086,3,VND0000012,CONNECTED,238,2026-06-08 10:02:36,2026-06-08,2026-06,False
ATTEMPT0000239,ACC0016241,BRW0011038,2026-07-12 15:15:47,CALL0016677,AGT0000624,6,VND0000011,CONNECTED,239,2026-07-12 15:15:47,2026-07-12,2026-07,False
ATTEMPT0000240,ACC0014786,BRW0010922,2026-07-04 20:38:40,CALL0025079,AGT0000708,7,VND0000004,BUSY,240,2026-07-04 20:38:40,2026-07-04,2026-07,False
ATTEMPT0000241,ACC0017859,BRW0006261,2026-05-26 01:58:03,CALL0037693,AGT0000119,3,VND0000012,RINGING,241,2026-05-26 01:58:03,2026-05-26,2026-05,False
ATTEMPT0000242,ACC0009992,BRW0001105,2026-03-17 13:08:40,CALL0062257,AGT0000673,2,VND0000003,NO_ANSWER,242,2026-03-17 13:08:40,2026-03-17,2026-03,False
ATTEMPT0000243,ACC0007322,BRW0011659,2026-01-03 21:21:16,CALL0082217,AGT0000649,5,VND0000007,NO_ANSWER,243,2026-01-03 21:21:16,2026-01-03,2026-01,False
ATTEMPT0000244,ACC0000849,BRW0004473,2026-06-20 07:20:31,CALL0047423,AGT0000805,1,VND0000007,CONNECTED,244,2026-06-20 07:20:31,2026-06-20,2026-06,False
ATTEMPT0000245,ACC0027849,BRW0006183,2026-06-28 21:38:20,CALL0088714,AGT0000271,5,VND0000006,BUSY,245,2026-06-28 21:38:20,2026-06-28,2026-06,False
ATTEMPT0000246,ACC0027825,BRW0011019,2026-04-27 01:12:55,CALL0051111,AGT0000568,3,VND0000003,NO_ANSWER,246,2026-04-27 01:12:55,2026-04-27,2026-04,False
ATTEMPT0000247,ACC0026532,BRW0010622,2026-01-26 14:30:04,CALL0071991,AGT0000444,7,VND0000002,NO_ANSWER,247,2026-01-26 14:30:04,2026-01-26,2026-01,False
ATTEMPT0000248,ACC0018346,BRW0007167,2026-07-13 10:52:43,CALL0021054,AGT0000620,5,VND0000012,NO_ANSWER,248,2026-07-13 10:52:43,2026-07-13,2026-07,False
ATTEMPT0000249,ACC0029352,BRW0000413,2026-07-29 07:56:08,CALL0068480,AGT0000576,4,VND0000005,NO_ANSWER,249,2026-07-29 07:56:08,2026-07-29,2026-07,False
ATTEMPT0000250,ACC0026451,BRW0007609,2026-01-18 13:20:52,CALL0037487,AGT0000868,3,VND0000004,BUSY,250,2026-01-18 13:20:52,2026-01-18,2026-01,False
ATTEMPT0000251,ACC0007371,BRW0005461,2026-03-22 21:25:58,CALL0027750,AGT0000269,5,VND0000012,CONNECTED,251,2026-03-22 21:25:58,2026-03-22,2026-03,False
ATTEMPT0000252,ACC0029572,BRW0010616,2026-03-27 08:46:17,CALL0069249,AGT0000916,5,VND0000013,BUSY,252,2026-03-27 08:46:17,2026-03-27,2026-03,False
ATTEMPT0000253,ACC0029262,BRW0002537,2026-04-18 05:38:52,CALL0063476,AGT0000524,3,VND0000011,CONNECTED,253,2026-04-18 05:38:52,2026-04-18,2026-04,False
ATTEMPT0000254,ACC0001846,BRW0000763,2026-03-31 11:44:01,CALL0034641,AGT0000020,2,VND0000006,BUSY,254,2026-03-31 11:44:01,2026-03-31,2026-03,False
ATTEMPT0000255,ACC0020997,BRW0010845,2026-01-09 21:07:49,CALL0081260,AGT0000560,3,VND0000006,NO_ANSWER,255,2026-01-09 21:07:49,2026-01-09,2026-01,False
ATTEMPT0000256,ACC0025989,BRW0006801,2026-02-26 11:45:22,CALL0029171,AGT0000088,4,VND0000003,RINGING,256,2026-02-26 11:45:22,2026-02-26,2026-02,False
ATTEMPT0000257,ACC0002358,BRW0007282,2026-01-25 23:45:56,CALL0066653,AGT0000112,1,VND0000013,NO_ANSWER,257,2026-01-25 23:45:56,2026-01-25,2026-01,False
ATTEMPT0000258,ACC0023456,BRW0009116,2026-06-11 14:04:04,CALL0032184,AGT0000615,3,VND0000013,BUSY,258,2026-06-11 14:04:04,2026-06-11,2026-06,False
ATTEMPT0000259,ACC0017758,BRW0001790,2026-02-28 17:22:39,CALL0086567,AGT0000481,3,VND0000003,NO_ANSWER,259,2026-02-28 17:22:39,2026-02-28,2026-02,False
ATTEMPT0000260,ACC0011980,BRW0010106,2026-02-03 14:54:21,CALL0050403,AGT0000948,7,VND0000003,CONNECTED,260,2026-02-03 14:54:21,2026-02-03,2026-02,False
ATTEMPT0000261,ACC0002665,BRW0008882,2026-01-24 11:01:02,CALL0010783,AGT0000785,3,VND0000010,FAILED,261,2026-01-24 11:01:02,2026-01-24,2026-01,False
ATTEMPT0000262,ACC0028713,BRW0001315,2026-07-15 14:06:12,CALL0057134,AGT0000094,3,VND0000015,BUSY,262,2026-07-15 14:06:12,2026-07-15,2026-07,False
ATTEMPT0000263,ACC0000935,BRW0009376,2026-04-30 10:16:41,CALL0016285,AGT0000814,5,VND0000013,BUSY,263,2026-04-30 10:16:41,2026-04-30,2026-04,False
ATTEMPT0000264,ACC0023836,BRW0004861,2026-07-16 17:26:00,CALL0055985,AGT0000810,3,VND0000015,RINGING,264,2026-07-16 17:26:00,2026-07-16,2026-07,False
ATTEMPT0000265,ACC0003586,BRW0005184,2026-07-10 01:22:56,CALL0020942,AGT0000727,3,VND0000012,BUSY,265,2026-07-10 01:22:56,2026-07-10,2026-07,False
ATTEMPT0000266,ACC0003908,BRW0002326,2026-06-24 22:15:30,CALL0053218,AGT0000871,4,VND0000004,CONNECTED,266,2026-06-24 22:15:30,2026-06-24,2026-06,False
ATTEMPT0000267,ACC0020071,BRW0005608,2026-01-18 04:28:15,CALL0075051,AGT0000918,4,VND0000013,CONNECTED,267,2026-01-18 04:28:15,2026-01-18,2026-01,False
ATTEMPT0000268,ACC0014436,BRW0004574,2026-07-27 13:25:01,CALL0036776,AGT0000875,6,VND0000005,CONNECTED,268,2026-07-27 13:25:01,2026-07-27,2026-07,False
ATTEMPT0000269,ACC0027794,BRW0001702,2026-04-17 05:32:58,CALL0028469,AGT0000873,2,VND0000003,NO_ANSWER,269,2026-04-17 05:32:58,2026-04-17,2026-04,False
ATTEMPT0000270,ACC0009923,BRW0010281,2026-02-22 22:12:52,CALL0067549,AGT0000073,6,VND0000005,NO_ANSWER,270,2026-02-22 22:12:52,2026-02-22,2026-02,False
ATTEMPT0000271,ACC0024386,BRW0000857,2026-07-26 00:48:08,CALL0031368,AGT0000257,1,VND0000003,FAILED,271,2026-07-26 00:48:08,2026-07-26,2026-07,False
ATTEMPT0000272,ACC0010393,BRW0002932,2026-06-06 04:55:10,CALL0080838,AGT0000231,4,VND0000003,BUSY,272,2026-06-06 04:55:10,2026-06-06,2026-06,False
ATTEMPT0000273,ACC0026379,BRW0004962,2026-04-02 00:42:50,CALL0014932,AGT0000324,6,VND0000014,CONNECTED,273,2026-04-02 00:42:50,2026-04-02,2026-04,False
ATTEMPT0000274,ACC0027554,BRW0011418,2026-08-08 18:22:42,CALL0069098,AGT0000346,4,VND0000011,CONNECTED,274,2026-08-08 18:22:42,2026-08-08,2026-08,False
ATTEMPT0000275,ACC0007640,BRW0006087,2026-01-27 07:22:23,CALL0019958,AGT0000460,5,VND0000011,BUSY,275,2026-01-27 07:22:23,2026-01-27,2026-01,False
ATTEMPT0000276,ACC0027830,BRW0002526,2026-04-20 04:36:00,CALL0039913,AGT0000190,6,VND0000011,NO_ANSWER,276,2026-04-20 04:36:00,2026-04-20,2026-04,False
ATTEMPT0000277,ACC0011133,BRW0004239,2026-06-24 09:28:57,CALL0046716,AGT0000491,1,VND0000015,NO_ANSWER,277,2026-06-24 09:28:57,2026-06-24,2026-06,False
ATTEMPT0000278,ACC0012846,BRW0002175,2026-03-07 01:33:07,CALL0007756,AGT0000310,6,VND0000010,RINGING,278,2026-03-07 01:33:07,2026-03-07,2026-03,False
ATTEMPT0000279,ACC0015691,BRW0011043,2026-06-14 17:18:54,CALL0034361,AGT0000870,6,VND0000006,CONNECTED,279,2026-06-14 17:18:54,2026-06-14,2026-06,False
ATTEMPT0000280,ACC0021301,BRW0002849,2026-05-31 11:06:42,CALL0034741,AGT0000535,3,VND0000015,FAILED,280,2026-05-31 11:06:42,2026-05-31,2026-05,False
ATTEMPT0000281,ACC0008272,BRW0002355,2026-04-24 18:09:51,CALL0006290,AGT0000212,4,VND0000009,RINGING,281,2026-04-24 18:09:51,2026-04-24,2026-04,False
ATTEMPT0000282,ACC0003904,BRW0005953,2026-01-29 18:58:42,CALL0016429,AGT0000412,4,VND0000002,BUSY,282,2026-01-29 18:58:42,2026-01-29,2026-01,False
ATTEMPT0000283,ACC0009649,BRW0009460,2026-03-20 12:56:11,CALL0027091,AGT0000834,2,VND0000015,BUSY,283,2026-03-20 12:56:11,2026-03-20,2026-03,False
ATTEMPT0000284,ACC0016726,BRW0002872,2026-01-20 16:16:08,CALL0062311,AGT0000056,3,VND0000014,CONNECTED,284,2026-01-20 16:16:08,2026-01-20,2026-01,False
ATTEMPT0000285,ACC0001403,BRW0010098,2026-04-24 00:38:37,CALL0088808,AGT0000741,2,VND0000015,RINGING,285,2026-04-24 00:38:37,2026-04-24,2026-04,False
ATTEMPT0000286,ACC0000103,BRW0010767,2026-06-21 09:22:48,CALL0010459,AGT0000984,6,,FAILED,286,2026-06-21 09:22:48,2026-06-21,2026-06,False
ATTEMPT0000287,ACC0027839,BRW0007075,2026-05-26 18:59:24,CALL0074165,AGT0000583,1,VND0000010,RINGING,287,2026-05-26 18:59:24,2026-05-26,2026-05,False
ATTEMPT0000288,ACC0010464,BRW0008163,2026-05-22 05:57:32,CALL0058711,AGT0000245,6,VND0000012,CONNECTED,288,2026-05-22 05:57:32,2026-05-22,2026-05,False
ATTEMPT0000289,ACC0026973,BRW0006985,2026-07-03 20:31:30,CALL0052979,AGT0000525,3,VND0000006,FAILED,289,2026-07-03 20:31:30,2026-07-03,2026-07,False
ATTEMPT0000290,ACC0008239,BRW0004350,2026-08-06 14:58:29,CALL0034090,AGT0000627,3,VND0000004,CONNECTED,290,2026-08-06 14:58:29,2026-08-06,2026-08,False
ATTEMPT0000291,ACC0010800,BRW0005971,2026-05-29 16:46:24,CALL0089869,AGT0000308,2,VND0000011,BUSY,291,2026-05-29 16:46:24,2026-05-29,2026-05,False
