session_id,agent_id,login_at,channel,device_id,timezone,logout_at,_source_row_number,login_at_standardized,logout_at_standardized,session_duration_minutes,invalid_session_time
SES0000148,AGT0000190,2026-03-20 16:45:00,FIELD,DEV00731,UTC,2026-03-21 02:15:56,148,2026-03-20 16:45:00,2026-03-21 02:15:56,570.9333333333333,False
SES0000149,AGT0000219,2026-05-01 06:23:05,SMS,DEV00864,UTC,2026-05-01 09:45:22,149,2026-05-01 06:23:05,2026-05-01 09:45:22,202.28333333333333,False
SES0000150,AGT0000616,2026-04-14 03:49:27,VOICE,DEV00687,UTC,2026-04-14 06:07:13,150,2026-04-14 03:49:27,2026-04-14 06:07:13,137.76666666666668,False
SES0000151,AGT0000481,2026-03-28 08:00:37,WHATSAPP,DEV00108,UTC,2026-03-28 15:10:33,151,2026-03-28 08:00:37,2026-03-28 15:10:33,429.93333333333334,False
SES0000152,AGT0000757,2026-03-11 05:05:57,WHATSAPP,DEV00496,Asia/Kolkata,2026-03-11 10:58:59,152,2026-03-11 05:05:57,2026-03-11 10:58:59,353.03333333333336,False
SES0000153,AGT0000483,2026-01-26 00:58:37,SMS,DEV00972,Asia/Kolkata,2026-01-26 07:57:45,153,2026-01-26 00:58:37,2026-01-26 07:57:45,419.1333333333333,False
SES0000154,AGT0000684,2026-02-05 14:40:02,VOICE,DEV00208,UTC,2026-02-05 22:11:07,154,2026-02-05 14:40:02,2026-02-05 22:11:07,451.0833333333333,False
SES0000155,AGT0000012,2026-04-23 11:25:37,WHATSAPP,DEV01487,UTC,2026-04-23 21:06:23,155,2026-04-23 11:25:37,2026-04-23 21:06:23,580.7666666666667,False
SES0000156,AGT0000416,2026-04-10 05:28:21,VOICE,DEV00757,Asia/Kolkata,2026-04-10 09:15:03,156,2026-04-10 05:28:21,2026-04-10 09:15:03,226.7,False
SES0000157,AGT0000619,2026-02-05 06:07:56,SMS,DEV00996,UTC,2026-02-05 09:56:30,157,2026-02-05 06:07:56,2026-02-05 09:56:30,228.56666666666666,False
SES0000158,AGT0000411,2026-06-05 08:28:45,FIELD,DEV01265,Asia/Kolkata,2026-06-05 10:33:58,158,2026-06-05 08:28:45,2026-06-05 10:33:58,125.21666666666667,False
SES0000159,AGT0000468,2026-05-24 20:09:44,WHATSAPP,DEV00415,UTC,2026-05-25 02:11:29,159,2026-05-24 20:09:44,2026-05-25 02:11:29,361.75,False
SES0000160,AGT0000078,2026-06-16 22:44:21,WHATSAPP,DEV00216,Asia/Kolkata,2026-06-17 03:44:50,160,2026-06-16 22:44:21,2026-06-17 03:44:50,300.48333333333335,False
SES0000161,AGT0000540,2026-01-15 13:13:13,SMS,DEV00502,UTC,2026-01-15 22:32:16,161,2026-01-15 13:13:13,2026-01-15 22:32:16,559.05,False
SES0000162,AGT0000261,2026-02-04 10:32:49,FIELD,DEV01379,Asia/Kolkata,2026-02-04 15:53:11,162,2026-02-04 10:32:49,2026-02-04 15:53:11,320.3666666666667,False
SES0000163,AGT0000298,2026-02-13 19:26:51,FIELD,DEV01138,UTC,2026-02-14 04:29:29,163,2026-02-13 19:26:51,2026-02-14 04:29:29,542.6333333333333,False
SES0000164,AGT0000206,2026-07-22 07:04:28,SMS,DEV00875,Asia/Kolkata,2026-07-22 13:13:24,164,2026-07-22 07:04:28,2026-07-22 13:13:24,368.93333333333334,False
SES0000165,AGT0000841,2026-01-01 04:33:45,WHATSAPP,DEV01041,UTC,2026-01-01 06:53:54,165,2026-01-01 04:33:45,2026-01-01 06:53:54,140.15,False
SES0000166,AGT0000930,2026-03-04 02:54:50,SMS,DEV01112,Asia/Kolkata,2026-03-04 12:17:45,166,2026-03-04 02:54:50,2026-03-04 12:17:45,562.9166666666666,False
SES0000167,AGT0000236,2026-05-19 11:53:00,SMS,DEV00952,UTC,2026-05-19 21:02:38,167,2026-05-19 11:53:00,2026-05-19 21:02:38,549.6333333333333,False
SES0000168,AGT0000589,2026-08-03 10:27:07,VOICE,DEV01085,Asia/Kolkata,2026-08-03 16:44:41,168,2026-08-03 10:27:07,2026-08-03 16:44:41,377.56666666666666,False
SES0000169,AGT0000842,2026-06-13 12:20:09,WHATSAPP,DEV00278,Asia/Kolkata,2026-06-13 16:13:34,169,2026-06-13 12:20:09,2026-06-13 16:13:34,233.41666666666666,False
SES0000170,AGT0000502,2026-08-02 23:47:41,WHATSAPP,DEV00422,UTC,2026-08-03 02:51:02,170,2026-08-02 23:47:41,2026-08-03 02:51:02,183.35,False
SES0000171,AGT0000413,2026-05-11 20:33:46,VOICE,DEV00851,Asia/Kolkata,2026-05-11 23:47:33,171,2026-05-11 20:33:46,2026-05-11 23:47:33,193.78333333333333,False
SES0000172,AGT0000190,2026-03-07 15:47:35,VOICE,DEV00264,UTC,2026-03-07 20:18:42,172,2026-03-07 15:47:35,2026-03-07 20:18:42,271.1166666666667,False
SES0000173,AGT0000394,2026-07-21 14:57:40,WHATSAPP,DEV00920,Asia/Kolkata,2026-07-21 23:42:21,173,2026-07-21 14:57:40,2026-07-21 23:42:21,524.6833333333333,False
SES0000174,AGT0000358,2026-06-23 06:25:42,SMS,DEV00332,UTC,2026-06-23 14:26:32,174,2026-06-23 06:25:42,2026-06-23 14:26:32,480.8333333333333,False
SES0000175,AGT0000333,2026-01-12 22:26:41,VOICE,DEV01283,Asia/Kolkata,2026-01-13 06:01:42,175,2026-01-12 22:26:41,2026-01-13 06:01:42,455.01666666666665,False
SES0000176,AGT0000965,2026-07-08 07:51:59,SMS,DEV00370,Asia/Kolkata,2026-07-08 14:11:45,176,2026-07-08 07:51:59,2026-07-08 14:11:45,379.76666666666665,False
SES0000177,AGT0000959,2026-06-07 10:49:02,WHATSAPP,DEV01466,UTC,2026-06-07 19:24:18,177,2026-06-07 10:49:02,2026-06-07 19:24:18,515.2666666666667,False
SES0000178,AGT0000862,2026-02-08 18:38:30,FIELD,DEV00600,Asia/Kolkata,2026-02-08 22:05:38,178,2026-02-08 18:38:30,2026-02-08 22:05:38,207.13333333333333,False
SES0000179,AGT0000438,2026-02-07 11:28:35,SMS,DEV01421,UTC,2026-02-07 14:26:43,179,2026-02-07 11:28:35,2026-02-07 14:26:43,178.13333333333333,False
SES0000180,AGT0000248,2026-03-02 13:58:36,FIELD,DEV01159,UTC,2026-03-02 19:23:31,180,2026-03-02 13:58:36,2026-03-02 19:23:31,324.9166666666667,False
SES0000181,AGT0000065,2026-06-18 08:42:31,VOICE,DEV01474,Asia/Kolkata,2026-06-18 13:34:18,181,2026-06-18 08:42:31,2026-06-18 13:34:18,291.78333333333336,False
SES0000182,AGT0000331,2026-02-14 00:59:55,VOICE,DEV01360,UTC,2026-02-14 02:35:47,182,2026-02-14 00:59:55,2026-02-14 02:35:47,95.86666666666666,False
SES0000183,AGT0000434,2026-08-03 21:58:44,VOICE,DEV00128,UTC,2026-08-03 23:24:24,183,2026-08-03 21:58:44,2026-08-03 23:24:24,85.66666666666667,False
SES0000184,AGT0000007,2026-03-29 15:49:55,WHATSAPP,DEV01371,Asia/Kolkata,2026-03-29 19:34:59,184,2026-03-29 15:49:55,2026-03-29 19:34:59,225.06666666666666,False
SES0000185,AGT0000816,2026-06-07 11:23:40,VOICE,DEV00390,Asia/Kolkata,2026-06-07 18:48:32,185,2026-06-07 11:23:40,2026-06-07 18:48:32,444.8666666666667,False
SES0000186,AGT0000126,2026-06-28 19:53:59,SMS,DEV00496,UTC,2026-06-28 21:08:47,186,2026-06-28 19:53:59,2026-06-28 21:08:47,74.8,False
SES0000187,AGT0000955,2026-04-24 19:22:38,WHATSAPP,DEV00847,UTC,2026-04-24 22:44:13,187,2026-04-24 19:22:38,2026-04-24 22:44:13,201.58333333333334,False
SES0000188,AGT0000725,2026-07-02 00:53:33,WHATSAPP,DEV00897,UTC,2026-07-02 04:32:22,188,2026-07-02 00:53:33,2026-07-02 04:32:22,218.81666666666666,False
SES0000189,AGT0000935,2026-07-06 06:13:04,SMS,DEV00068,Asia/Kolkata,2026-07-06 14:07:31,189,2026-07-06 06:13:04,2026-07-06 14:07:31,474.45,False
SES0000190,AGT0000345,2026-05-08 11:05:17,SMS,DEV00655,UTC,2026-05-08 15:10:15,190,2026-05-08 11:05:17,2026-05-08 15:10:15,244.96666666666667,False
SES0000191,AGT0000560,2026-03-31 04:49:28,WHATSAPP,DEV00107,Asia/Kolkata,2026-03-31 05:38:09,191,2026-03-31 04:49:28,2026-03-31 05:38:09,48.68333333333333,False
SES0000192,AGT0000290,2026-06-22 20:46:34,VOICE,DEV00872,Asia/Kolkata,2026-06-23 01:30:17,192,2026-06-22 20:46:34,2026-06-23 01:30:17,283.71666666666664,False
SES0000193,AGT0000716,2026-03-13 23:34:26,FIELD,DEV00973,UTC,2026-03-14 03:13:10,193,2026-03-13 23:34:26,2026-03-14 03:13:10,218.73333333333332,False
SES0000194,AGT0000115,2026-04-12 11:08:02,WHATSAPP,DEV00558,UTC,2026-04-12 16:12:08,194,2026-04-12 11:08:02,2026-04-12 16:12:08,304.1,False
SES0000195,AGT0000504,2026-05-13 11:08:03,WHATSAPP,DEV00730,Asia/Kolkata,2026-05-13 15:51:28,195,2026-05-13 11:08:03,2026-05-13 15:51:28,283.4166666666667,False
SES0000196,AGT0000367,2026-04-24 22:05:12,WHATSAPP,DEV00000,Asia/Kolkata,2026-04-24 23:01:01,196,2026-04-24 22:05:12,2026-04-24 23:01:01,55.81666666666667,False
SES0000197,AGT0000612,2026-06-15 02:36:53,VOICE,DEV01358,Asia/Kolkata,2026-06-15 03:36:36,197,2026-06-15 02:36:53,2026-06-15 03:36:36,59.71666666666667,False
SES0000198,AGT0000970,2026-03-22 02:36:16,WHATSAPP,DEV01015,UTC,2026-03-22 09:00:46,198,2026-03-22 02:36:16,2026-03-22 09:00:46,384.5,False
SES0000199,AGT0000256,2026-03-01 16:23:16,WHATSAPP,DEV01171,UTC,2026-03-01 22:02:27,199,2026-03-01 16:23:16,2026-03-01 22:02:27,339.18333333333334,False
SES0000200,AGT0000065,2026-03-10 14:41:20,VOICE,DEV00399,UTC,2026-03-10 15:32:26,200,2026-03-10 14:41:20,2026-03-10 15:32:26,51.1,False
SES0000201,AGT0000746,2026-05-07 18:58:01,WHATSAPP,DEV01113,Asia/Kolkata,2026-05-08 00:14:00,201,2026-05-07 18:58:01,2026-05-08 00:14:00,315.98333333333335,False
SES0000202,AGT0000526,2026-06-12 13:40:11,FIELD,DEV01114,Asia/Kolkata,2026-06-12 14:34:49,202,2026-06-12 13:40:11,2026-06-12 14:34:49,54.63333333333333,False
SES0000203,AGT0000169,2026-04-14 23:58:05,FIELD,DEV01186,Asia/Kolkata,2026-04-15 06:44:54,203,2026-04-14 23:58:05,2026-04-15 06:44:54,406.81666666666666,False
SES0000204,AGT0000614,2026-07-10 00:27:17,SMS,DEV00872,UTC,2026-07-10 07:02:47,204,2026-07-10 00:27:17,2026-07-10 07:02:47,395.5,False
SES0000205,AGT0000636,2026-03-01 15:20:50,SMS,DEV00359,Asia/Kolkata,2026-03-01 19:01:47,205,2026-03-01 15:20:50,2026-03-01 19:01:47,220.95,False
SES0000206,AGT0000620,2026-04-09 17:57:50,SMS,DEV01167,UTC,2026-04-09 20:22:52,206,2026-04-09 17:57:50,2026-04-09 20:22:52,145.03333333333333,False
SES0000207,AGT0000872,2026-07-11 16:53:08,SMS,DEV00035,Asia/Kolkata,2026-07-12 00:47:10,207,2026-07-11 16:53:08,2026-07-12 00:47:10,474.03333333333336,False
SES0000208,AGT0000673,2026-04-24 10:26:06,SMS,DEV00416,UTC,2026-04-24 11:52:57,208,2026-04-24 10:26:06,2026-04-24 11:52:57,86.85,False
SES0000209,AGT0000343,2026-01-14 07:31:55,WHATSAPP,DEV01334,Asia/Kolkata,2026-01-14 13:40:20,209,2026-01-14 07:31:55,2026-01-14 13:40:20,368.4166666666667,False
SES0000210,AGT0000196,2026-05-17 12:58:08,WHATSAPP,DEV00070,Asia/Kolkata,2026-05-17 19:39:28,210,2026-05-17 12:58:08,2026-05-17 19:39:28,401.3333333333333,False
SES0000211,AGT0000923,2026-06-01 03:35:16,VOICE,DEV00201,Asia/Kolkata,2026-06-01 07:59:00,211,2026-06-01 03:35:16,2026-06-01 07:59:00,263.73333333333335,False
SES0000212,AGT0000942,2026-01-28 05:40:58,VOICE,DEV01095,UTC,2026-01-28 15:13:49,212,2026-01-28 05:40:58,2026-01-28 15:13:49,572.85,False
SES0000213,AGT0000033,2026-05-20 17:43:19,WHATSAPP,DEV00396,Asia/Kolkata,2026-05-20 19:20:32,213,2026-05-20 17:43:19,2026-05-20 19:20:32,97.21666666666667,False
SES0000214,AGT0000482,2026-02-07 01:08:08,FIELD,DEV00025,Asia/Kolkata,2026-02-07 01:40:11,214,2026-02-07 01:08:08,2026-02-07 01:40:11,32.05,False
SES0000215,AGT0000001,2026-01-18 05:09:07,SMS,DEV00932,UTC,2026-01-18 07:15:25,215,2026-01-18 05:09:07,2026-01-18 07:15:25,126.3,False
SES0000216,AGT0000856,2026-05-21 07:57:39,VOICE,DEV00588,UTC,2026-05-21 09:18:57,216,2026-05-21 07:57:39,2026-05-21 09:18:57,81.3,False
SES0000217,AGT0000947,2026-07-01 10:50:10,SMS,DEV01055,UTC,2026-07-01 18:46:20,217,2026-07-01 10:50:10,2026-07-01 18:46:20,476.1666666666667,False
SES0000218,AGT0000396,2026-03-22 05:22:50,WHATSAPP,DEV01190,UTC,2026-03-22 09:17:10,218,2026-03-22 05:22:50,2026-03-22 09:17:10,234.33333333333334,False
SES0000219,AGT0000777,2026-04-03 04:19:03,VOICE,DEV01409,UTC,2026-04-03 05:24:38,219,2026-04-03 04:19:03,2026-04-03 05:24:38,65.58333333333333,False
SES0000220,AGT0000803,2026-03-03 15:19:58,FIELD,DEV00602,Asia/Kolkata,2026-03-03 23:26:57,220,2026-03-03 15:19:58,2026-03-03 23:26:57,486.98333333333335,False
SES0000221,AGT0000294,2026-03-17 07:29:29,SMS,DEV01155,UTC,2026-03-17 08:24:35,221,2026-03-17 07:29:29,2026-03-17 08:24:35,55.1,False
SES0000222,AGT0000337,2026-03-30 16:20:08,WHATSAPP,DEV01284,Asia/Kolkata,2026-03-30 23:07:00,222,2026-03-30 16:20:08,2026-03-30 23:07:00,406.8666666666667,False
SES0000223,AGT0000509,2026-05-28 17:04:57,VOICE,DEV00504,UTC,2026-05-29 02:20:20,223,2026-05-28 17:04:57,2026-05-29 02:20:20,555.3833333333333,False
SES0000224,AGT0000824,2026-07-25 12:08:26,SMS,DEV01189,Asia/Kolkata,2026-07-25 15:06:50,224,2026-07-25 12:08:26,2026-07-25 15:06:50,178.4,False
SES0000225,AGT0000300,2026-07-24 00:17:37,SMS,DEV01194,Asia/Kolkata,2026-07-24 09:31:02,225,2026-07-24 00:17:37,2026-07-24 09:31:02,553.4166666666666,False
SES0000226,AGT0000927,2026-05-26 00:09:00,FIELD,DEV01190,UTC,2026-05-26 05:36:56,226,2026-05-26 00:09:00,2026-05-26 05:36:56,327.93333333333334,False
SES0000227,AGT0000154,2026-04-27 05:40:44,FIELD,DEV00485,Asia/Kolkata,2026-04-27 11:54:06,227,2026-04-27 05:40:44,2026-04-27 11:54:06,373.3666666666667,False
SES0000228,AGT0000748,2026-06-26 03:56:16,FIELD,DEV00264,Asia/Kolkata,2026-06-26 05:29:20,228,2026-06-26 03:56:16,2026-06-26 05:29:20,93.06666666666666,False
SES0000229,AGT0000128,2026-04-21 05:21:39,FIELD,DEV00353,Asia/Kolkata,2026-04-21 14:00:56,229,2026-04-21 05:21:39,2026-04-21 14:00:56,519.2833333333333,False
SES0000230,AGT0000274,2026-01-15 21:07:05,VOICE,DEV01034,UTC,2026-01-16 05:09:31,230,2026-01-15 21:07:05,2026-01-16 05:09:31,482.43333333333334,False
SES0000231,AGT0000676,2026-05-27 18:51:15,WHATSAPP,DEV00976,Asia/Kolkata,2026-05-28 01:31:37,231,2026-05-27 18:51:15,2026-05-28 01:31:37,400.3666666666667,False
SES0000232,AGT0000351,2026-07-13 06:49:29,FIELD,DEV00228,UTC,2026-07-13 15:32:04,232,2026-07-13 06:49:29,2026-07-13 15:32:04,522.5833333333334,False
SES0000233,AGT0000995,2026-04-10 12:31:56,WHATSAPP,DEV00192,UTC,2026-04-10 21:40:45,233,2026-04-10 12:31:56,2026-04-10 21:40:45,548.8166666666667,False
SES0000234,AGT0000698,2026-01-08 00:34:01,FIELD,DEV00068,UTC,2026-01-08 06:07:46,234,2026-01-08 00:34:01,2026-01-08 06:07:46,333.75,False
SES0000235,AGT0000179,2026-02-02 13:18:52,SMS,DEV00060,UTC,2026-02-02 21:23:54,235,2026-02-02 13:18:52,2026-02-02 21:23:54,485.03333333333336,False
SES0000236,AGT0000893,2026-01-03 20:55:21,SMS,DEV01194,Asia/Kolkata,2026-01-03 22:28:47,236,2026-01-03 20:55:21,2026-01-03 22:28:47,93.43333333333334,False
SES0000237,AGT0000003,2026-05-23 18:49:08,VOICE,DEV00324,UTC,2026-05-24 03:57:02,237,2026-05-23 18:49:08,2026-05-24 03:57:02,547.9,False
SES0000238,AGT0000148,2026-05-02 16:02:37,VOICE,DEV01111,UTC,2026-05-02 20:01:08,238,2026-05-02 16:02:37,2026-05-02 20:01:08,238.51666666666668,False
SES0000239,AGT0000460,2026-07-28 03:07:35,WHATSAPP,DEV01379,Asia/Kolkata,2026-07-28 11:15:27,239,2026-07-28 03:07:35,2026-07-28 11:15:27,487.8666666666667,False
SES0000240,AGT0000871,2026-05-07 14:30:44,VOICE,DEV00644,UTC,2026-05-07 17:45:14,240,2026-05-07 14:30:44,2026-05-07 17:45:14,194.5,False
SES0000241,AGT0000278,2026-02-27 07:24:39,FIELD,DEV00252,Asia/Kolkata,2026-02-27 08:38:54,241,2026-02-27 07:24:39,2026-02-27 08:38:54,74.25,False
SES0000242,AGT0000983,2026-05-24 23:18:55,FIELD,DEV00700,UTC,2026-05-25 04:49:32,242,2026-05-24 23:18:55,2026-05-25 04:49:32,330.6166666666667,False
SES0000243,AGT0000774,2026-07-09 22:53:26,VOICE,DEV01488,UTC,2026-07-10 08:40:19,243,2026-07-09 22:53:26,2026-07-10 08:40:19,586.8833333333333,False
SES0000244,AGT0000637,2026-06-02 13:20:07,SMS,DEV00740,UTC,2026-06-02 17:47:15,244,2026-06-02 13:20:07,2026-06-02 17:47:15,267.1333333333333,False
SES0000245,AGT0000545,2026-01-19 20:25:14,WHATSAPP,DEV01151,UTC,2026-01-19 23:53:38,245,2026-01-19 20:25:14,2026-01-19 23:53:38,208.4,False
SES0000246,AGT0000705,2026-03-22 21:38:14,VOICE,DEV00377,Asia/Kolkata,2026-03-23 07:20:33,246,2026-03-22 21:38:14,2026-03-23 07:20:33,582.3166666666667,False
SES0000247,AGT0000211,2026-06-15 14:43:12,FIELD,DEV01469,UTC,2026-06-15 15:46:21,247,2026-06-15 14:43:12,2026-06-15 15:46:21,63.15,False
SES0000248,AGT0000780,2026-08-07 05:56:46,WHATSAPP,DEV00658,UTC,2026-08-07 09:26:55,248,2026-08-07 05:56:46,2026-08-07 09:26:55,210.15,False
SES0000249,AGT0000378,2026-02-22 12:38:02,FIELD,DEV01311,Asia/Kolkata,2026-02-22 16:49:27,249,2026-02-22 12:38:02,2026-02-22 16:49:27,251.41666666666666,False
SES0000250,AGT0000210,2026-04-28 22:52:25,VOICE,DEV01215,UTC,2026-04-29 04:42:47,250,2026-04-28 22:52:25,2026-04-29 04:42:47,350.3666666666667,False
SES0000251,AGT0000532,2026-06-26 02:49:46,FIELD,DEV01418,UTC,2026-06-26 10:03:46,251,2026-06-26 02:49:46,2026-06-26 10:03:46,434.0,False
SES0000252,AGT0000472,2026-08-05 05:05:42,WHATSAPP,DEV01369,UTC,2026-08-05 14:25:40,252,2026-08-05 05:05:42,2026-08-05 14:25:40,559.9666666666667,False
SES0000253,AGT0000409,2026-04-17 12:50:42,WHATSAPP,DEV01317,UTC,2026-04-17 20:08:47,253,2026-04-17 12:50:42,2026-04-17 20:08:47,438.0833333333333,False
SES0000254,AGT0000318,2026-03-30 06:06:27,SMS,DEV00005,Asia/Kolkata,2026-03-30 11:55:30,254,2026-03-30 06:06:27,2026-03-30 11:55:30,349.05,False
SES0000255,AGT0000947,2026-02-22 13:45:14,VOICE,DEV00754,UTC,2026-02-22 22:53:06,255,2026-02-22 13:45:14,2026-02-22 22:53:06,547.8666666666667,False
SES0000256,AGT0000277,2026-03-22 17:43:46,WHATSAPP,DEV01170,UTC,2026-03-23 02:49:52,256,2026-03-22 17:43:46,2026-03-23 02:49:52,546.1,False
SES0000257,AGT0000735,2026-05-13 15:10:24,WHATSAPP,DEV00543,UTC,2026-05-14 00:56:44,257,2026-05-13 15:10:24,2026-05-14 00:56:44,586.3333333333334,False
SES0000258,AGT0000657,2026-04-25 04:28:14,FIELD,DEV00344,UTC,2026-04-25 11:53:43,258,2026-04-25 04:28:14,2026-04-25 11:53:43,445.48333333333335,False
SES0000259,AGT0000477,2026-05-22 02:37:08,VOICE,DEV01441,Asia/Kolkata,2026-05-22 08:10:46,259,2026-05-22 02:37:08,2026-05-22 08:10:46,333.6333333333333,False
SES0000260,AGT0000461,2026-03-23 16:27:43,FIELD,DEV00908,Asia/Kolkata,2026-03-24 01:30:10,260,2026-03-23 16:27:43,2026-03-24 01:30:10,542.45,False
SES0000261,AGT0000636,2026-07-20 13:18:38,FIELD,DEV00601,Asia/Kolkata,2026-07-20 22:28:14,261,2026-07-20 13:18:38,2026-07-20 22:28:14,549.6,False
SES0000262,AGT0000436,2026-03-17 14:41:16,WHATSAPP,DEV00885,UTC,2026-03-17 22:13:37,262,2026-03-17 14:41:16,2026-03-17 22:13:37,452.35,False
SES0000263,AGT0000788,2026-05-22 23:38:19,FIELD,DEV00585,Asia/Kolkata,2026-05-23 04:17:47,263,2026-05-22 23:38:19,2026-05-23 04:17:47,279.46666666666664,False
SES0000264,AGT0000098,2026-07-04 00:17:03,VOICE,DEV00727,UTC,2026-07-04 01:42:10,264,2026-07-04 00:17:03,2026-07-04 01:42:10,85.11666666666666,False
SES0000265,AGT0000906,2026-02-27 23:01:52,WHATSAPP,DEV01109,Asia/Kolkata,2026-02-28 01:20:35,265,2026-02-27 23:01:52,2026-02-28 01:20:35,138.71666666666667,False
SES0000266,AGT0000245,2026-01-29 04:57:40,FIELD,DEV00784,Asia/Kolkata,2026-01-29 06:09:14,266,2026-01-29 04:57:40,2026-01-29 06:09:14,71.56666666666666,False
SES0000267,AGT0000966,2026-05-04 23:01:50,SMS,DEV01170,Asia/Kolkata,2026-05-05 03:27:10,267,2026-05-04 23:01:50,2026-05-05 03:27:10,265.3333333333333,False
SES0000268,AGT0000435,2026-01-16 07:44:58,FIELD,DEV00201,UTC,2026-01-16 09:49:58,268,2026-01-16 07:44:58,2026-01-16 09:49:58,125.0,False
SES0000269,AGT0000057,2026-06-17 20:28:24,WHATSAPP,DEV00291,UTC,2026-06-17 22:36:46,269,2026-06-17 20:28:24,2026-06-17 22:36:46,128.36666666666667,False
SES0000270,AGT0000915,2026-07-04 15:43:14,WHATSAPP,DEV00580,UTC,2026-07-04 23:40:09,270,2026-07-04 15:43:14,2026-07-04 23:40:09,476.9166666666667,False
SES0000271,AGT0000053,2026-05-06 01:25:02,FIELD,DEV01349,Asia/Kolkata,2026-05-06 05:58:34,271,2026-05-06 01:25:02,2026-05-06 05:58:34,273.53333333333336,False
SES0000272,AGT0000546,2026-02-10 23:12:23,SMS,DEV00829,UTC,2026-02-11 05:26:06,272,2026-02-10 23:12:23,2026-02-11 05:26:06,373.71666666666664,False
SES0000273,AGT0000330,2026-01-05 17:16:08,SMS,DEV00489,UTC,2026-01-05 19:45:33,273,2026-01-05 17:16:08,2026-01-05 19:45:33,149.41666666666666,False
SES0000274,AGT0000063,2026-01-21 16:53:20,FIELD,DEV00614,UTC,2026-01-21 18:11:15,274,2026-01-21 16:53:20,2026-01-21 18:11:15,77.91666666666667,False
SES0000275,AGT0000368,2026-04-22 22:40:16,SMS,DEV00284,UTC,2026-04-23 05:08:44,275,2026-04-22 22:40:16,2026-04-23 05:08:44,388.46666666666664,False
SES0000276,AGT0000802,2026-04-23 23:23:59,SMS,DEV00346,Asia/Kolkata,2026-04-24 06:27:33,276,2026-04-23 23:23:59,2026-04-24 06:27:33,423.56666666666666,False
SES0000277,AGT0000673,2026-03-17 06:51:00,SMS,DEV00275,UTC,2026-03-17 12:34:35,277,2026-03-17 06:51:00,2026-03-17 12:34:35,343.5833333333333,False
SES0000278,AGT0000059,2026-01-28 03:01:57,WHATSAPP,DEV00960,UTC,2026-01-28 10:09:26,278,2026-01-28 03:01:57,2026-01-28 10:09:26,427.48333333333335,False
SES0000279,AGT0000533,2026-06-27 12:59:43,VOICE,DEV00502,Asia/Kolkata,2026-06-27 19:50:24,279,2026-06-27 12:59:43,2026-06-27 19:50:24,410.68333333333334,False
SES0000280,AGT0000207,2026-07-10 05:21:14,FIELD,DEV01325,UTC,2026-07-10 13:59:51,280,2026-07-10 05:21:14,2026-07-10 13:59:51,518.6166666666667,False
SES0000281,AGT0000401,2026-05-09 22:16:05,FIELD,DEV00043,Asia/Kolkata,2026-05-10 04:56:15,281,2026-05-09 22:16:05,2026-05-10 04:56:15,400.1666666666667,False
SES0000282,AGT0000580,2026-05-12 10:59:57,FIELD,DEV00305,UTC,2026-05-12 12:19:23,282,2026-05-12 10:59:57,2026-05-12 12:19:23,79.43333333333334,False
SES0000283,AGT0000875,2026-04-02 14:33:00,FIELD,DEV00500,Asia/Kolkata,2026-04-02 19:14:45,283,2026-04-02 14:33:00,2026-04-02 19:14:45,281.75,False
SES0000284,AGT0000682,2026-02-05 05:13:22,SMS,DEV00230,UTC,2026-02-05 14:39:01,284,2026-02-05 05:13:22,2026-02-05 14:39:01,565.65,False
SES0000285,AGT0000337,2026-02-16 23:04:58,WHATSAPP,DEV00358,UTC,2026-02-17 04:21:45,285,2026-02-16 23:04:58,2026-02-17 04:21:45,316.78333333333336,False
SES0000286,AGT0000373,2026-02-03 15:48:25,VOICE,DEV01113,Asia/Kolkata,2026-02-03 20:48:11,286,2026-02-03 15:48:25,2026-02-03 20:48:11,299.76666666666665,False
SES0000287,AGT0000806,2026-04-10 13:40:33,FIELD,DEV00594,UTC,2026-04-10 18:16:53,287,2026-04-10 13:40:33,2026-04-10 18:16:53,276.3333333333333,False
SES0000288,AGT0000120,2026-08-07 05:52:45,WHATSAPP,DEV01195,Asia/Kolkata,2026-08-07 07:13:29,288,2026-08-07 05:52:45,2026-08-07 07:13:29,80.73333333333333,False
SES0000289,AGT0000428,2026-02-24 17:38:24,SMS,DEV00990,UTC,2026-02-24 23:21:58,289,2026-02-24 17:38:24,2026-02-24 23:21:58,343.56666666666666,False
SES0000290,AGT0000175,2026-06-09 06:08:05,VOICE,DEV01333,Asia/Kolkata,2026-06-09 15:18:48,290,2026-06-09 06:08:05,2026-06-09 15:18:48,550.7166666666667,False
SES0000291,AGT0000920,2026-01-09 16:14:09,WHATSAPP,DEV01270,UTC,2026-01-09 21:05:58,291,2026-01-09 16:14:09,2026-01-09 21:05:58,291.81666666666666,False
SES0000292,AGT0000682,2026-04-26 14:27:26,VOICE,DEV00336,UTC,2026-04-26 19:54:09,292,2026-04-26 14:27:26,2026-04-26 19:54:09,326.71666666666664,False
SES0000293,AGT0000255,2026-08-05 01:34:55,VOICE,DEV00761,Asia/Kolkata,2026-08-05 07:49:42,293,2026-08-05 01:34:55,2026-08-05 07:49:42,374.78333333333336,False
SES0000294,AGT0000916,2026-07-09 09:40:33,FIELD,DEV01276,Asia/Kolkata,2026-07-09 15:22:54,294,2026-07-09 09:40:33,2026-07-09 15:22:54,342.35,False
