account_id,borrower_id,loan_type,principal_amount,outstanding_amount,dpd,risk_segment,status,payment_count,total_payment_amount,recovered_account,total_calls,total_call_duration_sec,total_attempts,disposition_events,call_campaign_count,vendor_count,agent_count,targeting_events,targeting_campaigns,call_exposed,attempt_exposed,targeted_account
ACC0000177,BRW0007187,AUTO,790357.25,642591.42,0,LOW,ACTIVE,0,0.0,0,1,648,5,2,1,1,1,5,5,1,1,1
ACC0000178,BRW0011640,CONSUMER,14823.01,96522.09,0,HIGH,CLOSED,1,81234.98,1,4,2701,2,1,4,4,4,0,0,1,1,0
ACC0000179,BRW0009237,AUTO,407836.21,151751.74,0,MEDIUM,ACTIVE,0,0.0,0,2,963,4,2,2,1,2,1,1,1,1,1
ACC0000180,BRW0000800,CONSUMER,762459.28,88649.96,1,MEDIUM,PAID,0,0.0,0,0,0,6,1,0,0,0,2,2,0,1,1
ACC0000181,,CONSUMER,207626.13,565223.07,30,LOW,CLOSED,0,0.0,0,0,0,3,0,0,0,0,1,1,0,1,1
ACC0000182,BRW0009712,AUTO,274742.93,525883.45,180,LOW,ACTIVE,2,60090.44,1,8,3610,3,1,8,7,8,4,4,1,1,1
ACC0000183,BRW0009574,PERSONAL,650740.61,363925.34,60,LOW,WRITEOFF,1,102894.76,1,1,58,1,0,1,1,1,1,1,1,1,1
ACC0000184,BRW0004076,BNPL,425176.56,3175.93,75,NPA,PAID,1,13961.55,1,1,595,5,0,1,1,1,1,1,1,1,1
ACC0000185,BRW0006228,CONSUMER,161464.15,49640.55,180,MEDIUM,CLOSED,0,0.0,0,3,1533,4,2,3,3,3,1,1,1,1,1
ACC0000186,BRW0009993,PERSONAL,320779.13,253254.4,60,HIGH,PAID,0,0.0,0,2,539,1,0,2,2,2,1,1,1,1,1
ACC0000187,BRW0011152,CONSUMER,600261.56,237996.88,30,HIGH,CLOSED,1,31690.94,1,3,985,2,3,3,3,3,2,2,1,1,1
ACC0000188,BRW0009821,CREDIT_CARD,100005.17,359280.32,60,NPA,PAID,2,251861.95,0,1,72,7,1,1,1,1,3,3,1,1,1
ACC0000189,BRW0001954,PERSONAL,482625.07,555927.61,120,HIGH,ACTIVE,2,80829.5,1,6,2510,4,0,6,5,5,0,0,1,1,0
ACC0000190,BRW0008316,CONSUMER,240240.94,193026.9,30,NPA,ACTIVE,0,0.0,0,5,2624,3,1,5,5,5,1,1,1,1,1
ACC0000191,BRW0006954,CREDIT_CARD,564136.66,656099.9,15,HIGH,PAID,2,22542.66,1,4,1416,3,0,4,4,4,0,0,1,1,0
ACC0000192,BRW0005304,BNPL,562024.41,403381.38,1,MEDIUM,WRITEOFF,2,155613.21000000002,1,4,1217,2,1,4,4,4,2,2,1,1,1
ACC0000193,BRW0008754,CREDIT_CARD,681534.96,691493.81,0,NPA,ACTIVE,0,0.0,0,5,3088,4,2,5,4,4,0,0,1,1,0
ACC0000194,BRW0007554,CREDIT_CARD,775155.28,208702.28,60,MEDIUM,WRITEOFF,1,35061.25,0,8,3435,3,2,7,6,7,1,1,1,1,1
ACC0000195,BRW0001994,PERSONAL,460681.49,331299.88,1,LOW,WRITEOFF,0,0.0,0,9,4505,8,3,8,7,9,1,1,1,1,1
ACC0000196,BRW0005595,PERSONAL,631396.16,142305.98,90,LOW,CLOSED,1,110360.35,0,5,3277,2,0,5,5,5,1,1,1,1,1
ACC0000197,BRW0006237,PERSONAL,124303.32,36693.65,75,LOW,PAID,0,0.0,0,5,2895,5,0,4,5,4,2,2,1,1,1
ACC0000198,BRW0003252,CREDIT_CARD,132929.42,18142.57,45,NPA,PAID,0,0.0,0,2,1008,4,2,1,2,2,3,3,1,1,1
ACC0000199,BRW0003062,CREDIT_CARD,282615.05,198701.72,120,LOW,ACTIVE,2,211223.93,1,2,687,3,3,2,1,2,1,1,1,1,1
ACC0000200,BRW0005226,AUTO,336676.45,415025.16,120,MEDIUM,WRITEOFF,0,0.0,0,2,846,5,1,2,1,2,1,1,1,1,1
ACC0000201,BRW0011603,CONSUMER,586933.22,117989.05,5,HIGH,CLOSED,1,121964.16,1,2,873,6,4,2,2,1,0,0,1,1,0
ACC0000202,BRW0000010,BNPL,119116.28,627162.37,15,MEDIUM,CLOSED,1,141038.43,1,5,2781,4,1,5,5,5,1,1,1,1,1
ACC0000203,BRW0011556,PERSONAL,745793.36,413506.49,120,HIGH,CLOSED,0,0.0,0,2,123,4,2,2,2,2,2,2,1,1,1
ACC0000204,BRW0004154,PERSONAL,365987.49,385174.44,75,LOW,PAID,1,89324.93,1,3,903,6,1,3,2,3,3,3,1,1,1
ACC0000205,BRW0002170,CREDIT_CARD,16197.46,362525.97,5,NPA,WRITEOFF,0,0.0,0,1,113,3,1,1,1,1,1,1,1,1,1
ACC0000206,BRW0005045,AUTO,208436.85,564787.23,0,MEDIUM,PAID,1,128760.36,1,0,0,3,2,0,0,0,1,1,0,1,1
ACC0000207,BRW0008030,CREDIT_CARD,269645.68,295938.99,75,LOW,PAID,1,90867.1,1,3,1298,2,0,3,3,3,1,1,1,1,1
ACC0000208,BRW0000996,PERSONAL,556875.44,566700.86,5,LOW,CLOSED,1,88714.98,1,3,1102,4,3,3,3,3,1,1,1,1,1
ACC0000209,BRW0000257,CONSUMER,180185.66,581795.38,1,LOW,ACTIVE,1,21969.17,1,3,1943,6,3,3,3,3,2,2,1,1,1
ACC0000210,BRW0007572,AUTO,208945.06,436602.0,15,NPA,WRITEOFF,0,0.0,0,3,889,1,1,3,3,3,1,1,1,1,1
ACC0000211,BRW0009711,CONSUMER,89394.27,599204.43,15,HIGH,ACTIVE,0,0.0,0,0,0,4,2,0,0,0,2,2,0,1,1
ACC0000212,BRW0010136,BNPL,745098.4,431693.88,5,LOW,ACTIVE,2,82571.34,1,2,825,3,0,2,2,2,2,2,1,1,1
ACC0000213,BRW0002423,AUTO,371195.27,228095.34,15,HIGH,PAID,0,0.0,0,3,1477,7,2,2,3,1,2,2,1,1,1
ACC0000214,BRW0009452,PERSONAL,774430.45,112713.33,30,MEDIUM,PAID,2,175806.35,0,3,1753,3,2,3,2,3,0,0,1,1,0
ACC0000215,BRW0011603,BNPL,229134.08,215772.71,60,LOW,CLOSED,2,161343.44,1,5,3102,7,2,5,5,5,2,2,1,1,1
ACC0000216,BRW0009752,BNPL,572426.9,355149.25,15,HIGH,ACTIVE,0,0.0,0,2,1367,3,1,2,2,2,1,1,1,1,1
ACC0000217,BRW0002446,PERSONAL,278863.44,273488.65,5,LOW,CLOSED,0,0.0,0,2,884,1,2,2,2,2,1,1,1,1,1
ACC0000218,BRW0006101,BNPL,790546.47,643135.8,180,HIGH,WRITEOFF,0,0.0,0,3,1680,4,3,3,3,3,1,1,1,1,1
ACC0000219,BRW0002474,CONSUMER,133892.93,487463.19,120,MEDIUM,ACTIVE,2,161064.93,1,4,1217,4,0,4,3,4,1,1,1,1,1
ACC0000220,BRW0004003,AUTO,754611.83,493742.35,60,MEDIUM,WRITEOFF,0,0.0,0,2,1277,3,2,2,2,2,0,0,1,1,0
ACC0000221,BRW0007957,AUTO,674740.88,497026.32,15,HIGH,WRITEOFF,1,148002.24,0,3,1670,10,1,3,2,3,1,1,1,1,1
ACC0000222,BRW0008698,CONSUMER,308818.62,75472.76,45,HIGH,PAID,0,0.0,0,2,388,1,1,2,2,2,2,2,1,1,1
ACC0000223,BRW0001515,PERSONAL,434811.15,456370.96,90,LOW,WRITEOFF,0,0.0,0,2,439,5,1,2,2,1,4,4,1,1,1
ACC0000224,BRW0007613,PERSONAL,658960.6,696044.1,30,NPA,PAID,1,6088.02,1,7,2968,4,0,7,5,7,3,3,1,1,1
ACC0000225,BRW0006935,CONSUMER,216652.14,87702.45,180,NPA,PAID,0,0.0,0,2,885,3,0,2,2,2,0,0,1,1,0
ACC0000226,BRW0000830,CREDIT_CARD,306328.29,697148.01,15,LOW,CLOSED,1,16618.92,1,7,2108,6,2,7,6,7,2,2,1,1,1
ACC0000227,BRW0005453,AUTO,682018.53,586049.69,180,LOW,CLOSED,0,0.0,0,3,1124,5,1,3,3,3,1,1,1,1,1
ACC0000228,BRW0010415,CONSUMER,330729.29,45420.02,30,MEDIUM,CLOSED,0,0.0,0,0,0,5,0,0,0,0,3,3,0,1,1
ACC0000229,BRW0001214,AUTO,237928.33,272978.47,1,MEDIUM,CLOSED,2,196387.65,1,2,994,4,1,2,2,2,1,1,1,1,1
ACC0000230,BRW0003016,BNPL,48677.72,174382.46,60,LOW,WRITEOFF,3,282569.2,1,2,591,4,1,2,2,2,0,0,1,1,0
ACC0000231,BRW0007753,PERSONAL,266393.09,315245.25,45,LOW,CLOSED,3,214264.36,1,6,3184,3,2,6,5,6,0,0,1,1,0
ACC0000232,BRW0008660,BNPL,428322.39,262676.41,60,LOW,CLOSED,0,0.0,0,2,303,2,3,2,2,2,3,3,1,1,1
ACC0000233,BRW0011117,AUTO,441001.1,694921.67,30,HIGH,ACTIVE,0,0.0,0,4,2481,5,0,4,3,4,1,1,1,1,1
ACC0000234,BRW0000218,CONSUMER,334452.04,287109.27,1,MEDIUM,WRITEOFF,1,101494.73,0,1,465,5,1,1,1,1,1,1,1,1,1
ACC0000235,BRW0011054,CREDIT_CARD,275519.59,534742.44,75,LOW,ACTIVE,3,225441.34,1,2,1581,5,0,2,2,2,1,1,1,1,1
ACC0000236,BRW0011467,BNPL,598764.43,204028.1,30,HIGH,WRITEOFF,1,44365.77,1,4,595,5,2,4,4,4,5,5,1,1,1
ACC0000237,BRW0010449,CONSUMER,508809.67,431535.07,60,NPA,WRITEOFF,1,58894.79,1,2,1131,5,1,2,2,2,2,2,1,1,1
ACC0000238,BRW0001868,PERSONAL,142850.34,607130.5,15,MEDIUM,CLOSED,1,129371.01,1,2,1259,0,1,2,2,2,0,0,1,0,0
ACC0000239,BRW0008382,PERSONAL,635537.38,414986.21,45,NPA,CLOSED,0,0.0,0,5,1424,5,3,5,5,5,1,1,1,1,1
ACC0000240,BRW0007881,BNPL,359581.93,136554.52,45,HIGH,ACTIVE,0,0.0,0,2,513,3,1,2,2,2,0,0,1,1,0
ACC0000241,BRW0008497,CREDIT_CARD,693153.48,242391.09,0,NPA,PAID,1,123324.62,1,3,839,3,0,3,3,3,1,1,1,1,1
ACC0000242,BRW0008517,AUTO,799968.38,453096.13,45,HIGH,WRITEOFF,1,24827.03,1,1,863,7,2,1,1,1,3,3,1,1,1
ACC0000243,BRW0005208,AUTO,581982.19,496118.57,0,LOW,WRITEOFF,1,95483.52,1,4,1650,3,0,4,4,4,3,3,1,1,1
ACC0000244,BRW0006128,AUTO,545792.01,232930.32,60,MEDIUM,ACTIVE,0,0.0,0,3,927,3,3,3,3,3,0,0,1,1,0
ACC0000245,BRW0008164,AUTO,638187.37,418994.38,75,HIGH,WRITEOFF,1,26888.29,1,3,1422,2,1,3,2,3,3,3,1,1,1
ACC0000246,BRW0004772,AUTO,464742.72,527246.45,75,HIGH,CLOSED,3,196542.86,1,0,0,6,1,0,0,0,1,1,0,1,1
ACC0000247,BRW0010041,CREDIT_CARD,115692.88,379834.66,15,MEDIUM,CLOSED,0,0.0,0,1,872,5,2,1,1,1,2,2,1,1,1
ACC0000248,BRW0010435,AUTO,640133.24,354402.86,90,LOW,ACTIVE,1,119653.18,1,2,1282,2,1,2,2,2,2,2,1,1,1
ACC0000249,BRW0009397,AUTO,88768.52,575735.3,90,LOW,PAID,3,169806.02000000002,1,5,3093,2,0,5,4,5,2,2,1,1,1
ACC0000250,BRW0011300,CREDIT_CARD,174846.74,489877.28,45,MEDIUM,CLOSED,2,85502.72,1,2,707,6,0,2,2,2,0,0,1,1,0
ACC0000251,,PERSONAL,446968.03,4863.64,180,NPA,PAID,2,108361.8,1,1,158,3,3,1,1,1,4,4,1,1,1
ACC0000252,BRW0010408,CREDIT_CARD,765353.91,251164.92,75,HIGH,PAID,1,135187.91,0,5,2108,2,1,5,5,5,2,2,1,1,1
ACC0000253,BRW0011262,CREDIT_CARD,670171.06,302649.82,120,NPA,WRITEOFF,0,0.0,0,3,1981,6,0,3,3,3,1,1,1,1,1
ACC0000254,BRW0004667,CONSUMER,41845.65,444440.18,60,LOW,WRITEOFF,1,72037.83,1,3,1591,6,1,3,3,3,0,0,1,1,0
ACC0000255,,BNPL,638231.06,409475.16,30,NPA,PAID,1,5771.44,0,2,1177,7,0,2,2,2,0,0,1,1,0
ACC0000256,BRW0006371,PERSONAL,780485.57,9404.83,30,MEDIUM,ACTIVE,0,0.0,0,3,2209,6,1,3,3,3,4,4,1,1,1
ACC0000257,BRW0002801,PERSONAL,38652.14,154901.38,75,LOW,CLOSED,1,89064.06,1,3,1614,0,2,3,3,3,1,1,1,0,1
ACC0000258,BRW0005797,CREDIT_CARD,211686.96,616272.87,90,HIGH,PAID,0,0.0,0,2,803,5,2,2,1,2,0,0,1,1,0
ACC0000259,BRW0006746,AUTO,364526.42,107093.23,90,NPA,PAID,1,79538.52,1,3,1976,0,2,3,3,3,2,2,1,0,1
ACC0000260,BRW0010249,CONSUMER,151528.96,333219.17,75,HIGH,WRITEOFF,1,2696.91,1,2,752,2,1,2,2,2,0,0,1,1,0
ACC0000261,BRW0001433,AUTO,568475.75,261754.31,1,MEDIUM,PAID,1,51882.33,1,6,2288,3,0,6,5,6,1,1,1,1,1
ACC0000262,BRW0000662,AUTO,362255.72,659021.87,75,MEDIUM,CLOSED,0,0.0,0,0,0,3,0,0,0,0,0,0,0,1,0
ACC0000263,BRW0009484,CREDIT_CARD,212829.87,689055.89,5,NPA,CLOSED,0,0.0,0,2,1190,3,0,2,2,2,2,2,1,1,1
ACC0000264,BRW0003304,CONSUMER,324046.49,599191.71,30,LOW,ACTIVE,0,0.0,0,4,1841,0,0,4,4,4,1,1,1,0,1
ACC0000265,BRW0001315,AUTO,365643.19,356814.96,0,MEDIUM,CLOSED,0,0.0,0,3,884,6,1,3,3,3,1,1,1,1,1
ACC0000266,BRW0000935,BNPL,444810.93,38402.71,75,LOW,CLOSED,1,85620.38,0,3,1848,5,1,3,3,3,1,1,1,1,1
ACC0000267,BRW0005491,CREDIT_CARD,436395.55,490223.39,45,MEDIUM,WRITEOFF,1,37935.87,1,0,0,3,0,0,0,0,2,2,0,1,1
ACC0000268,BRW0003354,BNPL,59171.95,248654.72,15,LOW,PAID,2,105912.0,1,3,1905,7,1,2,3,3,1,1,1,1,1
ACC0000269,BRW0002980,CREDIT_CARD,42756.72,322688.33,45,MEDIUM,CLOSED,2,45532.54,1,2,1127,3,3,2,2,2,4,4,1,1,1
ACC0000270,BRW0001742,BNPL,713450.38,199160.35,90,MEDIUM,CLOSED,0,0.0,0,1,1226,7,1,1,1,1,1,1,1,1,1
ACC0000271,BRW0011906,CREDIT_CARD,680238.41,625797.59,45,LOW,PAID,0,0.0,0,2,914,1,3,2,1,2,0,0,1,1,0
ACC0000272,BRW0010241,PERSONAL,298475.81,427594.25,5,NPA,PAID,2,72165.56,1,5,1912,4,1,5,3,5,0,0,1,1,0
ACC0000273,BRW0010587,CONSUMER,25486.8,224239.95,60,LOW,PAID,0,0.0,0,3,1626,2,1,3,3,3,0,0,1,1,0
ACC0000274,,AUTO,284284.97,343147.49,180,LOW,CLOSED,0,0.0,0,7,3246,6,3,7,6,7,1,1,1,1,1
ACC0000275,BRW0011155,BNPL,103313.96,230121.96,1,HIGH,WRITEOFF,1,43536.92,1,3,1273,5,2,3,3,3,1,1,1,1,1
ACC0000276,BRW0007630,AUTO,500565.73,47499.77,90,NPA,ACTIVE,0,0.0,0,6,1530,6,4,6,5,6,2,2,1,1,1
ACC0000277,BRW0007554,CONSUMER,276795.91,25811.33,120,LOW,CLOSED,0,0.0,0,3,1111,2,2,3,3,3,1,1,1,1,1
ACC0000278,BRW0001624,AUTO,519574.07,426773.51,120,MEDIUM,WRITEOFF,1,43429.99,0,4,1866,5,0,4,4,4,1,1,1,1,1
ACC0000279,BRW0005833,CREDIT_CARD,788741.99,269049.57,90,MEDIUM,WRITEOFF,0,0.0,0,3,1784,2,1,3,3,3,2,2,1,1,1
ACC0000280,BRW0002389,BNPL,395536.99,87019.33,45,MEDIUM,PAID,0,0.0,0,2,1005,3,1,2,2,2,1,1,1,1,1
ACC0000281,BRW0002686,PERSONAL,559364.78,257309.54,120,NPA,ACTIVE,0,0.0,0,4,2656,1,0,4,3,4,1,1,1,1,1
ACC0000282,BRW0002920,PERSONAL,717426.6,460400.52,1,LOW,CLOSED,1,73226.57,0,1,298,2,0,1,1,1,3,3,1,1,1
ACC0000283,BRW0007274,CONSUMER,505899.44,155161.33,90,HIGH,WRITEOFF,1,85233.31,1,2,587,4,1,2,2,2,1,1,1,1,1
ACC0000284,BRW0004631,CONSUMER,161537.0,283487.04,90,NPA,PAID,0,0.0,0,2,671,2,0,2,2,2,0,0,1,1,0
ACC0000285,BRW0002693,BNPL,191529.21,138592.11,0,NPA,CLOSED,1,86417.16,1,1,827,6,0,1,1,1,2,2,1,1,1
ACC0000286,BRW0011229,BNPL,652917.37,479005.36,75,MEDIUM,ACTIVE,1,144876.97,1,2,1099,1,1,2,2,2,2,2,1,1,1
ACC0000287,BRW0007978,PERSONAL,278676.71,382895.12,5,NPA,PAID,0,0.0,0,5,2734,2,1,4,5,5,1,1,1,1,1
ACC0000288,BRW0003624,PERSONAL,606128.54,508389.62,5,LOW,ACTIVE,0,0.0,0,5,3251,2,0,5,4,5,3,3,1,1,1
ACC0000289,BRW0003150,CREDIT_CARD,772209.2,594930.34,30,NPA,WRITEOFF,1,30537.03,1,3,962,2,0,3,3,3,2,2,1,1,1
ACC0000290,BRW0003170,BNPL,583756.21,525445.15,180,LOW,WRITEOFF,0,0.0,0,3,1354,4,1,3,3,3,2,2,1,1,1
ACC0000291,BRW0011596,CREDIT_CARD,656243.55,300005.7,1,HIGH,PAID,1,137937.2,1,3,1492,4,1,3,2,3,1,1,1,1,1
ACC0000292,BRW0006410,AUTO,15639.61,399554.82,45,LOW,CLOSED,1,57680.77,1,3,1375,2,0,3,3,3,2,2,1,1,1
ACC0000293,BRW0003442,AUTO,299968.36,132624.3,45,HIGH,WRITEOFF,2,123960.05,1,4,2108,4,1,4,4,4,3,3,1,1,1
ACC0000294,BRW0005255,BNPL,424995.19,600089.91,120,NPA,CLOSED,0,0.0,0,3,1207,5,0,2,3,3,1,1,1,1,1
ACC0000295,BRW0009436,CONSUMER,675246.4,427412.51,75,NPA,CLOSED,0,0.0,0,5,2519,8,2,5,4,5,2,2,1,1,1
ACC0000296,BRW0004469,BNPL,527680.35,480209.2,60,LOW,WRITEOFF,2,197865.43,1,4,1456,2,2,4,4,4,0,0,1,1,0
ACC0000297,BRW0002203,BNPL,210479.6,84982.78,15,MEDIUM,CLOSED,0,0.0,0,3,3022,2,1,3,2,3,5,5,1,1,1
ACC0000298,,CONSUMER,716257.96,388448.35,0,MEDIUM,ACTIVE,1,117822.26,0,4,1137,8,0,4,2,4,1,1,1,1,1
ACC0000299,BRW0002122,AUTO,593878.11,340736.96,45,NPA,PAID,0,0.0,0,5,2651,8,0,5,4,5,3,3,1,1,1
ACC0000300,BRW0001919,BNPL,262963.8,79696.68,5,HIGH,ACTIVE,0,0.0,0,2,662,6,2,2,2,2,3,3,1,1,1
ACC0000301,BRW0004994,CONSUMER,402455.33,56446.5,1,LOW,PAID,0,0.0,0,0,0,3,0,0,0,0,1,1,0,1,1
ACC0000302,BRW0005457,CREDIT_CARD,39609.53,665354.25,45,HIGH,PAID,1,119461.88,0,6,2178,1,1,6,5,5,1,1,1,1,1
ACC0000303,BRW0007678,BNPL,707302.51,80118.48,45,MEDIUM,CLOSED,2,211209.05,1,3,1593,2,1,2,3,3,1,1,1,1,1
ACC0000304,BRW0001345,PERSONAL,647266.99,246761.73,1,LOW,CLOSED,0,0.0,0,2,564,8,0,2,2,2,4,4,1,1,1
ACC0000305,BRW0001143,BNPL,405807.02,154052.28,15,NPA,CLOSED,3,74719.7,1,5,3191,4,3,5,5,5,1,1,1,1,1
ACC0000306,BRW0007153,PERSONAL,612766.43,438457.51,180,HIGH,PAID,0,0.0,0,2,1161,3,2,2,2,2,2,2,1,1,1
ACC0000307,BRW0009981,BNPL,689475.36,163392.95,75,MEDIUM,WRITEOFF,0,0.0,0,1,806,4,2,1,1,1,0,0,1,1,0
ACC0000308,BRW0009560,CREDIT_CARD,84793.51,101441.07,75,HIGH,WRITEOFF,2,138858.9,1,2,1096,5,5,2,2,2,0,0,1,1,0
ACC0000309,BRW0001163,BNPL,500354.24,296281.61,60,HIGH,CLOSED,1,49065.85,1,1,341,6,3,1,1,1,2,2,1,1,1
ACC0000310,BRW0003189,PERSONAL,269487.03,414799.12,15,NPA,ACTIVE,0,0.0,0,3,682,5,0,3,3,3,0,0,1,1,0
ACC0000311,BRW0005250,CONSUMER,427978.49,305097.97,0,NPA,PAID,0,0.0,0,4,1301,6,2,4,4,3,0,0,1,1,0
ACC0000312,BRW0007226,CONSUMER,197573.79,233842.42,15,HIGH,CLOSED,1,6277.32,1,3,1856,3,0,3,3,3,2,2,1,1,1
ACC0000313,BRW0008166,BNPL,466820.31,390776.39,5,MEDIUM,ACTIVE,0,0.0,0,4,2467,3,2,4,3,4,1,1,1,1,1
ACC0000314,BRW0000841,BNPL,763157.55,562999.4,0,NPA,ACTIVE,1,87306.82,1,4,2804,9,0,4,4,4,2,2,1,1,1
ACC0000315,BRW0000850,AUTO,699440.03,612475.97,60,HIGH,CLOSED,1,19387.92,1,1,66,5,2,1,1,1,4,4,1,1,1
ACC0000316,BRW0008838,CONSUMER,783656.31,247379.01,120,NPA,CLOSED,1,144175.49,0,3,1005,9,1,3,2,3,3,3,1,1,1
ACC0000317,,BNPL,731225.1,80894.05,90,HIGH,WRITEOFF,0,0.0,0,2,1088,3,0,2,2,2,4,4,1,1,1
ACC0000318,BRW0000933,BNPL,651764.58,645614.69,15,LOW,ACTIVE,0,0.0,0,3,1005,4,1,3,2,3,3,3,1,1,1
ACC0000319,BRW0009456,CREDIT_CARD,525212.11,66203.94,30,LOW,PAID,3,241418.99,1,3,1139,2,3,3,3,3,3,3,1,1,1
ACC0000320,BRW0002211,CONSUMER,581688.52,68560.15,1,NPA,ACTIVE,1,90561.16,0,5,2466,8,1,5,5,5,2,2,1,1,1
ACC0000321,BRW0001488,AUTO,662499.44,262323.32,60,NPA,CLOSED,1,16036.88,1,2,779,1,1,2,2,2,0,0,1,1,0
ACC0000322,BRW0003108,BNPL,698409.0,340772.52,15,MEDIUM,WRITEOFF,1,52189.93,0,3,2083,4,0,3,3,3,0,0,1,1,0
ACC0000323,BRW0004656,AUTO,310190.28,589734.32,90,MEDIUM,ACTIVE,0,0.0,0,2,834,8,1,2,2,2,3,3,1,1,1
ACC0000324,BRW0002953,CONSUMER,380925.16,522154.56,15,LOW,CLOSED,1,113227.95,1,5,2081,2,1,5,5,5,0,0,1,1,0
ACC0000325,BRW0008699,CONSUMER,72702.78,182884.37,15,LOW,PAID,0,0.0,0,2,1070,8,2,2,1,2,2,2,1,1,1
ACC0000326,BRW0009537,BNPL,208361.35,420047.54,75,LOW,ACTIVE,1,40351.44,1,1,500,8,0,1,1,1,1,1,1,1,1
ACC0000327,BRW0008597,CREDIT_CARD,685630.27,506082.48,5,LOW,ACTIVE,1,37055.46,1,2,778,2,1,2,2,2,0,0,1,1,0
ACC0000328,BRW0005845,PERSONAL,207674.16,371192.88,180,LOW,ACTIVE,2,137061.02000000002,0,5,2137,6,0,5,5,5,3,3,1,1,1
ACC0000329,BRW0008541,CREDIT_CARD,362411.62,640698.03,1,HIGH,PAID,0,0.0,0,6,1886,2,2,6,5,6,2,2,1,1,1
ACC0000330,BRW0003970,CREDIT_CARD,346668.24,343100.82,15,NPA,ACTIVE,2,153423.08000000002,1,4,2049,3,1,4,4,4,2,2,1,1,1
ACC0000331,BRW0011547,CONSUMER,692181.89,366485.76,0,HIGH,PAID,0,0.0,0,3,1639,4,3,3,2,3,0,0,1,1,0
ACC0000332,BRW0009320,PERSONAL,377973.37,334833.3,45,LOW,WRITEOFF,1,46969.39,1,2,1345,6,2,2,2,2,3,3,1,1,1
ACC0000333,BRW0004815,CREDIT_CARD,420645.84,199629.72,60,NPA,ACTIVE,1,137222.44,1,2,623,7,1,2,1,2,3,3,1,1,1
ACC0000334,BRW0004893,CREDIT_CARD,309980.16,203574.22,0,LOW,WRITEOFF,0,0.0,0,3,1896,4,1,3,3,3,0,0,1,1,0
ACC0000335,BRW0005692,BNPL,690575.97,212753.38,5,NPA,ACTIVE,0,0.0,0,2,1009,5,0,2,2,2,2,2,1,1,1
ACC0000336,BRW0006865,PERSONAL,356378.57,328927.9,90,LOW,WRITEOFF,0,0.0,0,3,1277,7,3,3,3,3,0,0,1,1,0
ACC0000337,BRW0001369,BNPL,534993.71,304392.24,75,LOW,CLOSED,1,70815.42,0,1,137,3,1,1,1,1,1,1,1,1,1
ACC0000338,,AUTO,290683.85,589872.45,90,MEDIUM,WRITEOFF,0,0.0,0,4,1310,5,1,4,4,4,0,0,1,1,0
ACC0000339,BRW0004661,PERSONAL,295106.57,207850.0,5,MEDIUM,PAID,0,0.0,0,2,1009,2,1,2,1,2,1,1,1,1,1
ACC0000340,BRW0005569,CREDIT_CARD,241519.59,435583.46,15,MEDIUM,ACTIVE,1,26294.91,1,2,954,3,1,2,2,2,2,2,1,1,1
ACC0000341,BRW0011133,BNPL,112482.34,370838.13,180,HIGH,WRITEOFF,1,21977.61,1,2,1677,4,0,2,2,2,1,1,1,1,1
ACC0000342,BRW0011309,CREDIT_CARD,76888.03,154020.6,5,MEDIUM,WRITEOFF,1,30123.97,1,4,1416,5,0,4,3,3,3,3,1,1,1
ACC0000343,BRW0010964,CONSUMER,650295.76,631084.68,30,MEDIUM,PAID,0,0.0,0,1,893,3,1,1,1,1,1,1,1,1,1
ACC0000344,BRW0010980,AUTO,694352.17,124184.06,75,MEDIUM,PAID,2,161324.04,1,2,1572,8,0,2,2,2,2,2,1,1,1
ACC0000345,BRW0010122,CONSUMER,698525.33,335549.77,75,LOW,ACTIVE,0,0.0,0,0,0,3,1,0,0,0,1,1,0,1,1
ACC0000346,BRW0010052,AUTO,127151.7,618898.43,30,HIGH,ACTIVE,0,0.0,0,2,1479,3,0,2,2,2,1,1,1,1,1
ACC0000347,BRW0004611,CONSUMER,193305.95,376543.19,5,LOW,ACTIVE,0,0.0,0,3,750,4,0,2,3,3,1,1,1,1,1
ACC0000348,BRW0007034,PERSONAL,689701.48,141708.94,5,NPA,ACTIVE,0,0.0,0,1,595,7,0,1,1,1,0,0,1,1,0
ACC0000349,BRW0005840,PERSONAL,479466.68,503792.31,45,NPA,PAID,1,98129.26,0,4,2276,4,1,4,3,3,0,0,1,1,0
ACC0000350,BRW0000435,PERSONAL,68405.85,573753.66,90,NPA,WRITEOFF,2,223910.43,1,2,1342,5,1,2,1,2,2,2,1,1,1
ACC0000351,BRW0000974,PERSONAL,57192.62,538313.48,75,HIGH,ACTIVE,1,22717.81,1,1,475,2,1,1,1,1,0,0,1,1,0
ACC0000352,BRW0000890,BNPL,505518.28,443758.33,15,HIGH,WRITEOFF,1,12906.05,1,2,435,2,0,2,2,2,0,0,1,1,0
ACC0000353,BRW0007874,CREDIT_CARD,699035.32,675424.16,75,HIGH,WRITEOFF,0,0.0,0,5,1950,4,0,5,5,5,0,0,1,1,0
ACC0000354,BRW0009788,PERSONAL,353282.32,614425.68,60,MEDIUM,PAID,1,91795.34,0,4,857,5,2,4,4,4,0,0,1,1,0
ACC0000355,BRW0007125,AUTO,550781.69,57553.44,1,MEDIUM,PAID,0,0.0,0,4,1200,4,2,4,3,4,2,2,1,1,1
ACC0000356,BRW0001178,BNPL,329272.42,224110.29,120,NPA,WRITEOFF,0,0.0,0,2,168,3,3,2,2,2,1,1,1,1,1
